DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),the influence of leadership style on innovation capabilities of islamic school teachers in organizational learning perspective during covid-19 pandemic,"Roojil Fadillah, Miftahus Surur, Ahmad Khoirur Roziqin, Achmad Suhaili, Rina Asih Handayani, Abdul, Mufid, Agus Purwanto, Khaerul Fahmi",(missing journal),2019,"This study aims to measure the influence of transformational and transactional leadership on the teacher innovation capability in Islamic schools in Jakartaduring COVID-19 Pandemic mediated by organizational learning Data collection was carried out by simple random sampling via electronic to a population of the teachers in Islamic school in Jakarta during COVID-19 Pandemic The returned and valid questionnaire results were 130 samples Data processing using SEM method with SmartPLS 3 0 software The results of this study are transformational leadership have positive and significant effect on teacher innovation capability, both directly and through mediating organizational learning While tansactional leadership has positive and significant effect on teacher innovation capability only through mediating organizational learning Because, transactional leadership has not significant effect on the teacher innovation capability directly This novel research is proposing a model to build innovation capability amongteachers through transformational and transactional leadeship with organizational learning as mediation",275922915,19,3,(missing PubMedId)
(missing DOI),Mining Architectural Information: A Systematic Mapping Study,"Musengamana Jean de Dieu, Peng Liang, Mojtaba Shahin, Yang Chen, Zengyang Li",arXiv (Cornell University),2021,"Mining Software Repositories (MSR) has become an essential activity in software development. Mining architectural information to support architecting activities, such as architecture understanding, has received significant attention in recent years. However, there is a lack of clarity on what literature on mining architectural information is available. Consequently, this may create difficulty for practitioners to understand and adopt the state-of-the-art research results, such as what approaches should be adopted to mine what architectural information in order to support architecting activities. It also hinders researchers from being aware of the challenges and remedies for the identified research gaps. We aim to identify, analyze, and synthesize the literature on mining architectural information in terms of architectural information and sources mined, architecting activities supported, approaches and tools used, and challenges faced. An SMS has been conducted on the literature published between January 2006 and December 2022. Of the 104 primary studies selected, 7 categories of architectural information have been mined, among which architectural description is the most mined architectural information; 11 categories of sources have been leveraged for mining architectural information, among which version control system is the most popular source; 11 architecting activities can be supported by the mined architectural information, among which architecture understanding is the most supported activity; 95 approaches and 56 tools were proposed and employed in mining architectural information; and 4 types of challenges in mining architectural information were identified. This SMS provides researchers with future directions and help practitioners be aware of what approaches and tools can be used to mine what architectural information from what sources to support various architecting activities.",278998928,5,172,(missing PubMedId)
(missing DOI),Students’ Perceptions of the Skills in the Labor Market in the 4th Industrial Revolution,"Constantine Panayiotis Zogopoulos, Nikolaos Raptis",European Journal of Humanities and Social Sciences,2024,"The Fourth Industrial Revolution will have a crucial impact on the jobs, the types of skills required to cover them, and the role of Higher Education in obtaining these skills. Among the challenges universities are called upon to face is providing students with the necessary employability skills for their future professional careers. This research aims to investigate the perceptions of students at the University of the Aegean and the University of Patras on the employability skills considered necessary in the future labor market. The research was conducted using a questionnaire answered by 392 students from various faculties of the University of the Aegean and the University of Patras. The results show that participants consider hard skills more important (such as Equipment Selection and troubleshooting) than programming and mathematics. They also consider soft skills (such as active listening and critical thinking) to be more important than negotiation, social perceptiveness, and coordination. In terms of their degree and the skills it offers, the majority consider that they have chosen it for a professional career and that it provides them with the necessary skills for the labor market. However, for the next 10–15 years, they do not consider that their degree will be sufficient regarding the skills requirements for their employability.",270496825,1,43,(missing PubMedId)
(missing DOI),Supporting the Architectural Knowledge Condensation in a Co-Localized Agile Environment for Small Entities Using an Ontology,"José Narro Robles, Gilberto Borrego, Ramón René Palacio Cinco, Francisco Edgar Castillo-Barrera",Programming and Computer Software,2023,(missing abstract),268825390,0,48,(missing PubMedId)
(missing DOI),Agile software development approach for 'ad-hoc' IT projects,"Michał Kuciapski, Bartosz Marcinkowski",International Journal of Information Systems and Project Management,2023,"Restrictive Scrum assumptions make the effectiveness of this approach debatable in projects deviating from typical execution conditions. This article delivers a comprehensive software development approach for both academic and commercial Information Technology (IT) projects effectuated by teams that are hampered by significantly unsystematic participation of project members and mercurial internal communication. The nature of ‘ad-hoc’ projects imposes another level of difficulty in terms of both managing the conduct of such a project and ensuring the quality of the end product. Multicyclic action research enabled a gradual adaptation of the Scrum approach to support such project conditions. This study introduces major alterations to Sprint implementation and minor enhancements within the documentation process to streamline knowledge sharing among Development Team members. Proposed key alterations include the evolution of Daily Scrum towards Weekly Scrum, the possibility of extending Sprints length, the eventuality to switch team members during Sprint due to substantial failure to meet deadlines, having at least two team members responsible for a single Product Backlog Item (PBI) at all times, as well as exclusion of Burndown Chart in favor for Development Team members updating their working time. Positive validation of enhancements in mixed settings confirms that the generic Scrum framework can be adapted to support highly volatile projects. The proposed approach is suitable not only for carrying out software development initiatives that rely heavily on the skills of external experts and/or volunteers. It also supports traditional Scrum teams that seek to reduce their exposure to risk arising from organizational changes.",267995042,6,35,(missing PubMedId)
(missing DOI),Traceability of Architectural Design Decisions and Software Artifacts: A Systematic Mapping Study,"Seong-Yong Hyun, Julio Ariel Hurtado Alegría",Foundations of Computing and Decision Sciences,2023,"Abstract The definition of architecture is a crucial task in software development, where the architect is responsible for making the right decisions to meet specific functional and quality requirements. These architectural design decisions form the foundation that shapes the arrangement of elements within a system. Unfortunately, these decisions are often poorly documented, implicit in various artifacts, or inadequately updated, leading to negative consequences on the maintainability of a system and resulting in rework and cost overruns. The objective of this systematic mapping study is to comprehend the current state regarding approaches for traceability of architectural design decisions and how these decisions are linked with the different artifacts used in software development. To achieve this, an information extraction protocol is followed, utilizing databases with search strings, inclusion, and exclusion criteria. The findings demonstrate that this knowledge is highly relevant; however, it is rarely explicitly documented. As a result, most works propose diverse approaches to extract this knowledge from existing technical documentation, commonly used tools, and other sources of product and process information. In contrast, it is evident that there is no standard for documenting design decisions, leading each author to present a subjective version of what is important and where to trace these decisions. This suggests that there is still a significant amount of research to be conducted regarding the traceability of these architectural design decisions and their connection with software artifacts. Such research could lead to intriguing new proposals for investigation.",267522467,4,34,(missing PubMedId)
(missing DOI),Dinamika Pendidikan,"Masduki Asbari, L. M. Wijayanti, Choi Chi Hyun, A. Purwanto, Priyono, B. Santoso",(missing journal),2019,"This research aimed to measure the effect of tacit and explicit knowledge sharing on teacher innovation capability mediated by organizational learning. Data collection was done by simple random sampling via electronic to the teacher population in Indonesia. The returned and valid questionnaire results were 781 samples. Data processing used SEM method with SmartPLS 3.0 software. The results of this research showed that explicit knowledge sharing had a positive and significant effect on teacher innovation capability, both directly and through organizational learning mediation, while tacit knowledge sharing had a positive and significant effect on teacher innovation capability through organizational learning mediation. Novelty research was proposing a model for building teacher innovation capability through tacit and explicit knowledge sharing with organizational learning as mediation. This research can pave the way to improve teacher readiness in facing the era of education 4.0.",267319960,48,107,(missing PubMedId)
(missing DOI),"Sport Organization Employee Performance: Skills, Creativity and Innovation","Edo Andrefson, Eko Fikriando, Relifra Relifra",Journal of Business Management and Economic Development,2023,"Good performance can have a tremendous impact on the organization concerned. The favored performance increase does not quickly materialize however calls for a protracted method. Good employee performance will be useful for companies or institutions in achieving their goals. This research is to look at the factors that influence employee performance at KONI Sungaipenuh City. On this have a look at, soft skills have a significant impact on creativity. Likewise, creativity has a significant effect on employee performance and soft skills have a substantial effect on employee performance through creativity. in the meantime, other hypotheses on this take a look at implying that the speculation is rejected or has no widespread impact. The data analysis approach to be able to be used in this examination is to apply a structural equation modeling. SEM offers capabilities for path analysis, the path analysis that will be used in this research is partial least squares (PLS), using Smart PLS 4.0 software. The sample consisted of 42 respondents from the employees of the KONI Sungaipenuh City",265035210,1,15,(missing PubMedId)
(missing DOI),Agile Software Requirements Engineering Challenges-Solutions - A Conceptual Framework from Systematic Literature Review,"Zoe Hoy, X. Xu",Inf.,2023,"Agile software requirements engineering processes enable quick responses to reflect changes in the client’s software requirements. However, there are challenges associated with agile requirements engineering processes, which hinder fast, sustainable software development. Research addressing the challenges with available solutions is patchy, diverse and inclusive. In this study, we use a systematic literature review coupled with thematic classification and gap mapping analysis to examine extant solutions against challenges; the typologies/classifications of challenges faced with agile software development in general and specifically in requirements engineering and how the solutions address the challenges. Our study covers the period from 2009 to 2023. Scopus—the largest database for credible academic publications was searched. Using the exclusion criteria to filter the articles, a total of 78 valid papers were selected and reviewed. Following our investigation, we develop a framework that takes a three-dimensional view of agile requirements engineering solutions and suggest an orchestrated approach balancing the focus between the business context, project management and agile techniques. This study contributes to the theoretical frontier of agile software requirement engineering approaches and guidelines for practice.",262187784,21,95,(missing PubMedId)
(missing DOI),Cultural influences and success factors at agile methodologies in software development – A systematic literature review,M. Neumann,(missing journal),2019,(missing abstract),256455354,0,141,(missing PubMedId)
(missing DOI),International high-growth of early internationalizing firms: A feedback loop experience,"Pierre-Louis Meuric, Véronique Favre-Bonte",Journal of Small Business Management,2023,"ABSTRACT Today, the factors that influence EIF international trajectory remain underexplored. Recently a new research perspective has encouraged using the microfoundations of dynamic capabilities to better understand EIFs’ international high-growth. To respond to that research opportunity, we explored the case of 15 high-growth EIFs using an abductive method. We found the existence of two feedback loops that seem to be at the origin of EIFs’ international high-growth: one related to international commercial intensity and the other, to international expansion. Then, we propose an integrative model based on the microfoundations of dynamic capabilities to understand how some EIFs are experiencing international high-growth. Finally, we offer managers some key recommendations regarding human resources and how to manage them during EIFs’ international high-growth trajectory and for guaranteeing organizational planning and agility. Video Abstract Read the transcript Watch the video on Vimeo © 2023 International Council for Small Business",254302488,5,76,(missing PubMedId)
(missing DOI),Mining Architectural Information: A Systematic Mapping Study,"Musengamana Jean de Dieu, Peng Liang, Mojtaba Shahin, Chen Yang, Zengyang Li",ArXiv,2022,"Mining Software Repositories (MSR) has become an essential activity in software development. Mining architectural information (e.g., architectural models) to support architecting activities, such as architecture understanding, has received significant attention in recent years. However, there is a lack of clarity on what literature on mining architectural information is available. Consequently, this may create difficulty for practitioners to understand and adopt the state-of-the-art research results, such as what approaches should be adopted to mine what architectural information in order to support architecting activities. It also hinders researchers from being aware of the challenges and remedies for the identified research gaps. We aim to identify, analyze, and synthesize the literature on mining architectural information in software repositories in terms of architectural information and sources mined, architecting activities supported, approaches and tools used, and challenges faced. A Systematic Mapping Study (SMS) has been conducted on the literature published between January 2006 and December 2022. Of the 104 primary studies finally selected, 7 categories of architectural information have been mined, among which architectural description is the most mined architectural information; 11 categories of sources have been leveraged for mining architectural information, among which version control system (e.g., GitHub) is the most popular source; 11 architecting activities can be supported by the mined architectural information, among which architecture understanding is the most supported activity; 95 approaches and 56 tools were proposed and employed in mining architectural information; and 4 types of challenges in mining architectural information were identified. This SMS provides researchers with promising future directions and help practitioners be aware of what approaches and tools can be used to mine what architectural information from what sources to support various architecting activities.",252104815,5,171,(missing PubMedId)
(missing DOI),The role of knowledge-based resources in Agile Software Development contexts,"R. Ouriques, K. Wnuk, T. Gorschek, Richard Berntsson-Svensson",Journal of Systems and Software,2023,(missing abstract),251240361,17,83,(missing PubMedId)
(missing DOI),"Effect of Organizational Learning on Improving Hard Skills, Soft Skills, and Innovation on Performance","M. Mulyadi, Wellty Mely Betesda Br Sinaga, Dwi Nirwana, Renova Manulang",Jurnal Prajaiswara,2022,"Introduction/Main Objectives: This study sought to quantify how hard skills, soft skills, organization learning, and innovation capability all affected performance. Background Problems: The abilities required to advance in the workplace are changing due to the expanding workplace. Every university graduate is expected to perform exceedingly well, possess high levels of competence, and be adept at their jobs. Educational institutions play a crucial role in developing competent graduates with hard skills, soft skills, and self-efficacy. Novelty: This study evaluates the similarities and differences between the previous research and the research conducted because the earlier research did not integrate the three variables in one research title. Research Methods: This study employs a qualitative literature study. Secondary data is gathered from research findings from multiple references that are pertinent to the study's subject and goals. Finding/Results: The findings demonstrated that organizational learning, hard and soft skills, and innovation capability all had a direct, positive, and significant impact on performance. Additionally, among other factors, soft skills have the most significant an impact on performance. Conclusion: Every educational institution must continue to focus on developing hard and soft skills through training to improve employee performance.",250811423,2,80,(missing PubMedId)
(missing DOI),Cultural Impact on Agile Methodologies: A causal impact model,M. Neumann,(missing journal),2019,(missing abstract),249866313,1,152,(missing PubMedId)
(missing DOI),Measuring Impact of Cloud Computing and Knowledge Management in Software Development and Innovation,"Chetna Gupta, J. M. Fernandez-Crehuet, Varun Gupta",Syst.,2022,"For organizations, knowledge is a valuable intangible asset that should be obtained, preserved, shared, and applied to assist decision-making. Cloud computing and knowledge management systems bring together technology and organizational methods to help organizations manage their knowledge and enhance their performance. This work investigates how organizations adopt software development and distribution innovation models using ubiquitous computing more specifically cloud-based software services appraise knowledge management (KM) practices. A combined hybrid research model has been developed using extended Technology Acceptance Model (TAM) and Technology-Organization-Environment (TOE) with KM practices. Series of statistical results using structural equation modeling performed on data collected through an online survey from 983 professionals working in distributed software development (DSD) and innovation worldwide are used to put hypotheses to the test. The results of the study indicate that KM practices (knowledge accessibility, storage, application, and sharing) along with TOE (complexity, compatibility, relative advantage, security, privacy and trust, and reputation) have a substantial and positive impact on the adoption of cloud-based software services. Coordination and communication concerns are the backbones of successful practicing distributed development and innovation. Furthermore, results indicate acceptance of the moderating role of geographical (cultural) difference in examining the impact of KM practices and cloud services.",249769024,14,44,(missing PubMedId)
(missing DOI),Competencies for Managing Activities in Agile Projects,"José Romualdo da Costa Filho, Renato Penha, Luciano Ferreira da Silva, Flavio Santino Bizarrias",Global Journal of Flexible Systems Management,2022,"The management of activities in an agile environment takes place in iterative and incremental processes, in which people from the development team and other project stakeholders effectively work together to understand a given problem, in addition to keeping priority to activities with the greatest business value for the client. This article aims to understand the competencies of an agile team for managing activities in an agile environment. The systematic literature review was performed by using the Web of Science and Scopus databases, in which 1035 articles were found after the application of filters and criteria for inclusion and exclusion. Next, 320 articles were left for full and in-depth reading, which resulted in 126 articles considered to be valid for research. The articles were categorized by using Excel spreadsheets in order to group the findings and allow the comparison of categories. The results demonstrated four categories regarding (1) competencies, (2) tools, (3) relationship with the activity, and (4) characteristics of the development team. It was also highlighted that the technical competencies of the development team must be used in new tools. As for iterations, it is also necessary to promote a process of managing interpersonal competencies to ensure engagement and the ability to communicate effectively with business people and project members. A model is presented that can be used as a tool to support the planning of activities in an agile environment. The development team must have competencies for using new tools during iteration, given the complexity existing in each activity and the critical relationship of each activity with the finalization phase of the iteration.",246019936,13,155,(missing PubMedId)
(missing DOI),Effect of Transformational and Transactional Leadership Toward Iso 22000:2018 Food Safety Certified Company Performance,"Z. Abidin, Yuseva Gita Ari Astuti, Suhroji Adha, Khasan Asrori, Desty Endrawati Subroto, Vadilla Mutia, Zahara, Heri Sapari Kahpi, A. Purwanto, O. Julyanto, Enji Azizi",(missing journal),2019,"This study aim is to measure the effect of transformational or transactional leadership style on job satisfaction and job performance of ISO 22000:2018 food safety certified Food Industries. Data collection was carried out through quantitative questionnaires with simple random sampling via electronic to food safety certified Food Industries population in Jabodetabek. The results of the questionnaire returned and valid were 220 samples. Data processing used the SEM method with SmartPLS 3.0 software. The results of this study concluded that transformational leadership has a positive and significant effect on food safety certified Food Industries satisfaction, transactional leadership has no significant effect on food safety certified Food Industries satisfaction. This new research proposes a model to build job satisfaction for food safety certified Food Industries in Jabotabek through improving the transformational leadership. The research implications are discussed in relation to food safety supervisors and principals, as well as policy makers at the government level.",241097455,18,78,(missing PubMedId)
(missing DOI),Role of Fuzzy Approach towards Fault Detection for Distributed Components,"Y. Hafeez, Sadia Ali, N. Jhanjhi, M. Humayun, A. Nayyar, Mehedi Masud",Computers Materials & Continua,2020,"Component-based software development is rapidly introducing numerous new paradigms and possibilities to deliver highly customized software in a distributed environment. Among other communication, teamwork, and coordination problems in global software development, the detection of faults is seen as the key challenge. Thus, there is a need to ensure the reliability of component-based applications requirements. Distributed device detection faults applied to tracked components from various sources and failed to keep track of all the large number of components from different locations. In this study, we propose an approach for fault detection from componentbased systems requirements using the fuzzy logic approach and historical information during acceptance testing. This approach identified error-prone components selection for test case extraction and for prioritization of test cases to validate components in acceptance testing. For the evaluation,we used empirical study, and results depicted that the proposed approach significantly outperforms in component selection and acceptance testing. The comparison to the conventional procedures, i.e., requirement criteria, and communication coverage criteria without irrelevancy and redundancy successfully outperform other procedures. Consequently, the F-measures of the proposed approach define the accurate selection of components, and faults identification increases in components using the proposed approach were higher (i.e., more than 80 percent) than requirement criteria, and code coverage criteria procedures (i.e., less than 80 percent), respectively. Similarly, the rate of fault detection in the proposed approach increases, i.e., 92.80 compared to existing methods i.e., less than 80 percent. The proposed approach will provide a comprehensive guideline and roadmap for practitioners and researchers.",212828085,5,53,(missing PubMedId)
(missing DOI),Synthesizing researches on knowledge management and agile software development using the meta-ethnography method,"Bianca Minetto Napoleão, Érica Ferreira de Souza, Glauco Antonio Ruiz, Katia Romero Felizardo, Giovani Volnei Meinerz, Nandamudi Lankalapalli Vijaykumar",Journal of Systems and Software,2021,(missing abstract),208176407,13,49,(missing PubMedId)
