id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4378901801,"Learning in the 21st century is currently required to be able to improve 6C’s skills (collaboration, communication, creative thinking, critical thinking, computing, and affection). This study aims to produce MCA-oriented E-LKPD products on 6C’s's abilities of high school students that are valid, practical and effective. The Research and Development research development method follows the four-D Model which consists of 4 stages of development, namely: define, design, develop, and disseminate. The research subjects were ten students of class XII at SMA Wachid Hasyim 2 Taman. Data collection techniques using questionnaires and post-tests. The data analysis used in this research is descriptive quantitative and qualitative analysis. The results of this study obtained the validity of the MCA-oriented E-LKPD on 6C’s abilities from validation data filled in by material experts, media experts and practitioner experts with a score of 3.3; 3.5; and 3.5. In addition, the practicality of the MCA-oriented E-LKPD on 6C’s abilities from the assessment of expert practitioners, namely teachers as users, gives a score of 3.5. While the effectiveness of the MCA-oriented E-LKPD on 6C’s abilities from the results of trials on small groups of ten students obtained an average of 81.13% with a very effective interpretation. Based on the results of this study, the developed E-LKPD media met the expected validity, practicality and effectiveness criteria. So that it can be said that the MCA-oriented E-LKPD products on the 6C’s abilities of high school students are valid, practical, and effective for use in learning",Rahmad Sugianto|Mohammad Syaifuddin|Yus Mochamad Cholily,https://openalex.org/A5069959757|https://openalex.org/A5054214011|https://openalex.org/A5089560741,https://orcid.org/0000-0001-9244-5952|https://orcid.org/0000-0001-5588-1106|https://orcid.org/0000-0003-2789-4879,ID|ID|ID,Universitas Muhammadiyah Malang|Universitas Muhammadiyah Malang|Universitas Muhammadiyah Malang,https://openalex.org/I4210105059|https://openalex.org/I4210105059|https://openalex.org/I4210105059,True|False|False,cc-by-sa,6,https://openalex.org/I4210105059,Development of E-LKPD oriented minimum competency assessment (MCA) on 6C’s ability of high school students,https://doi.org/10.24042/ajpm.v13i2.15559,3.79630135,False,en,True,diamond,Al-Jabar Jurnal Pendidikan Matematika,https://openalex.org/S4210187260,2086-5872,journal,Educational Methods and Outcomes,2022-12-09,2022,article
https://openalex.org/W3019439950,,Gilberto Borrego|Guillermo Salazar-Lugo|Mario O. Parra|Ramón René Palacio Cinco,https://openalex.org/A5007306672|https://openalex.org/A5072832993|https://openalex.org/A5037871809|https://openalex.org/A5032068963,https://orcid.org/0000-0001-7315-5693||https://orcid.org/0000-0003-3247-2179|https://orcid.org/0000-0002-4059-2149,MX|MX|MX|MX,Sonora Institute of Technology|Sonora Institute of Technology|Sonora Institute of Technology|Sonora Institute of Technology,https://openalex.org/I36020712|https://openalex.org/I36020712|https://openalex.org/I36020712|https://openalex.org/I36020712,True|False|False|False,,3,https://openalex.org/I36020712,Slack's Knowledge Classification Mechanism for Architectural Knowledge Condensation,https://doi.org/10.1109/csci49370.2019.00212,0.48087606,False,en,False,closed,,,,,Open Source Software Innovations,2019-12-01,2019,article
https://openalex.org/W3097905963,,Yaser Hafeez|Sohail Asghar|Bisma Arif|Sadia Ali,https://openalex.org/A5084121250|https://openalex.org/A5062921553|https://openalex.org/A5007841447|https://openalex.org/A5101900857,https://orcid.org/0000-0003-4957-7233|https://orcid.org/0000-0001-6883-3584||https://orcid.org/0000-0002-8326-2852,PK|PK|PK|PK,Pir Mehr Ali Shah Arid Agriculture University|COMSATS University Islamabad|Pir Mehr Ali Shah Arid Agriculture University|Pir Mehr Ali Shah Arid Agriculture University,https://openalex.org/I200749728|https://openalex.org/I16076960|https://openalex.org/I200749728|https://openalex.org/I200749728,True|False|False|False,,3,https://openalex.org/I200749728,Role of situational method engineering to improve visual information systems in agile distributed environment,https://doi.org/10.1007/s11042-020-09896-1,0.0,False,en,False,closed,Multimedia Tools and Applications,https://openalex.org/S110206669,1380-7501,journal,Software Engineering Techniques and Practices,2020-11-05,2020,article
https://openalex.org/W4398788095,"Hard skills and soft skills are very important in this modern era. The Kampus Mengajar MBKM USK unggul program aims to hone and shape students' hard skills and soft skills, experiential learning for students, and bring students closer to their world of work. This study aims to describe the impact of the implementation of the USK MBKM flagship campus on the Mastery of Hard Skills and Soft Skills of Prospective Teacher Students. This research was conducted in Aceh Besar District, and the data collection techniques in this study used interviews, questionnaires, and focused discussions (FGDs). The population in this study were student teachers/headmasters and students participating in the teaching campus and a sample of 28 students who had participated in the flagship Kampus Mengajar MBKM USK unggul program, as many as 59 people. Based on the results of the study, it can be seen that the causes of the increase in the ability of prospective teachers before and after participating in the teaching campus program can be seen from (1) Hard skills, namely the ability to prepare lesson plans, the ability to design learning media, the ability to design teaching materials, the ability to design student worksheets (LKPD), the ability to design evaluation designs from prospective teacher students increased by 47 percent after they participated in the teaching campus program compared to before participating in the teaching campus program. Then (2) soft skills, which consist of skills in communication, skills in cooperation, skills in innovation, and skills in critical thinking on average, prospective student teachers have increased by 25 percent compared to before students participated in the teaching campus program.",Syamsulrizal Syamsulrizal|Maimun Maimun|Razali Razali|Yeni Marlina|Görkem Avcı,https://openalex.org/A5043264082|https://openalex.org/A5024772447|https://openalex.org/A5082677205|https://openalex.org/A5039231444|https://openalex.org/A5081320618,https://orcid.org/0000-0001-8970-2049||https://orcid.org/0009-0002-0600-235X||https://orcid.org/0000-0002-4489-1613,ID|ID|ID|ID|,Syiah Kuala University|Syiah Kuala University|Syiah Kuala University|Syiah Kuala University|,https://openalex.org/I187494767|https://openalex.org/I187494767|https://openalex.org/I187494767|https://openalex.org/I187494767|,True|False|False|False|False,,3,https://openalex.org/I187494767,Implementation of the Merdeka Belajar-Kampus Merdeka (MBKM) and the impact on the hard and soft skills of teacher education students,https://doi.org/10.1063/5.0211246,10.67815579,False,en,True,bronze,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Educational Curriculum and Learning Methods,2024-01-01,2024,article
https://openalex.org/W2999300786,"At present, software organizations are developing software products that employ global software development (GSD) teams. Organizations tend to adopt new methodologies for global software development, among which is the use of agile in the GSD industry, which yields both benefits and challenges. However, software development teams do not consider situational needs that delay software delivery, resulting in the late discovery of incompatible assumptions and architecture level rework. In this study, we conduct a systematic literature review (SLR) to identify the situational factors that need to be considered by software development teams before developing a software product. We further present taxonomical classification and comprehensively map the situational factors that impact design development and advancement in the proposed Situational Agile Distributed Development (SADD) model. We propose 18 directed hypotheses against each situational factor that supports our SADD model. In order to evaluate our directed hypotheses, statistical analysis method is used, and the level of confidence of each directed hypothesis is validated. The result of our study confirms that global software development teams are highly reliant on the SADD Model. Our study will largely contribute by devising a multilevel taxonomy of situational factors that elevate the performance of global software development teams. This taxonomical classification will allow to better map the relationships between multiple situational factors and elevate the process of creating a holistic model to handle situational needs in the context of Agile Distributed Software Development (ADSD).",Amber Sarwar|Yaser Hafeez|Shariq Hussain|Shunkun Yang,https://openalex.org/A5053409018|https://openalex.org/A5084121250|https://openalex.org/A5090112710|https://openalex.org/A5037089910,https://orcid.org/0000-0002-7221-7722|https://orcid.org/0000-0003-4957-7233|https://orcid.org/0000-0003-2093-7274|https://orcid.org/0000-0002-8226-4477,PK|PK|PK|CN,Pir Mehr Ali Shah Arid Agriculture University|Pir Mehr Ali Shah Arid Agriculture University|Foundation University Islamabad|Beihang University,https://openalex.org/I200749728|https://openalex.org/I200749728|https://openalex.org/I152236710|https://openalex.org/I82880672,True|False|False|False,cc-by,6,https://openalex.org/I200749728,Towards Taxonomical-Based Situational Model to Improve the Quality of Agile Distributed Teams,https://doi.org/10.1109/access.2020.2964432,1.13229457,False,en,True,gold,IEEE Access,https://openalex.org/S2485537415,2169-3536,journal,Software Engineering Techniques and Practices,2020-01-01,2020,article
https://openalex.org/W4391182740,,José Robles|Gilberto Borrego|Ramón René Palacio Cinco|Francisco Edgar Castillo-Barrera,https://openalex.org/A5087767355|https://openalex.org/A5007306672|https://openalex.org/A5032068963|https://openalex.org/A5083101812,https://orcid.org/0000-0002-0695-1021|https://orcid.org/0000-0001-7315-5693|https://orcid.org/0000-0002-4059-2149|https://orcid.org/0000-0001-7821-5819,MX|MX|MX|MX,Sonora Institute of Technology|Sonora Institute of Technology|Sonora Institute of Technology|Autonomous University of San Luis Potosí,https://openalex.org/I36020712|https://openalex.org/I36020712|https://openalex.org/I36020712|https://openalex.org/I196664497,True|False|False|False,,1,https://openalex.org/I36020712,Supporting the Architectural Knowledge Condensation in a Co-Localized Agile Environment for Small Entities Using an Ontology,https://doi.org/10.1134/s0361768823080182,0.25544289,False,en,False,closed,Programming and Computer Software,https://openalex.org/S150218641,0361-7688,journal,Semantic Web and Ontologies,2023-12-01,2023,article
https://openalex.org/W4392894269,"The Fourth Industrial Revolution will have a crucial impact on the jobs, the types of skills required to cover them, and the role of Higher Education in obtaining these skills. Among the challenges universities are called upon to face is providing students with the necessary employability skills for their future professional careers. This research aims to investigate the perceptions of students at the University of the Aegean and the University of Patras on the employability skills considered necessary in the future labor market. The research was conducted using a questionnaire answered by 392 students from various faculties of the University of the Aegean and the University of Patras. The results show that participants consider hard skills more important (such as Equipment Selection and troubleshooting) than programming and mathematics. They also consider soft skills (such as active listening and critical thinking) to be more important than negotiation, social perceptiveness, and coordination. In terms of their degree and the skills it offers, the majority consider that they have chosen it for a professional career and that it provides them with the necessary skills for the labor market. However, for the next 10–15 years, they do not consider that their degree will be sufficient regarding the skills requirements for their employability.",Konstantinos Zogopoulos|Nikolaos Raptis,https://openalex.org/A5094176471|https://openalex.org/A5033508892,https://orcid.org/0000-0001-5760-7565|https://orcid.org/0000-0001-7781-5556,GR|GR,University of Patras|University of the Aegean,https://openalex.org/I174878644|https://openalex.org/I98805295,True|False,cc-by-nc,1,https://openalex.org/I174878644,Students’ Perceptions of the Skills in the Labor Market in the 4th Industrial Revolution,https://doi.org/10.24018/ejsocial.2024.4.2.277,1.52765026,False,en,True,diamond,European Journal of Humanities and Social Sciences,https://openalex.org/S4387278447,2736-5522,journal,Technology and Data Analysis,2024-03-11,2024,article
https://openalex.org/W4405672011,,Daniela de Castro Pereira Alves|Deivid José Smek|Érica Ferreira de Souza|Katia Romero Felizardo|Nandamudi L. Vijaykumar,https://openalex.org/A5023050521|https://openalex.org/A5115578628|https://openalex.org/A5013949373|https://openalex.org/A5043877845|https://openalex.org/A5042368174,|https://orcid.org/0000-0003-1865-8620|https://orcid.org/0000-0001-7262-7863|https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0002-9025-0841,BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|National Institute for Space Research,https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I80849659,True|False|False|False|False,,1,https://openalex.org/I1283613182,Updating a Systematic Literature Review on Knowledge Management Diagnostics in Software Development Organizations,https://doi.org/10.1145/3701625.3701652,1.52765026,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2024-11-05,2024,article
https://openalex.org/W4225104560,"Agile global software engineering challenges architectural knowledge (AK) management since face-to-face interactions are preferred over comprehensive documentation, which causes AK loss over time. The AK condensation concept was proposed to reduce AK losing, using the AK shared through unstructured electronic media. A crucial part of this concept is a classification mechanism to ease AK recovery in the future. We developed a Slack complement as a classification mechanism based on social tagging, which recommends tags according to a chat/message topic, using natural language processing (NLP) techniques. We evaluated two tagging modes: NLP-assisted versus alphabetical auto-completion, in terms of correctness and time to select a tag. Fifty-two participants used the complement emulating an agile and global scenario and gave us their complement’s perceptions about usefulness, ease of use, and work integration. Messages tagged through NLP recommendations showed fewer semantic errors, and participants spent less time selecting a tag. They perceived the component as very usable, useful, and easy to be integrated into the daily work. These results indicated that a tag recommendation system is necessary to classify the shared AK accurately and quickly. We will improve the NLP techniques to evaluate AK condensation in a long-term test as future work.",Gilberto Borrego|Samuel González‐López|Ramón René Palacio Cinco,https://openalex.org/A5007306672|https://openalex.org/A5003221741|https://openalex.org/A5032068963,https://orcid.org/0000-0001-7315-5693|https://orcid.org/0000-0002-1511-1227|https://orcid.org/0000-0002-4059-2149,MX|MX|MX,Sonora Institute of Technology|Instituto Tecnológico de Nogales|Universidad Tecnológica de Nogales|University of Navojoa|Sonora Institute of Technology,https://openalex.org/I36020712|https://openalex.org/I30264628|https://openalex.org/I4387155726|https://openalex.org/I4210161461|https://openalex.org/I36020712,False|False|True,cc-by,2,https://openalex.org/I4210161461|https://openalex.org/I36020712,Tags’ Recommender to Classify Architectural Knowledge Applying Language Models,https://doi.org/10.3390/math10030446,0.81809037,False,en,True,gold,Mathematics,https://openalex.org/S4210192031,2227-7390,journal,Personal Information Management and User Behavior,2022-01-30,2022,article
https://openalex.org/W4240746180,"Empirical research aims to establish generalizable claims from data. Such claims involve concepts that often must be measured indirectly by using indicators. Construct validity is concerned with whether one can justifiably make claims at the conceptual level that are supported by results at the operational level. We report a quantitative analysis of the awareness of construct validity in the software engineering literature between 2000 and 2019 and a qualitative review of 83 articles about human-centric experiments published in five high-quality journals between 2015 and 2019. Over the two decades, the appearance in the literature of the term construct validity increased sevenfold. Some of the reviewed articles we reviewed employed various ways to ensure that the indicators span the concept in an unbiased manner. We also found articles that reuse formerly validated constructs. However, the articles disagree about how to define construct validity. Several interpret construct validity excessively by including threats to internal, external, or statistical conclusion validity. A few articles also include fundamental challenges of a study, such as cheating and misunderstandings of experiment material. The diversity of topics discussed makes us recommend a minimalist approach to construct validity. We propose seven guidelines to establish a common ground for addressing construct validity in software engineering.",Dag I. K. Sjøberg|Gunnar R. Bergersen,https://openalex.org/A5078367528|https://openalex.org/A5004429773,https://orcid.org/0000-0002-4941-7240|https://orcid.org/0000-0002-8135-9052,NO|NO,University of Oslo|University of Oslo,https://openalex.org/I184942183|https://openalex.org/I184942183,True|False,cc-by,2,https://openalex.org/I184942183,Construct Validity in Software Engineering,https://doi.org/10.36227/techrxiv.14141027,0.58226027,False,en,True,gold,,,,,Software Engineering Techniques and Practices,2021-03-06,2021,preprint
https://openalex.org/W3096144810,,Jose R. Martínez-García|Ramón René Palacio Cinco|Francisco Edgar Castillo-Barrera|Gilberto Borrego|Hector D. Marquez-Encinas,https://openalex.org/A5078199338|https://openalex.org/A5032068963|https://openalex.org/A5083101812|https://openalex.org/A5007306672|https://openalex.org/A5037425015,https://orcid.org/0000-0002-7322-0990|https://orcid.org/0000-0002-4059-2149|https://orcid.org/0000-0001-7821-5819|https://orcid.org/0000-0001-7315-5693|,MX|MX|MX|MX|MX,Autonomous University of San Luis Potosí|Sonora Institute of Technology|University of Navojoa|Autonomous University of San Luis Potosí|Sonora Institute of Technology|University of Navojoa|Sonora Institute of Technology,https://openalex.org/I196664497|https://openalex.org/I36020712|https://openalex.org/I4210161461|https://openalex.org/I196664497|https://openalex.org/I36020712|https://openalex.org/I4210161461|https://openalex.org/I36020712,True|False|False|False|False,,1,https://openalex.org/I196664497,Towards a Knowledge Condensation Tool to Capture Expertise,https://doi.org/10.1007/978-3-030-63329-5_11,0.26072821,False,en,False,closed,Advances in intelligent systems and computing,https://openalex.org/S2764905038,2194-5357,book series,Semantic Web and Ontologies,2020-11-06,2020,book-chapter
https://openalex.org/W4385579696,"Good performance can have a tremendous impact on the organization concerned. The favored performance increase does not quickly materialize however calls for a protracted method. Good employee performance will be useful for companies or institutions in achieving their goals. This research is to look at the factors that influence employee performance at KONI Sungaipenuh City. On this have a look at, soft skills have a significant impact on creativity. Likewise, creativity has a significant effect on employee performance and soft skills have a substantial effect on employee performance through creativity. in the meantime, other hypotheses on this take a look at implying that the speculation is rejected or has no widespread impact. The data analysis approach to be able to be used in this examination is to apply a structural equation modeling. SEM offers capabilities for path analysis, the path analysis that will be used in this research is partial least squares (PLS), using Smart PLS 4.0 software. The sample consisted of 42 respondents from the employees of the KONI Sungaipenuh City",Edo Andrefson|Eko Fikriando|Relifra Relifra,https://openalex.org/A5092597493|https://openalex.org/A5087401028|https://openalex.org/A5053392406,||,||,,,True|False|False,cc-by-sa,1,,"Sport Organization Employee Performance: Skills, Creativity and Innovation",https://doi.org/10.59653/jbmed.v1i02.149,1.12528886,False,en,True,diamond,Journal of Business Management and Economic Development,https://openalex.org/S4387289526,2986-9072,journal,Employee Performance and Management,2023-08-04,2023,article
https://openalex.org/W3161389863,"Nowadays, there are a lot of innovations being discussed, conducted in a seminar, written, and explained in a small to a large classroom and also a meeting room. Innovation is related with the essentials of surviving in the middle of industrial era 4.0. Innovation is unable to be separated with the personal knowledge, in which both of them need a good and continuous management. This research aimed to measure the tacit influence and explicit knowledge towards innovation capability as well as answering research questions regarding the impact of knowledge sharing to improve innovation capability in the manufacturing industry. Data collection is done through a simple random sampling technique given to 610 employees in packaging industries in Indonesia. The questionnaire results that were given back and were valid have a number of 393 samples. Data processing was used SEM method with SmartPLS 3.0 software. The result of this research concluded that explicit and tacit knowledge have positive impact towards innovation capability. This new research proposed a model for building innovation capability in packaging industries through tacit and explicit knowledge transfer. This research could pave the way to improve readiness index to packaging industries in facing the era of industrial revolution 4.0.",Dewiana Novitasari,https://openalex.org/A5017411982,https://orcid.org/0000-0001-9046-7701,ID,Universitas Patria Artha,https://openalex.org/I4210116728,True,,0,https://openalex.org/I4210116728,Does Knowledge Sharing Increase Innovation Capability? Answer from Indonesian Company,https://doi.org/10.51386/25815946/ijsms-v3i4p116,0.0,False,en,True,bronze,International Journal of Science and Management Studies (IJSMS),https://openalex.org/S4210210296,2581-5946,journal,Employee Performance and Leadership,2020-08-31,2020,article
https://openalex.org/W3208592206,"Today, there is no company that does not attempt to control or assure software quality in a greater or lesser extent. Software quality has been mainly studied from the perspectives of the software product and the software process. However, there is no thorough research about how code quality is affected by the software development projects&amp;rsquo; contexts. This study analyses how the evolution of the development effort (i.e., the number of developers and their contributions) influences the code quality (i.e., the number of bugs, code smells, cloning, etc). This paper presents a multiple case study that analyses 13 open-source projects from GitHub and SonarCloud, and retrieves more than 95,000 commits and more than 25,000 quality measures. The insights are that more developers or higher number of commits does not necessary influence worse quality levels. After applying a clustering algorithm, it is detected an inverse correlation in some cases where specific efforts were made to improve code quality. The size of commits and the relative weight of developers in their teams might also affect measures like complexity or cloning. Project managers can therefore understand the mentioned relationships and consequently make better decisions based on the information retrieved from code repositories.",Ricardo Pérez‐Castillo|Mario Piattini,https://openalex.org/A5013429893|https://openalex.org/A5083263115,https://orcid.org/0000-0002-9271-3184|https://orcid.org/0000-0002-7212-8279,US|US,ORCID|ORCID,https://openalex.org/I4210142152|https://openalex.org/I4210142152,True|False,cc-by-nd,0,https://openalex.org/I4210142152,Understanding the Impact of Development Efforts in Code Quality,https://doi.org/10.3897/jucs.72475,0.0,False,en,True,diamond,JUCS - Journal of Universal Computer Science,https://openalex.org/S58563349,0948-695X,journal,Software Engineering Research,2021-10-28,2021,article
https://openalex.org/W4389095281,"Citation Gupta, Chetna (2023). Enhancing Innovation and Technology Adoption in Software Small and Medium Enterprises through Cloud Computing, Knowledge Management, and Blockchain-Enabled Solutions. Thesis (Doctoral), E.T.S.I. Industriales (UPM). https://doi.org/10.20868/UPM.thesis.76766.",Chetna Gupta,https://openalex.org/A5030141359,https://orcid.org/0000-0001-6286-4830,ES|IN,Universidad Politécnica de Madrid|Jaypee Institute of Information Technology,https://openalex.org/I88060688|https://openalex.org/I154970844,True,cc-by-nc-nd,0,https://openalex.org/I88060688|https://openalex.org/I154970844,"Enhancing Innovation and Technology Adoption in Software Small and Medium Enterprises through Cloud Computing, Knowledge Management, and Blockchain-Enabled Solutions",https://doi.org/10.20868/upm.thesis.76766,,False,en,True,gold,,,,,Blockchain Technology Applications and Security,2023-10-20,2023,dissertation
https://openalex.org/W4393907450,"Agile software development companies considered small entities (VSE) face a new reality of remote development. Remote communication has generated many videos derived from video calls recorded for later reference. The video calls recorded contains architectural knowledge from virtual meetings and is essential for companies facing the knowledge vaporization problem. However, only some proposals in the literature can potentially manage AK in videos. This article proposes a solution to recover this architectural knowledge contained in videos using an ontology as a classification scheme, following the architectural knowledge condensation concept. We validated our proposal to manage architectural knowledge following the Methontology guidelines. Implementing an ontology as a classification scheme represents a step forward to achieving the condensation of architectural knowledge in an agile development environment for VSE.",José Robles|Gilberto Borrego|Ramón René Palacio Cinco|Francisco Edgar Castillo-Barrera,https://openalex.org/A5087767355|https://openalex.org/A5007306672|https://openalex.org/A5032068963|https://openalex.org/A5083101812,https://orcid.org/0000-0002-0695-1021|https://orcid.org/0000-0001-7315-5693|https://orcid.org/0000-0002-4059-2149|https://orcid.org/0000-0001-7821-5819,|||MX,|||Sonora Institute of Technology|Autonomous University of San Luis Potosí,|||https://openalex.org/I36020712|https://openalex.org/I196664497,True|False|False|False,cc-by,0,,Ontology for Architectural Knowledge Condensation in a Co-Localized Agile Environment,https://doi.org/10.15514/ispras-2023-35(6)-4,0.0,False,en,True,diamond,Proceedings of the Institute for System Programming of RAS,https://openalex.org/S4210189999,2079-8156,journal,Semantic Web and Ontologies,2023-01-01,2023,article
https://openalex.org/W4398234833,"Context: Effective Knowledge Management (KM) is vital for tech companies where developers frequently switch, risking the loss of valuable experience. Diagnosing its current state, assessing practices, and understanding applied methodologies in organizations is essential to succeed in KM. Problem: Given the dynamism witnessed in Knowledge Management (KM), a Systematic Literature Review (SLR) is necessary, and we found an outdated SLR on this topic until 2018. Objective: We extended the SLR to identify the current state-of-the-art KM within organizations and research niches to accurately depict the current management practices. Method: We extended the 2018 SLR, incorporating two additional databases to update this review and allow us to select new studies produced after the original review.",Wesley da Silva Souza|Williamson Silva|Gilleanes Thorwald Araujo Guedes,https://openalex.org/A5073593469|https://openalex.org/A5007653210|https://openalex.org/A5065070393,https://orcid.org/0009-0009-4995-2129|https://orcid.org/0000-0003-1849-2675|https://orcid.org/0000-0001-5457-2600,BR|BR|BR,Universidade Federal do Pampa|Universidade Federal do Pampa|Universidade Federal do Pampa,https://openalex.org/I72872986|https://openalex.org/I72872986|https://openalex.org/I72872986,True|False|False,cc-by,0,https://openalex.org/I72872986,Knowledge Management Diagnosis in Software Organizations: A Systematic Literature Review Extension,https://doi.org/10.1145/3658271.3658273,0.0,False,en,True,green,,,,,Software Engineering Techniques and Practices,2024-05-20,2024,article
https://openalex.org/W4408401680,,Ruchi Sharma|Girish Lakhera,https://openalex.org/A5101854065|https://openalex.org/A5015339972,https://orcid.org/0009-0004-7716-1213|https://orcid.org/0000-0001-6471-2216,IN|IN,Graphic Era University|Graphic Era University,https://openalex.org/I60054993|https://openalex.org/I60054993,True|False,,0,https://openalex.org/I60054993,Knowledge Management Using Cloud Computing in Higher Educational Institutions,https://doi.org/10.1109/aece62803.2024.10911186,0.0,False,en,False,closed,,,,,Big Data and Business Intelligence,2024-11-22,2024,article
https://openalex.org/W4412050251,"The Merdeka Belajar Kampus Merdeka (MBKM) policy is a strategic initiative by the Indonesian government to strengthen the synergy between higher education and primary-secondary education. One of its flagship programs is *Kampus Mengajar* (Teaching Campus), which aims to improve students’ basic literacy, particularly in underdeveloped and remote schools. However, preliminary observations suggest that the implementation of this program in South Aceh still faces significant challenges. Key issues include inadequate planning in teaching and learning, insufficient preparation of human resources, and weak coordination among universities, schools, and local education authorities. Moreover, participating students often lack the required competencies, their activities are not fully aligned with school needs, and teachers are not yet equipped with the skills to integrate literacy into classroom instruction. This study seeks to explore the challenges and opportunities for enhancing basic literacy in junior high schools through the Teaching campus program. A qualitative descriptive approach was employed, using in-depth interviews, focus group discussions (FGDs) with multiple stakeholders, and document analysis. The findings reveal that although the program holds considerable potential as an alternative strategy for improving basic literacy in secondary education, its implementation in South Aceh has not been optimal. Factors contributing to this include the limited experience and readiness of student-teachers, lack of intensive supervision by university mentors, and insufficient training for school teachers in applying literacy-based learning. Strengthening planning, human resource development, and program alignment between universities, schools, and local governments is essential to achieving the program’s intended outcomes.",Bahrun|Mutmainnah Mutmainnah,https://openalex.org/A5001960490|https://openalex.org/A5014612194,|https://orcid.org/0000-0003-2275-3655,ID|ID,Syiah Kuala University|Syiah Kuala University,https://openalex.org/I187494767|https://openalex.org/I187494767,True|False,cc-by,0,https://openalex.org/I187494767,Challenges and opportunities in the Kampus Mengajar Program for basic literacy in South Aceh Junior High Schools,https://doi.org/10.62941/ijaer.v1i4.144,0.0,False,en,True,hybrid,International Journal of Advances in Educational Research,https://openalex.org/S4404669597,3063-7708,journal,Educational Methods and Media Use,2025-04-30,2025,article
https://openalex.org/W4416518863,"Defining software architecture is a complex task that demands technical expertise and business knowledge. Design decisions drive architectural structures throughout development and maintenance. However, this knowledge often dissipates over time, a phenomenon known as architectural knowledge evaporation, leading to increased costs and maintenance difficulties. This paper presents ADKT, a support tool designed to mitigate architectural knowledge evaporation by enabling the documentation and traceability of design decisions. ADKT was evaluated through a case study involving software engineers of different expertise levels. The evaluation assessed the tool’s ease of use, perceived usefulness, and effectiveness in reducing knowledge evaporation. Results indicate that participants found ADKT easy to use and valuable for preserving architectural knowledge. Nonetheless, challenges remain regarding engineers’ commitment to consistently documenting decisions and the need for a designated person to oversee this process. These findings highlight the importance of developing advanced tools and fostering a culture of documentation within development teams.",Santiago Hyun-Dorado|Julio Ariel Hurtado Alegría|Enrique Moguel|José Garcí­a-Alonso,https://openalex.org/A5120419760|https://openalex.org/A5010206860|https://openalex.org/A5051971157|https://openalex.org/A5029686194,https://orcid.org/0000-0001-7996-7641|https://orcid.org/0000-0002-2508-0962|https://orcid.org/0000-0002-4096-1282|https://orcid.org/0000-0002-6819-0299,CO|CO|ES|ES,University of Cauca|University of Cauca|Universidad de Extremadura|Universidad de Extremadura,https://openalex.org/I152650591|https://openalex.org/I152650591|https://openalex.org/I80606768|https://openalex.org/I80606768,True|False|False|False,cc-by-nc-nd,0,https://openalex.org/I152650591,ADKT: a support tool for reducing architectural knowledge evaporation in software projects,https://doi.org/10.15446/dyna.v92n239.119675,,False,es,True,diamond,DYNA,https://openalex.org/S194672249,0012-7353,journal,,2025-11-04,2025,article
https://openalex.org/W7109598579,,Richard Mababu Mukiur|José Luis Gómez Lega,|,https://orcid.org/0000-0001-6174-2102|https://orcid.org/0000-0002-1266-2808,ES|RU,Universidad a Distancia de Madrid|International Academy of Business and Management,https://openalex.org/I4210108168|https://openalex.org/I4210144423,True|False,,0,https://openalex.org/I4210108168,Transfer of Technical Skills and Non-Technical Skills in the Workplace. An Analysis From the Perspective of Mental Processes of Learning,https://doi.org/10.1177/15344843251403110,0.0,False,en,False,closed,Human Resource Development Review,https://openalex.org/S37660120,1534-4843,journal,Human Resource Development and Performance Evaluation,2025-12-07,2025,article
