DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1002/spip.390,Software process re-engineering: a model and its application to an industrial case study,"Nannette P. Napier, Jonathan Kim, L. Mathiassen",Softw. Process. Improv. Pract.,2008,"Many software organizations engage in software process improvement (SPI), but process descriptions may soon become outdated especially if the organization, for a while, has given low priority to SPI. As a result, software organizations may need to re-engineer process descriptions that are inconsistent with desired process practices. While the literature addresses how organizations can re-engineer business processes and legacy systems, no guidance exists on re-engineering legacy process descriptions. Software process re-engineering (SPR) is a transitional activity that helps organizations effectively re-engage in SPI by assessing legacy process descriptions; selecting process descriptions that need to be removed, innovated, or implemented; and defining a plan to align process descriptions with desired process practices. SPR results in a repository of managed process descriptions and a plan for disciplined software process management. In this article, we derive principles for SPR, use these principles to propose a model for re-engineering legacy process descriptions, and present an industrial case study to demonstrate the effectiveness of the model. In the presented case, SPR had several benefits: it leveraged earlier investments in SPI; it engaged key stakeholders in revitalizing improvement efforts; it created a shared understanding of the organization's desired process practices; and, it established a solid platform for continued SPI. Copyright © 2008 John Wiley & Sons, Ltd.",1701775,11,87,,
10.1007/978-3-319-68059-0_11,Adoption of UX Evaluation in Practice: An Action Research Study in a Software Organization,"Kristine Bang, Martin Akto Kanstrup, Adam Kjems, Jan Stage",Lecture Notes in Computer Science,2017,"This paper describes an action research study focusing on adoption of UX and UX evaluation methods in a software organisation. The aim of adopting UX was to exceed a traditional approach to design of banking applications. The action research study involved collaboration over several months between the researchers and a group of developers with no prior knowledge of UX. The study demonstrates how UX methods can be introduced in an IT organisation and how UX decisions can be prioritised in the software industry. Focusing on understanding, supporting and improving the practice of the development team, we employed several adoption activities of UX evaluation methods by presenting these in a visual form (video records) and a practical form (workshops). Our results show that specific UX materials have been adopted in the development process of the IT department. Based on the study, we present our experience with adopting UX in an IT organisation with focus on the collaboration process, working with the UX definition, and the obstacles that occurred during the collaboration.",20219241,11,22,,
10.1142/s0219649219500187,The Impact of ERP System on Academic Performance: A Case Study Approach,A. Shatat,J. Inf. Knowl. Manag.,2019,"Enterprise Resource Planning (ERP) system is a very powerful solution to many academic and non-academic institutions in case it has been implemented and used effectively. Otherwise, the system will interrupt several business processes. This research paper investigates the impact of ERP system on academic performance at Sohar University. A survey questionnaire is distributed to several academic stakeholders to investigate the impact of ERP system on academic performance within the University context. A total of 110 questionnaires was received from the key academic stakeholders to examine the relationship between the three core ERP modules i.e. the students’ information module, the financial module, and human resource module. The research outcomes indicate that there is a relationship between the three modules and the academic performance. However, only students’ information module and financial management module demonstrate a significant impact on academic performance, though the human resource module shows no impact on the academic performance at Sohar University. This study is a single case study approach, which might limit the findings to be generalized on other education institutes, but it gives a chance to other researchers to do multiple case studies in other Universities in the region.",24661040,11,32,,
(missing DOI),Compositional Styles in Action Research: A Critical Analysis of Leading Information Systems Journals,"Lars Mathiassen, Mike Chiasson, Matt Germonprez",(missing journal),2009,"Drawing on genre theory and examining action research studies in leading Information Systems (IS) journals, we develop the notion of compositional style as a tool to analyze and guide action research publication. Compositional styles represent how action researchers communicate contributions by selecting, emphasizing, and presenting certain elements of their research practices in articles. We identify and characterize five distinct compositional styles across the considered sample-from-the-trenches, area-of-concern investigation, framework investigation, problem-solving methodology investigation, and research methodology investigation. In addition, we show that action researchers within IS have favored certain compositional styles while leaving other options underexplored, we reveal important strengths and weaknesses in how studies are published, and we present exemplar articles that provide guidance on publishing action research in leading journals. Based on these results, we discuss how compositional styles can be used to develop and communicate contributions from action research studies and we offer directions for further developing action research writing and practices as an important approach to engaged scholarship within the IS field.",123024793,11,122,,
10.1007/978-3-642-36321-4,"Advances in Computing, Communication, and Control",Simone Diniz Junqueira Barbosa,Communications in Computer and Information Science,2013,(missing abstract),190741774,11,489,,
(missing DOI),Scandinavian versus UK research: the importance of institutional context,Carsten Sørensen,Scandinavian Journal of Information Systems,2003,"This debate outlines some of the institutional aspects of perceived research quality and the potential implications on academic behaviour across Scandinavia and the United Kingdom. In particular the paper discusses the differences in formal measurements of research output quality in the two regions considered. The paper draws upon my personal experience living and working in Scandinavia and the United Kingdom, and as such represents a subjective account. I argue that the formality of the UK Research Assessment Exercis, encourages a high degree of academic dgor and potentially discourages the willingness to innovate and expand the academic debate. Conversely, I argue that the relative lack of formality in the Scandinavian context can both encourage innovation and potentially discourage academic rigour. As an example, I highlight the emerging field of mobile informatics.",191300505,11,6,,
10.1111/exsy.13452,Digital innovation and transformation capabilities in a large company,"Shivam Gupta, S. Modgil, Bharat Bhushan, Sachin S. Kamble, Juhi Mishra",Expert systems,2023,"In a dynamic and quickly changing world, digital innovation and transformation can help enhancing organizational efficiency and have competitive advantage. In addition, the digital innovation and transformation can facilitate the development of a growth‐oriented culture of workforce. Therefore, this study aims at developing the digital innovation and transformation capabilities at large organization. The study uses a four‐layered process for driving the digital innovation and transformation in the case organization. The study positions the digital innovation and transformation mechanism through the lens of the dynamic capability view and institutional theories. The findings indicate the emergence of digital champions as change agents, a digital council as a monitoring channel, a digital core team as technological enablers and reverse mentoring as an innovative cultural dimension of change facilitating dynamic capabilities of the organization. In terms of institutional pressures, coercive and mimetic pressures emerged as major contributors to the advancement of the digital skill set and digital mindset of the experienced workforce especially, supported by Hofstede's cultural dimensions. Study further delineates the insights for practice, theory and policy. To this end, the study showcases the future scope of work at the case company, since it is an ongoing project on digital innovation and transformation to make organization and related infrastructure resilient, digital and innovative.",265811744,11,94,,
10.1108/jbim-02-2015-0030,Applying service-dominant logic to recurrent release of software: an action research study,"Neda Barqawi, K. Syed, L. Mathiassen",(missing journal),2016,"Purpose 
 
 
 
 
Fierce competition drives software vendors to rely on Software-as-a-Service (SaaS) strategies and to continuously match new releases with customers’ needs and competitors’ moves. Such recurrent release practices pose specific challenges for software vendors which shape how they service customers. To address these challenges, this paper aims to apply service science to innovate strategies for SaaS release management. 
 
 
 
 
Design/methodology/approach 
 
 
 
 
Based on action research methodology, the authors collaborated closely with Software Inc., an alias for a large multinational software provider, to apply service-dominant logic systematically, to analyze and improve its SaaS release management process and to support ongoing value co-creation with its customers. 
 
 
 
 
Findings 
 
 
 
 
The authors provide a detailed account of how Software Inc. improved its SaaS release management practices; they extend current understanding of service innovation dynamics in SaaS environments and offer a model of value co-creation in SaaS release management grounded in the findings from Software Inc. 
 
 
 
 
Research limitations/implications 
 
 
 
 
The research draws on a single case study with particular characteristics. Still, it allows for analytical generalizations with both theoretical and practical implications for how SaaS managers can improve recurrent release practices based on foundational service-dominant logic principles. 
 
 
 
 
Practical implications 
 
 
 
 
The authors suggest that SaaS managers concentrate on knowledge-sharing with customers, ensure continuous communication among teams supporting the service, re-organize release management to enhance the value co-creation process, use technology to improve customer service experiences and use service mapping to improve release management and service quality. 
 
 
 
 
Originality/value 
 
 
 
 
The authors bridge service-dominant logic principles and SaaS knowledge by demonstrating how service-dominant logic can be used to improve SaaS release practices and by offering conceptual and practical knowledge about value co-creation between customers and suppliers in SaaS contexts.",214764953,11,77,,
10.1111/exsy.13452,Digital innovation and transformation capabilities in a large company,"Shivam Gupta, S. Modgil, Bharat Bhushan, Sachin S. Kamble, Juhi Mishra",Expert systems,2023,"In a dynamic and quickly changing world, digital innovation and transformation can help enhancing organizational efficiency and have competitive advantage. In addition, the digital innovation and transformation can facilitate the development of a growth‐oriented culture of workforce. Therefore, this study aims at developing the digital innovation and transformation capabilities at large organization. The study uses a four‐layered process for driving the digital innovation and transformation in the case organization. The study positions the digital innovation and transformation mechanism through the lens of the dynamic capability view and institutional theories. The findings indicate the emergence of digital champions as change agents, a digital council as a monitoring channel, a digital core team as technological enablers and reverse mentoring as an innovative cultural dimension of change facilitating dynamic capabilities of the organization. In terms of institutional pressures, coercive and mimetic pressures emerged as major contributors to the advancement of the digital skill set and digital mindset of the experienced workforce especially, supported by Hofstede's cultural dimensions. Study further delineates the insights for practice, theory and policy. To this end, the study showcases the future scope of work at the case company, since it is an ongoing project on digital innovation and transformation to make organization and related infrastructure resilient, digital and innovative.",274197983,11,94,,
10.1080/08874417.2012.11645609,Shortening Requirements Engineering: Dual Imperative Action Research Study,Delvin Grant,J. Comput. Inf. Syst.,2012,"A computer parts company was losing market share because the systems development life cycle (SDLC) took too long. We reduce the requirements engineering (RE) phase of the SDLC while maintaining current levels of product quality and increasing the company competitiveness by reducing the product time-to-market. Action research, a practical and widely used method of inquiry, was used to solve the problem. There are five types of action research (canonical, dialogical, collaborative, dual imperative, and participatory), but dual imperative action research seemed most appropriate for our study. The problem solving approach used in the study combined joint application design (JAD), unified modeling language (UML), group decision support systems (GDSS), and computer aided software engineering (CASE). We successfully reduced the SDLC time from fourteen to four days, a productivity increase of 250%.",65866217,11,56,,
(missing DOI),Heterogeneous IT Innovation. Developing Industrial Architectural Knowledge,Magnus Andersson,(missing journal),2007,(missing abstract),75739556,11,62,,
(missing DOI),An Examination of Culture Profiles in a Software Organization Implementing SPI,"Sune Dueholm Müller, Peter Nielsen, Morten Boldsen",European Conference on Information Systems,2008,"The capability maturity model integration (CMMI) has become one of the most preferred approaches to software process improvement (SPI). However, the amount of discontinued or delayed CMMIdriven SPI projects is considerable. In this paper we investigate the culture embedded in the CMMI and compare it with the cultures within an implementing organization in Scandinavia by utilising the competing values framework. We search for congruencies in culture profiles and relate the profiles to assessment results in different business areas of the organization. Our research reveals that in spite of similar culture profiles in the business areas, which are significantly different from the culture profile of the CMMI, there is no apparent association with the level of SPI success. Furthermore, even if CMMI based process descriptions are not adapted to the software organisation’s specific culture profile, evidence suggests that SPI success is possible.",182178408,10,42,,
10.1145/1593254.1593295,An integrated framework for service engineering: a case study in the financial services industry,"Hong-Mei Chen, Opal Perry, R. Kazman",ICEC,2009,"Service engineering, the application of engineering disciplines to develop service-oriented enterprise systems (service systems) with predicable results, has faced a brand new array of challenges in recent years. Existing development approaches that might help addressing these challenges are scattered in separate research fields or in different units of an organization, just like the ""blind men and the elephant."" This article presents a 3-year action research case study with a Fortune 50 company in the financial services industry, validating an integrated service-oriented business-IT alignment framework, called the BITAM-SOA Framework, to shed light on complex service engineering issues, including the interplay between business-IT alignment approaches (alignment via architecture, via governance and via communication) and Service Oriented Architecture adoption as well as methodological challenges of service engineering. The importance of the social dimension of service engineering is illuminated. The results yield lessons learned, managerial insights and integrated methods for effective service engineering.",137123770,10,26,,
(missing DOI),Engaged Design Science : Developing Design Visions for the future e-Newspaper,"Maria Åkesson, Karlheinz Kautz, Carina Ihlström Eriksson",(missing journal),2010,This paper reports the development of design visions for the future electronic (e-) newspaper. The ambition is to bring together the features of printed newspapers with the possibilities of online  ...,194690154,10,50,,
10.1145/3394231.3397896,International Scientific Collaboration in Artificial Intelligence An Analysis based on Web Data,"Sha Yuan, Zhou Shao, Yangxiao Liang, Jie Tang, Wendy Hall, Gang Liu, Yutian Zhang",(missing journal),2020,"In this era of interdisciplinary science, Web science and artificial intelligence (AI), have brought dramatic revolutions to human society. The increasing availability of structured and unstructured information on the Web has become a critical research resource and offers unprecedented opportunities to explore the science of science (SciSci). SciSci use science technique to study the past, current, and evolving scientific discovery. Although many significant SciSci works study the patterns of international scientific collaboration, the relevant knowledge in AI is sorely lacking. In this work, we study the evolution of the international scientific collaboration patterns in the AI field. By graphing the entities and relationships in the international collaboration pattern, we make multiple multidimensional statistical analyses from the perspectives of institutions and countries.",14462703,10,31,,
(missing DOI),A DESIGN SCIENCE APPROACH FOR DEVELOPING INFORMATION SYSTEMS RESEARCH INSTRUMENTS,"T. McLaren, P. Buijs",(missing journal),2011,"The dominant approach to developing research instruments in information systems research has focused on assessing how well the instrument captures the construct (its validity and reliability), rather than how useful the instrument is for guiding practice (its practical utility). This paper outlines how an iterative design science research approach, with its emphasis on evaluating the utility of prototype artifacts, is well suited to developing field-tested and theoretically grounded research instruments that are useful and understandable to both researchers and practitioners. This focus on the practical utility of an instrument also provides researchers with results that can be more readily corroborated, thus improving the quality and usefulness of the research findings. To illustrate the design science approach to instrument development, we describe the development of action-oriented research instruments in two recent studies that focused on evaluation methods for information systems.",247895175,10,24,,
(missing DOI),Making Sense of Project Management - A Case of Knowledge Management in Software Development,"Annemette Kjærgaard, Karlheinz Kautz, Peter Nielsen",European Conference on Information Systems,2007,"How can a software company make sense of project management when it becomes involved in software process improvement? In software development most research has an instrumental view of knowledge management thus neglecting what is probably the most important part of knowledge management namely making sense of practice by developers and project managers. Through an action case, we study the knowledge management processes in a Danish software company. We analyse the case through the lens of a theoretical framework. The theoretical framework focuses in particular on sensemaking, collective construed realities and individual cognitive processes. It directs attention towards the creation and negotiation of construed realities and how collisions trigger moving from creating to negotiating. We discuss the value and relevance of this framework for software development companies and conclude that it provides substantial insight which could not have been achieved through an instrumental perspective on knowledge management.",264385678,9,34,,
10.1109/indin.2006.275757,Process Control with IEC 61499: Designers' Choices at Different Levels of the Application Hierarchy,"J. Peltola, S. Sierla, M. Stromman, K. Koskinen",2006 4th IEEE International Conference on Industrial Informatics,2006,"The IEC 61499 enables different approaches for application development, and this can undermine the emerging open knowledge economy. Developers typically try to use an approach that resembles their previous programming experience, and this can result in the new features of IEC 61499 to be overlooked. Even when designers are able to turn out working software, the various components are often incompatible because they incorporate diverse design principles. In this research, we look at the different levels of the application hierarchy, in order to understand the design decisions that need to be made. We have organized a laboratory experiment with professional designers and researchers, and we use qualitative research methods to understand the design choices that participants with different backgrounds make.",61565013,10,23,,
10.4018/978-1-60566-356-2.ch039,Appreciative Inquiry: Research for Action,"J. Reed, A. Nilsson, L. Holmberg",(missing journal),2009,"This chapter describes the ways in which appreciative inquiry research has developed outlining its links to action research. Both share an emphasis on research for change, developing knowledge through an exploration of current practice, and an application of findings in informing strategies for the future. Where appreciative inquiry is distinct, however, is in the way that it focuses on positive aspects of practice rather than problems, thus facilitating participation in projects. This chapter gives some more details of the appreciative inquiry process and then an overview of related healthcare and IT research is presented. Following this some examples of the use of appreciative inquiry in IT research are given, and the chapter points to ways in which the use of appreciative inquiry can contribute to IT development.",100447766,10,54,,
10.1007/s10796-023-10451-0,Design and Implementation of an IIoT Driven Information System: A Case Study,"Shivam Gupta, Sachin Modgil, Bharat Bhushan, Uthayasankar Sivarajah, Santanu Banerjee",Information Systems Frontiers,2023,"Abstract Information systems are critical for companies since they offer quick and easy access to complex and significant data in a structured manner to make informed and effective business decisions. Hence, the objective of this study is to conceptualize and implement an innovative information system in the case study organization. The study identified the requirements for Organizing Vision Theory (OVT) and developed architecture based on Organizational Information Processing Theory (OIPT). This architecture is designed and developed using the Industrial Internet of Things (IIoT) to support a self-organizing vision and enhanced information processing. The study’s contribution lies in developing and executing an integrative architecture of IIoT-driven information systems from the lenses of OVT and OIPT. Further, this study contributes by mapping OVT elements (such as transparency, continuity, and coherence) and OIPT elements (information processing needs and capabilities) to drive value and knowledge through a robust architecture of IIoT-driven information systems. The study also highlights the contribution of IIoT-based information systems to a new knowledge system, facilitating better decision-making by professionals.",266220759,10,60,,
10.17705/1jais.00591,Pluralist Theory Building: A Methodology for Generalizing from Data to Theory,"S. Müller, L. Mathiassen, C. Saunders",J. Assoc. Inf. Syst.,2020,"We propose Pluralist Theory Building as a methodology that leverages the power of multiperspective inquiry to develop new theory from data. The chapter presents the rationale for the methodology, its combination of generalization and pluralism, and the process involved in its application. When researchers use Pluralist Theory Building, they move between description and theory and between single and multiple perspectives through four iterative steps with specific deliverables: Create Perspective Accounts, Synthesize Multiperspective Account, Create Theory Fragments, and Synthesize Pluralist Theory. Drawing on a study that served as experiential background for developing the methodology, we offer insights into the challenges involved in using the methodology and the activities in which researchers may engage to address these challenges. In conclusion, we argue that Pluralist Theory Building offers a novel and practically useful approach to empirically based theorizing that leverages Mingers’ pragmatic approach to pluralism (2001) and extends Lee and Baskerville’s (Generalizing generalizability in information systems research. Information Systems Research, 14(3), 221–243, 2003) generalization framework into a detailed iterative process with steps, deliverables, challenges, and activities.",173413214,10,73,,
(missing DOI),A pragmatic approach to IS development and Socio-Technical evaluation,"Sabine Madsen, Richard Vidgen",European Conference on Information Systems,2009,"This paper provides an action research account of why and how UML use cases and socio-technical analysis were combined and used to support the development of an information system, using Multiview/WISDM as the framework of ideas. Significant learning points from, and the motivation for, the research is that a focus on task satisfaction and socio-technical evaluation, rather than on the broader concept of job satisfaction and a full, traditional socio-technical analysis, was more acceptable in practice as it related more clearly to the IS domain. The paper presents a socio-technical evaluation (STE) process, reflects on its application to a particular web-based project, and makes recommendations for its use in future ISD projects. The STE process consists of a task satisfaction survey (TSS), which draws on use cases as a template for investigating users' perceptions of task efficiency, effectiveness, and enjoyment, supported by qualitative interviews in order to systematically identify, verify, and discuss the users' problems and improvement proposals before and after IT implementation. The use cases constitute the context-specific, development-oriented link between the work system, systems development, and the STE process, which in turn helps ensure that the main goal of supporting and improving the work system through continuous development and deployment of an IT system is kept in mind.",17478147,10,38,,
10.1007/978-3-642-34396-4,System Simulation and Scientific Computing,"Tianyuan Xiao, Lin Zhang, Shiwei Ma",Communications in Computer and Information Science,2012,"In dialectic tension with the immense growth in digital information and communication media, Internet information and communication technologies have amplified conventional communicative practices in the areas of breadth, impact, and speed and also have enabled the emergence of new communicative, cultural, and cognitive practices. These practices emerge within distinctive cultures-of-use—that is, the process wherein communication tools and the practices they mediate co-evolve (Thorne, 2003). With these aforementioned issues as context, this article begins by describing contradictory appraisals of the perceived value and complexity of new and ‘sociable media’ (Donath, 2004) environments. This is followed by a discussion of the diverse semiotic ecology comprising the widely played massively multiplayer online game World of Warcraft (hereafter WoW), including routine player engagement with written texts and exposure to multiple languages, assessment of the linguistic complexity of texts designated as highly important by players, and consideration of attendant textual and expressive activity occurring outside of the game, with the purpose of better understanding the potential usefulness of online gaming, and WoW in particular, as a setting for language use and learning.",97171310,9,507,,
(missing DOI),International Conference on Information Systems ( ICIS ) 2010 ENGAGED DESIGN SCIENCE : DEVELOPING DESIGN VISIONS FOR THE FUTURE E-NEWSPAPER,Marie Åkesson,(missing journal),2017,"This paper reports the development of design visions for the future electronic (e-) newspaper. The ambition is to bring together the features of printed newspapers with the possibilities of online media. In an engaged design science research project we together with representatives of the newspaper industry and newspaper readers identified the three design challenges genre awareness, stress and lack of control, and obstruction. We also developed the guiding design metaphor of a calm e-reading experience and three design principles provision of media recognition support, support for user control, and support for focus on content. The design principles were evaluated through e-newspaper prototypes and on this basis we revised the design principles which led to a design theory for e-reading solutions on and for digital media.",267685236,9,47,,
10.1109/hicss.2012.393,IT Business Cases in Local Government: An Action Research Study,"P. Nielsen, John Stouby Persson",2012 45th Hawaii International Conference on System Sciences,2012,"Effective management of value creation with information technology (IT) is increasingly important for local governments (e.g., municipalities). The business case is a tool that has increased popularity in both the public and private sector to support the management of value creation with IT. However, experiences from local government reveal difficulties in developing effective IT business cases beyond simple cost savings. Based on collaborative action research with Danish municipalities we present insights on contemporary IT business case practices. Based on these insights we formulate lessons for business case practices in local government that we have incorporated into a business case method, that has subsequently been evaluated by IT managers in local government. These lessons have been synthesized into the four principles: minimal contents, benefits ownership, dynamic utility, and social commitment. We argue that these principles improve the content, development, and use of IT business cases in local government.",212159610,9,51,,
10.1007/978-0-387-72804-9_14,Measuring Process Innovations and Improvements,"Anna Börjesson, Anders Baaz, Jan Pries-Heje, Magnus Timmerås",Springer eBooks,2007,"A major challenge in process improvement is to understand process innovation. and improvement efficiency and use. How do we know that process innovations and improvements give organizational benefits? We need a mechanism for measuring. In this paper, we report from a longitudinal action research study at the telecom company Ericsson where a measurement mechanism was designed and successfully used in practice to understand, learn, and measure process efficiency. In the concrete, the measurement mechanism was built through empirical testing combined with using a goal-question-metrics (GQM) approach. The resulting measurement mechanism consists of four correlated metrics that indicate process use, process commitment, process learning, and process improvement. The same measurement mechanism can also he used to obtain feedback and evaluation, thereby allowing the organization to determine process efficiency and use, and to determine the success of the process improvements.",211386739,9,66,,
10.1007/1-4020-8000-x_8,Organisational Dynamics in the Software Process Improvement: The Agility Challenge,"Anna Börjesson, Lars Mathiassen",Kluwer Academic Publishers eBooks,2004,"It is a challenge to keep up momentum in Software Process Improvement (SPI) during organizational changes. SPI initiatives get interrupted, are sidetracked and progress slowly when changes occur in the target organization. This paper explores this crucial relation between SPI initiatives and the dynamics of the organization to be changed. The study builds on longitudinal data from the introduction of a new approach to requirements management into a software unit within Ericsson. Our focus is on the challenges involved in managing the SPI initiative as a sequence of organizational changes occurs in software development. We discuss the findings from this study in relation to the SPI literature and the literature on organizational agility and software agility. Our research indicates that SPI can benefit from agility ideas if the innovations are integrated well with other agility initiatives within the software organization. We therefore suggest that there is a need to coordinate and align the software agility movement with SPI issues to arrive at a comprehensive and holistic understanding of how software organizations can respond effectively to dynamics in their environment.",174504168,9,69,,
10.48550/arxiv.2406.11125,Conversational Agents as Catalysts for Critical Thinking: Challenging Design Fixation in Group Design,"Soohwan Lee, Seoyeong Hwang, Kyungho Lee",arXiv.org,2024,"This paper investigates the potential of LLM-based conversational agents (CAs) to enhance critical reflection and mitigate design fixation in group design work. By challenging AI-generated recommendations and prevailing group opinions, these agents address issues such as groupthink and promote a more dynamic and inclusive design process. Key design considerations include optimizing intervention timing, ensuring clarity in counterarguments, and balancing critical thinking with designers' satisfaction. CAs can also adapt to various roles, supporting individual and collective reflection. Our work aligns with the""Death of the Design Researcher?""workshop's goals, emphasizing the transformative potential of generative AI in reshaping design practices and promoting ethical considerations. By exploring innovative uses of generative AI in group design contexts, we aim to stimulate discussion and open new pathways for future research and development, ultimately contributing to practical tools and resources for design researchers.",274059930,9,41,,
10.48550/arxiv.2406.11125,"Conversational Agents as Catalysts for Critical Thinking: Challenging
  Design Fixation in Group Design","Soo‐Hwan Lee, Seoyeong Hwang, Kyungho Lee",arXiv (Cornell University),2024,"""This paper investigates the potential of LLM-based conversational agents (CAs) to enhance critical reflection and mitigate design fixation in group design work. By challenging AI-generated recommendations and prevailing group opinions, these agents address issues such as groupthink and promote a more dynamic and inclusive design process. Key design considerations include optimizing intervention timing, ensuring clarity in counterarguments, and balancing critical thinking with designers' satisfaction. CAs can also adapt to various roles, supporting individual and collective reflection. Our work aligns with the """"Death of the Design Researcher?"""" workshop's goals",273888216,9,41,,
(missing DOI),The role of social awareness in technology acceptance of groupware in virtual learning teams,"Pernille Bjørn, Brian Fitzgerald, Ada Scopula",(missing journal),2003,"IT is everywhere and the need for Groupware support of collaborative learning between geographically distributed students working in teams arises. In this paper we focus on the technology acceptance of Groupware in virtual learning teams in part-time adult education. We apply Davis’ Technology Acceptance Model (TAM) in a qualitative fashion to analyze and interpret the chronological sequence of events leading to the acceptance of the Groupware technology. The data were gathered through an in-depth qualitative Action Research study of four virtual learning teams within two different Masters education programs. By extracting empirical date from one of these virtual teams we show that the TAM model can be used in a qualitative fashion to investigate Groupware technology acceptance. We find that the causal relationship between ease of use and perceived usefulness, postulated by the TAM model, is not present in the case of Groupware technology in a virtual learning team setting. Finally we also find that social awareness plays an important role in the acceptance of such technology to support collaboration.",195031978,9,18,,
10.1007/978-3-642-34396-4,System Simulation and Scientific Computing,"Tianyuan Xiao, Lin Zhang, Shiwei Ma",Communications in Computer and Information Science,2012,"In dialectic tension with the immense growth in digital information and communication media, Internet information and communication technologies have amplified conventional communicative practices in the areas of breadth, impact, and speed and also have enabled the emergence of new communicative, cultural, and cognitive practices. These practices emerge within distinctive cultures-of-use—that is, the process wherein communication tools and the practices they mediate co-evolve (Thorne, 2003). With these aforementioned issues as context, this article begins by describing contradictory appraisals of the perceived value and complexity of new and ‘sociable media’ (Donath, 2004) environments. This is followed by a discussion of the diverse semiotic ecology comprising the widely played massively multiplayer online game World of Warcraft (hereafter WoW), including routine player engagement with written texts and exposure to multiple languages, assessment of the linguistic complexity of texts designated as highly important by players, and consideration of attendant textual and expressive activity occurring outside of the game, with the purpose of better understanding the potential usefulness of online gaming, and WoW in particular, as a setting for language use and learning.",160850089,9,497,,
(missing DOI),Situation awareness approach to context-aware case-based decision support,N. Nwiabu,(missing journal),2012,"Context-aware case-based decision support systems (CACBDSS) use the context of users as one of the features for similarity assessment to provide solutions to problems. The combination of a context-aware case-based reasoning (CBR) with general domain knowledge has been shown to improve similarity assessment, solving domain specific problems and problems of uncertain knowledge. Whilst these CBR approaches in context awareness address problems of incomplete data and domain specific problems, future problems that are situation-dependent cannot be anticipated due to lack of data by the CACBDSS to make predictions. Future problems can be predicted through situation awareness (SA), a psychological concept of knowing what is happening around you in order to know the future. The work conducted in this thesis explores the incorporation of SA to CACBDSS. It develops a framework to decouple the interface and underlying data model using an iterative research and design methodology. Two new approaches of using situation awareness to enhance CACBDSS are presented: (1) situation awareness as a problem identification component of CACBDSS (2) situation awareness for both problem identification and solving in CACBDSS. The first approach comprises of two distinct parts; SA, and CBR parts. The SA part understands the problem by using rules to interpret cues from the environment and users. The CBR part uses the knowledge from the SA part to provide solutions. The second approach is a fusion of the two technologies into a single case-based situation awareness (CBSA) model for situation awareness based on experience rather than rule, and problem solving predictions. The CBSA system perceives the users context and the environment and uses them to understand the current situation by retrieving similar past situations. The futures of new situations are predicted through knowledge of the history of similar past situations. Implementation of the two approaches in flow assurance control domain to predict the formation of hydrate shows improvements in both similarity assessment and problem solving predictions compared to CACBDSS without SA. Specifically, the second approach provides an improved decision support in scenarios where there are experienced situations. In the absence of experienced situations, the second approach offers more reliable solutions because of its rule-based capability. The adaptation of the user interface of the approaches to the current situation and the presentation of a reusable sequence of tasks in the situation reduces memory loads on operators. The integrated research-design methodology used in realising these approaches links theory and practice, thinking and doing, achieving practical as well as research objectives. The action research with practitioners provided the understanding of the domain activities, the social settings, resources, and goals of users. The user-centered design process ensures an understanding of the users. The agile development model ensures an iterative work, enables faster development of a functional prototype, which are more easily communicated and tested, thus giving better input for the next iteration.",240045764,9,187,,
(missing DOI),Making SPI Happen: The Roads to Process Implementation,"A. Sandberg, L. Mathiassen",ECIS,2004,"Software Process Improvement (SPI) has been widely adopted by software organizations to enhance their capability to effectively deliver quality software. The approach has several positive merits. But many initiatives fail because the software processes are never adopted in practice. This paper offers a comparative analysis of the implementation strategies and outcomes of 18 SPI initiatives within Ericsson. The analysis draws upon concepts from the diffusion of innovations literature and leads to four different process implementation strategies – High Way, Country Road, Crossroads, and Dead End Street. These roads to software process implementation target different levels of practice and they rely on different mixtures of process push and practice pull. Our research suggests that the High Way with its combination of strong push and strong pull is the most promising road to implementation success, whereas the other roads imply serious barriers to success.",238366999,9,47,,
10.1145/3195836.3195856,Researching Cooperation and Communication in Continuous Software Engineering,"Y. Dittrich, Jacob Nørbjerg, Paolo Tell, L. Bendix","IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies",2018,"Continuous Software Engineering (CSE)—continuous development and deployment of software—and DevOps—the close cooperation or integration of operations and software development—is about to change how software is developed. Together with the tighter integration of development and operations also with usage this will change coordination and collaboration both between IT professionals and between developers and users. In this short paper, we discuss the CHASE dimension of three core research themes that begin to crystallize in literature. This position paper is intended as a 'call to arms' for the CHASE community to study CSE.",139687506,8,26,,
10.1109/hicss.2012.565,The Emergence of Information Infrastructure Risk Management in IT Services,"Lars Öbrand, Nils-Petter Augustsson, J. Holmström, L. Mathiassen",2012 45th Hawaii International Conference on System Sciences,2012,"Failure to understand, identify, and manage risk is often cited as a major cause of IT problems. While the project is the preferred level of analysis in most IT risk management research, IT is becoming increasingly infrastructural, and there is therefore a need to adapt risk strategies beyond the project level. In this paper, we explore how risk management practices in a successful IT service provider group emerged over time as the group coped with infrastructural dynamics and complexities. Drawing on Orlikowski's practice lens, we investigate actual practices and possible options related to risk management as rapid technological and organizational changes resulted in increased infrastructure management challenges for the IT service provider. Our research contributes to the IT risk management literature by applying risk theory to service management in the infrastructural domain and by moving beyond the project as level of analysis.",161849530,8,38,,
