id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2149466153,,,,Margaret A. Wojcicki|Paul Strooper,https://openalex.org/A5044816253|https://openalex.org/A5076924318,|https://orcid.org/0000-0003-4789-2897,AU|AU,University of Queensland|Queensland University of Technology|University of Queensland|Queensland University of Technology,https://openalex.org/I165143802|https://openalex.org/I160993911|https://openalex.org/I165143802|https://openalex.org/I160993911,True|False,,0.93551198,30,https://openalex.org/I160993911|https://openalex.org/I165143802,An Iterative Empirical Strategy for the Systematic Selection of a Combination of Verification and Validation Technologies,https://doi.org/10.1109/wosq.2007.4,,4.1843,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2007-05-01,2007,article
https://openalex.org/W2007365459,,3560,,Domenico Cotroneo|Roberto Pietrantuono|Stefano Russo,https://openalex.org/A5052961846|https://openalex.org/A5072680843|https://openalex.org/A5002197803,https://orcid.org/0000-0001-7103-592X|https://orcid.org/0000-0003-2449-1724|https://orcid.org/0000-0002-8747-3446,IT|IT|IT,University of Naples Federico II|University of Naples Federico II|University of Naples Federico II,https://openalex.org/I71267560|https://openalex.org/I71267560|https://openalex.org/I71267560,False|True|False,,0.98102319,26,https://openalex.org/I71267560,Testing techniques selection based on ODC fault types and software metrics,https://doi.org/10.1016/j.jss.2013.02.020,,11.831,False,en,False,closed,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Research,2013-02-24,2013,article
https://openalex.org/W2229561369,,,,Michael Felderer|Armin Beer,https://openalex.org/A5055476405|https://openalex.org/A5021056503,https://orcid.org/0000-0003-3818-4442|,AT|,Universität Innsbruck|,https://openalex.org/I190249584|,True|False,,0.97538678,24,https://openalex.org/I190249584,Using Defect Taxonomies to Improve the Maturity of the System Test Process: Results from an Industrial Case Study,https://doi.org/10.1007/978-3-642-35702-2_9,,6.801,False,en,False,closed,Lecture notes in business information processing,https://openalex.org/S4210177767,1865-1348,book series,Software Engineering Research,2013-01-01,2013,book-chapter
https://openalex.org/W2083506996,,,,Sebastian Bauersfeld|Tanja E. J. Vos|Kiran Lakhotia|Simon Poulding|Nelly Condorí-Fernández,https://openalex.org/A5021140967|https://openalex.org/A5075982623|https://openalex.org/A5043336004|https://openalex.org/A5051880878|https://openalex.org/A5018839069,|https://orcid.org/0000-0002-6003-9113|||https://orcid.org/0000-0002-1044-3871,ES|ES|GB|GB|ES,Universitat Politècnica de València|Universitat Politècnica de València|University College London|University of York|Universitat Politècnica de València,https://openalex.org/I60053951|https://openalex.org/I60053951|https://openalex.org/I45129253|https://openalex.org/I52099693|https://openalex.org/I60053951,True|False|False|False|False,,0.97070915,20,https://openalex.org/I60053951,Unit Testing Tool Competition,https://doi.org/10.1109/icstw.2013.55,,7.2799,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2013-03-01,2013,article
https://openalex.org/W165093678,,5000,,Sebastian Bauersfeld|Tanja E. J. Vos|Kiran Lakhotia,https://openalex.org/A5021140967|https://openalex.org/A5075982623|https://openalex.org/A5043336004,|https://orcid.org/0000-0002-6003-9113|,ES|ES|AU|GB,Universitat Politècnica de València|Universitat Politècnica de València|University College London|UCL Australia,https://openalex.org/I60053951|https://openalex.org/I60053951|https://openalex.org/I45129253|https://openalex.org/I2800173700,True|False|False,,0.92192513,15,https://openalex.org/I60053951,Unit Testing Tool Competitions – Lessons Learned,https://doi.org/10.1007/978-3-319-07785-7_5,,3.5056,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Software Testing and Debugging Techniques,2014-01-01,2014,book-chapter
https://openalex.org/W2105063825,,,,Sigrid Eldh|Hans Hansson|Sasikumar Punnekkat|Anders Pettersson|Daniel Sundmark,https://openalex.org/A5057870704|https://openalex.org/A5010093986|https://openalex.org/A5040670014|https://openalex.org/A5087256216|https://openalex.org/A5066654973,https://orcid.org/0000-0002-5070-9312|https://orcid.org/0000-0002-7235-6888|https://orcid.org/0000-0001-5269-3900|https://orcid.org/0000-0002-0770-0662|https://orcid.org/0000-0002-5032-2310,SE|SE|SE|SE|SE,Mälardalen University|Ericsson (Sweden)|Mälardalen University|Mälardalen University|Mälardalen University|Mälardalen University,https://openalex.org/I82509713|https://openalex.org/I1306339040|https://openalex.org/I82509713|https://openalex.org/I82509713|https://openalex.org/I82509713|https://openalex.org/I82509713,True|False|False|False|False,,0.91143552,40,https://openalex.org/I1306339040|https://openalex.org/I82509713,"A Framework for Comparing Efficiency, Effectiveness and Applicability of Software Testing Techniques",https://doi.org/10.1109/taic-part.2006.1,,2.9135,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2006-10-24,2006,article
https://openalex.org/W1999827279,,,,Raphael Pham|Stephan Kiesling|Olga Liskin|Leif Singer|Kurt Schneider,https://openalex.org/A5032613334|https://openalex.org/A5076632631|https://openalex.org/A5018416139|https://openalex.org/A5054352353|https://openalex.org/A5031529088,https://orcid.org/0000-0003-4328-3146||||https://orcid.org/0000-0002-7456-8323,DE|DE|DE|CA|DE,Leibniz University Hannover|Leibniz University Hannover|Leibniz University Hannover|University of Victoria|Leibniz University Hannover,https://openalex.org/I114112103|https://openalex.org/I114112103|https://openalex.org/I114112103|https://openalex.org/I212119943|https://openalex.org/I114112103,True|False|False|False|False,,0.96565847,27,https://openalex.org/I114112103,"Enablers, inhibitors, and perceptions of testing in novice software teams",https://doi.org/10.1145/2635868.2635925,,7.1001,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2014-11-04,2014,article
https://openalex.org/W3135481222,,,,Arilo Dias Neto|Rodrigo Spínola|Guilherme Horta Travassos,https://openalex.org/A5110547285|https://openalex.org/A5020235955|https://openalex.org/A5042909836,|https://orcid.org/0000-0003-0272-9578|https://orcid.org/0000-0002-4258-0424,BR|BR|BR,Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro,https://openalex.org/I122140584|https://openalex.org/I122140584|https://openalex.org/I122140584,True|False|False,,0.97180328,19,https://openalex.org/I122140584,Developing Software Technologies through Experimentation: Experiences from the Battlefield.,,,6.7064,False,en,False,closed,Conferencia Iberoamericana de Software Engineering,https://openalex.org/S4306418113,,conference,Software Engineering Techniques and Practices,2010-01-01,2010,article
https://openalex.org/W2013562782,,,,Domenico Cotroneo|Roberto Pietrantuono|Stefano Russo,https://openalex.org/A5052961846|https://openalex.org/A5072680843|https://openalex.org/A5002197803,https://orcid.org/0000-0001-7103-592X|https://orcid.org/0000-0003-2449-1724|https://orcid.org/0000-0002-8747-3446,IT|IT|IT,University of Naples Federico II|University of Naples Federico II|University of Naples Federico II,https://openalex.org/I71267560|https://openalex.org/I71267560|https://openalex.org/I71267560,True|False|False,,0.90337502,17,https://openalex.org/I71267560,A learning-based method for combining testing techniques,https://doi.org/10.5555/2486788.2486808,,2.9151,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2013-05-18,2013,article
https://openalex.org/W4241737419,,,,Domenico Cotroneo|Roberto Pietrantuono|Stefano Russo,https://openalex.org/A5052961846|https://openalex.org/A5072680843|https://openalex.org/A5002197803,https://orcid.org/0000-0001-7103-592X|https://orcid.org/0000-0003-2449-1724|https://orcid.org/0000-0002-8747-3446,||IT,||University of Naples Federico II,||https://openalex.org/I71267560,True|False|False,,0.859375,16,,A learning-based method for combining testing techniques,https://doi.org/10.1109/icse.2013.6606560,,1.5884,False,en,False,closed,2013 35th International Conference on Software Engineering (ICSE),https://openalex.org/S4363607951,,conference,Software Engineering Research,2013-05-01,2013,article
https://openalex.org/W1970715183,,,,"Jain, Shilpi|Ali Babar, Muhammad|Fernandez, Jude",||,||,||,,,True|False|False,,0.96675005,15,,Conducting Empirical Studies in Industry: Balancing Rigor and Relevance,,,7.5233,False,en,False,closed,IT University Of Copenhagen (IT University of Copenhagen),https://openalex.org/S4377196680,,repository,Software Engineering Research,2013-01-01,2013,article
https://openalex.org/W4239936718,,,,Urko Rueda|Tanja E. J. Vos|I. S. W. B. Prasetya,https://openalex.org/A5011471549|https://openalex.org/A5075982623|https://openalex.org/A5037788528,|https://orcid.org/0000-0002-6003-9113|https://orcid.org/0000-0002-3421-4635,ES|ES|NL,Universitat Politècnica de València|Universitat Politècnica de València|Utrecht University,https://openalex.org/I60053951|https://openalex.org/I60053951|https://openalex.org/I193662353,True|False|False,,0.95346965,15,https://openalex.org/I60053951,Unit Testing Tool Competition -- Round Three,https://doi.org/10.1109/sbst.2015.12,,4.9776,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2015-05-01,2015,article
https://openalex.org/W2487553212,,,,yury Montoya Pérez|H. A. P. Marin|Albeiro Espinosa Bedoya,https://openalex.org/A5112707157|https://openalex.org/A5051790487|https://openalex.org/A5004909464,||https://orcid.org/0000-0001-7292-987X,CO|CO|CO,Universidad Nacional de Colombia|Universidad Nacional de Colombia|Universidad Nacional de Colombia,https://openalex.org/I36243813|https://openalex.org/I36243813|https://openalex.org/I36243813,True|False|False,,0.87255765,9,https://openalex.org/I36243813,A review on verification and validation for embedded software,https://doi.org/10.1109/tla.2016.7530431,,2.0845,False,en,False,closed,IEEE Latin America Transactions,https://openalex.org/S86124554,1548-0992,journal,Software Testing and Debugging Techniques,2016-05-01,2016,review
https://openalex.org/W2007778503,,3560,,Sira Vegas|Natália Juristo|Victor R. Basili,https://openalex.org/A5076034572|https://openalex.org/A5056117323|https://openalex.org/A5011045475,https://orcid.org/0000-0001-8535-9386|https://orcid.org/0000-0002-2465-7141|,ES|ES|US,"Universidad Politécnica de Madrid|Universidad Politécnica de Madrid|University of Maryland, College Park",https://openalex.org/I88060688|https://openalex.org/I88060688|https://openalex.org/I66946132,True|False|False,,0.79735359,15,https://openalex.org/I88060688,Packaging experiences for improving testing technique selection,https://doi.org/10.1016/j.jss.2006.02.049,,1.0959,False,en,False,closed,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Testing and Debugging Techniques,2006-04-25,2006,article
https://openalex.org/W2003361476,,,,Arilo Claudio Dias‐Neto|Guilherme Horta Travassos,https://openalex.org/A5041656066|https://openalex.org/A5042909836,https://orcid.org/0000-0002-1034-4806|https://orcid.org/0000-0002-4258-0424,BR|BR,Universidade Federal do Amazonas|Universidade Federal do Rio de Janeiro,https://openalex.org/I62885914|https://openalex.org/I122140584,True|False,,0.85048446,14,https://openalex.org/I62885914,Supporting the Combined Selection of Model-Based Testing Techniques,https://doi.org/10.1109/tse.2014.2312915,Conselho Nacional de Desenvolvimento Científico e Tecnológico,1.68141593,False,en,False,closed,IEEE Transactions on Software Engineering,https://openalex.org/S8351582,0098-5589,journal,Software Testing and Debugging Techniques,2014-03-20,2014,article
https://openalex.org/W2105266829,,3350,,Yin Kia Chiam|Mark Staples|Xin Ye|Liming Zhu,https://openalex.org/A5068022507|https://openalex.org/A5004692644|https://openalex.org/A5100348105|https://openalex.org/A5064683660,https://orcid.org/0000-0003-1107-7719|https://orcid.org/0000-0003-3284-5385|https://orcid.org/0000-0002-2611-9531|https://orcid.org/0000-0001-5839-3765,AU|MY|AU|CN|AU,University of Malaya|UNSW Sydney|Data61|Data61|UNSW Sydney|Dalian University of Technology|UNSW Sydney|Data61,https://openalex.org/I33849332|https://openalex.org/I31746571|https://openalex.org/I42894916|https://openalex.org/I42894916|https://openalex.org/I31746571|https://openalex.org/I27357992|https://openalex.org/I31746571|https://openalex.org/I42894916,True|False|False|False,,0.95411237,13,https://openalex.org/I31746571|https://openalex.org/I33849332|https://openalex.org/I42894916,Applying a selection method to choose Quality Attribute Techniques,https://doi.org/10.1016/j.infsof.2013.02.001,,5.0704,False,en,False,closed,Information and Software Technology,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2013-02-18,2013,article
https://openalex.org/W4256303387,,,,Zhongshi Wang,https://openalex.org/A5038677819,https://orcid.org/0000-0003-3674-2623,,,,True,,0.87716535,12,,Selecting verification and validation techniques for simulation projects: A planning and tailoring strategy,https://doi.org/10.1109/wsc.2013.6721511,,1.9244,False,en,False,closed,2013 Winter Simulations Conference (WSC),https://openalex.org/S4363607809,,conference,Simulation Techniques and Applications,2013-12-01,2013,article
https://openalex.org/W2756362151,,,,Oswald Ekwoge|Awdren Fontão|Arilo Claudio Dias‐Neto,https://openalex.org/A5054922823|https://openalex.org/A5086583366|https://openalex.org/A5041656066,|https://orcid.org/0000-0002-2988-9646|https://orcid.org/0000-0002-1034-4806,BR|BR|BR,Universidade Federal do Amazonas|Universidade Federal do Amazonas|Universidade Federal do Amazonas,https://openalex.org/I62885914|https://openalex.org/I62885914|https://openalex.org/I62885914,True|False|False,,0.86428734,11,https://openalex.org/I62885914,"Tester Experience: Concept, Issues and Definition",https://doi.org/10.1109/compsac.2017.232,Universidade Federal do Amazonas|Conselho Nacional de Desenvolvimento Científico e Tecnológico,1.5049,False,en,False,closed,,,,,Open Source Software Innovations,2017-07-01,2017,article
https://openalex.org/W3047042531,,,,Ítalo Santos|Silvana Morita Melo|Paulo Sérgio Lopes de Souza|Simone R. S. Souza,https://openalex.org/A5021360591|https://openalex.org/A5079787423|https://openalex.org/A5050389250|https://openalex.org/A5020158687,https://orcid.org/0000-0002-7545-6104|https://orcid.org/0000-0001-5934-2564|https://orcid.org/0000-0002-1560-2704|https://orcid.org/0000-0001-9007-9821,BR|BR|BR|BR,Universidade de São Paulo|Universidade Federal da Grande Dourados|Universidade de São Paulo|Universidade de São Paulo,https://openalex.org/I17974374|https://openalex.org/I187420256|https://openalex.org/I17974374|https://openalex.org/I17974374,True|False|False|False,,0.9037851,9,https://openalex.org/I17974374,Towards a unified catalog of attributes to guide industry in software testing technique selection,https://doi.org/10.1109/icstw50294.2020.00071,,2.7345,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2020-08-04,2020,article
https://openalex.org/W4250847653,,,,Shilpi Jain|Muhammad Ali Babar|Jude Fernandez,https://openalex.org/A5101459406|https://openalex.org/A5058693284|https://openalex.org/A5010021553,https://orcid.org/0000-0001-7473-235X|https://orcid.org/0000-0001-6653-6076|,IN|GB|IN,Infosys (India)|Lancaster University|Infosys (India),https://openalex.org/I110675161|https://openalex.org/I67415387|https://openalex.org/I110675161,True|False|False,,0.94650164,9,https://openalex.org/I110675161,Conducting empirical studies in industry: Balancing rigor and relevance,https://doi.org/10.1109/cesi.2013.6618463,,4.0448,False,en,False,closed,,,,,Software Engineering Research,2013-05-01,2013,article
https://openalex.org/W2762082712,,,,Silvana Morita Melo|Simone R. S. Souza|Paulo Sérgio Lopes de Souza|Jeffrey C. Carver,https://openalex.org/A5079787423|https://openalex.org/A5020158687|https://openalex.org/A5050389250|https://openalex.org/A5005826696,https://orcid.org/0000-0001-5934-2564|https://orcid.org/0000-0001-9007-9821|https://orcid.org/0000-0002-1560-2704|https://orcid.org/0000-0002-7824-9151,BR|BR|BR|US,Universidade de São Paulo|Universidade de São Paulo|Universidade de São Paulo|University of Alabama,https://openalex.org/I17974374|https://openalex.org/I17974374|https://openalex.org/I17974374|https://openalex.org/I17301866,True|False|False|False,,0.93793431,7,https://openalex.org/I17974374,How to test your concurrent software: an approach for the selection of testing techniques,https://doi.org/10.1145/3141865.3142468,,3.3854,False,en,False,closed,,,,,Software Engineering Research,2017-10-12,2017,article
