Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"M Ferreira, M Bigonha…","On the gap between software maintenance theory and practitioners' approaches",2021,"2021 IEEE/ACM 8th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9474830/?casa_token=cTX508zwNJQAAAAA:KSyKssRyDVidoqgxsv_mYWeACkraHKIEiyBqab8GEskqBoil2hWf1BaaItfJ82M3AxVis40RbL5L","https://scholar.google.com/scholar?cites=11434290584017096977&as_sdt=2005&sciodt=0,5&hl=en",11,"2026-05-07 16:04:28","","","","",,,,,7,1.40,2,3,5,"The way practitioners perform maintenance tasks in practice is little known by researchers. In turn, practitioners are not always up to date with the proposals provided by the research …","https://ieeexplore.ieee.org/iel7/9474819/9474820/09474830.pdf?casa_token=E8cgzbCN2XYAAAAA:ArhBi9kuTC6kVk5Tfdz4LRbOJ6ng67ikYa4NQngSwZ2-j-rnJDulCOYqcHLvgu4BdANVSyZh-KTu","https://scholar.google.com/scholar?q=related:EdHuZrTCrp4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Rivera-Landos","On the Challenges of Implementing Machine Learning Systems in Industry",2020,"","search.proquest.com","https://search.proquest.com/openview/41c8b8bb54909ad0cc079ad19b7b538b/1?pq-origsite=gscholar&cbl=18750&diss=y","",25,"2026-05-07 16:04:28","BOOK","","","",,,,,0,0.00,0,1,6,"Dans l'optique de ce mémoire, nous nous concentrons sur les défis de l'implantation de systèmes d'apprentissage automatique dans le contexte de l'industrie. Notre travail est …","https://publications.polymtl.ca/5538/1/2020_EmilioRiveraLandos.pdf","https://scholar.google.com/scholar?q=related:mA29wqLBzUsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Morales, S Bayona, CD Guerrero, D Rico-Bautista…","Modelo conceptual de desarrollo de e-Gobierno para las municipalidades............... 600",2020,"","","","",29,"2026-05-07 16:04:28","CITATION","","","",,,,,0,0.00,0,5,6,"","","https://scholar.google.com/scholar?q=related:c8pT_zB5kA0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
62,"V Garousi, MM Eskandar, K Herkiloğlu","Industry–academia collaborations in software testing: Experience and success stories from Canada and Turkey",2017,"Software Quality Journal","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11219-016-9319-5&casa_token=T8BwCzfBFCwAAAAA:6LNOcK3AXT_zs9O-scL-oNQgmmJsDb90Hu1PFFDMAXYncSjsxgoSLSATbWPjnRYjiXv-1VTham0QIz7YKnk","https://scholar.google.com/scholar?cites=9895204744097567070&as_sdt=2005&sciodt=0,5&hl=en",5,"2026-05-07 16:04:28","HTML","10.1007/s11219-016-9319-5","","",,,,,62,6.89,21,3,9,"Collaboration between industry and academia supports improvement and innovation in industry and helps to ensure industrial relevance in academic research. However, many …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11219-016-9319-5&casa_token=T8BwCzfBFCwAAAAA:6LNOcK3AXT_zs9O-scL-oNQgmmJsDb90Hu1PFFDMAXYncSjsxgoSLSATbWPjnRYjiXv-1VTham0QIz7YKnk","https://scholar.google.com/scholar?q=related:XhGyp0nUUokJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"K Wiklund","Impediments for automated software test execution",2015,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:808786","https://scholar.google.com/scholar?cites=12909895087563910811&as_sdt=2005&sciodt=0,5&hl=en",18,"2026-05-07 16:04:28","HTML","","","",,,,,11,1.00,11,1,11,"Automated software test execution is a critical part of the modern software development process, where rapid feedback on the product quality is expected. It is of high importance …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:808786","https://scholar.google.com/scholar?q=related:m67OvS4pKbMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Staron","Guidelines for conducting action research studies in software engineering",2025,"e-Informatica Software Engineering Journal","e-informatyka.pl","https://www.e-informatyka.pl/EISEJ/papers/2025/1/5/","https://scholar.google.com/scholar?cites=8674102224071545920&as_sdt=2005&sciodt=0,5&hl=en",10,"2026-05-07 16:04:28","","","","",,,,,2,2.00,2,1,1,"Context: Action research is popular in software engineering due to its industrial nature and promises of effective technology transfers. Yet, the methodology is still gaining popularity …","https://www.e-informatyka.pl/EISEJ/papers/2025/1/5/eInformatica2025Art05.pdf","https://scholar.google.com/scholar?q=related:QNQ18wOaYHgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
19,"P Runeson, S Minör, J Svenér","Get the cogs in synch: time horizon aspects of industry--academia collaboration",2014,"… of the 2014 international workshop on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2647648.2647652","https://scholar.google.com/scholar?cites=18160754827432450520&as_sdt=2005&sciodt=0,5&hl=en",9,"2026-05-07 16:04:28","","10.1145/2647648.2647652","","",,,,,19,1.58,6,3,12,"In industry--academia collaboration projects, there are many issues related to different time horizons in industry and academia. If not adressed upfront, they may hinder collaboration in …","https://dl.acm.org/doi/pdf/10.1145/2647648.2647652","https://scholar.google.com/scholar?q=related:2FkStkv2B_wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SJ Martínez Fernández","Gathering empirical evidence and building a business case for software reference architectures in industry",2016,"","upcommons.upc.edu","https://upcommons.upc.edu/entities/publication/91f235e6-41b1-46a3-a876-61c450cff456","",27,"2026-05-07 16:04:28","","","","",,,,,0,0.00,0,1,10,"Background: Software reference architectures are becoming widely adopted by organizations that need to support the design and maintenance of software applications of a …","https://upcommons.upc.edu/bitstreams/05b9cb79-dd39-4964-af69-a220b963c810/download","https://scholar.google.com/scholar?q=related:WUE6w5U8OzIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"S Shanbhag, S Chimalakonda","Exploring the under-explored terrain of non-open source data for software engineering through the lens of federated learning",2022,"Proceedings of the 30th ACM Joint …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3540250.3560883","https://scholar.google.com/scholar?cites=4079799756120240868&as_sdt=2005&sciodt=0,5&hl=en",6,"2026-05-07 16:04:28","","10.1145/3540250.3560883","","",,,,,12,3.00,6,2,4,"The availability of open source projects on platforms like GitHub has led to the wide use of the artifacts from these projects in software engineering research. These publicly available …","https://dl.acm.org/doi/pdf/10.1145/3540250.3560883","https://scholar.google.com/scholar?q=related:5LJFMkNcnjgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
83,"C Wohlin","Empirical software engineering research with industry: Top 10 challenges",2013,"2013 1st international workshop on conducting …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6618469/?casa_token=3aOYN4dLxXgAAAAA:K1Ka4RTl2PHQhEn1IL0DV05jBmoYJ6YjF49De86P_kxoJUxjRf8KYT6HvYnPJLGrjVaBjwf3Wphc","https://scholar.google.com/scholar?cites=8403059293266462080&as_sdt=2005&sciodt=0,5&hl=en",4,"2026-05-07 16:04:28","","","","",,,,,83,6.38,83,1,13,"Software engineering research can be done in many ways, in particular it can be done in different ways when it comes to working with industry. This paper presents a list of top 10 …","https://ieeexplore.ieee.org/iel7/6599110/6618457/06618469.pdf?casa_token=2r5dssPyvuUAAAAA:0irFsKpY-e_Xf3P1GKDVuongx8_TQ9j4z4rZOmkZ2rpXnbw-QKqeCr-vPT6CvAlSq5AAbi7-AA2m","https://scholar.google.com/scholar?q=related:gEWx6eepnXQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
314,"V Garousi, K Petersen, B Ozkan","Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review",2016,"Information and Software Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584916301203?casa_token=FtoQquk67HQAAAAA:nA6GlcJjC6BzLhhuUWQ2bFoshgQsMyb8fVo0InqlQafEl-2dhH1XTLzUPt5E4RGIu3GLsvZdmjEq","https://scholar.google.com/scholar?cites=945618864000095906&as_sdt=2005&sciodt=0,5&hl=en",1,"2026-05-07 16:04:28","HTML","","","",,,,,314,31.40,105,3,10,"Context: The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia …","https://www.sciencedirect.com/science/article/pii/S0950584916301203?casa_token=FtoQquk67HQAAAAA:nA6GlcJjC6BzLhhuUWQ2bFoshgQsMyb8fVo0InqlQafEl-2dhH1XTLzUPt5E4RGIu3GLsvZdmjEq","https://scholar.google.com/scholar?q=related:olaiwViDHw0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, K Petersenb, B Ozkanc","Challenges and Best Practices in Industry-Academia Collaborations in Software Engineering: A Systematic",2016,"","pureadmin.qub.ac.uk","https://pureadmin.qub.ac.uk/ws/files/180202781/pre_print.pdf","",28,"2026-05-07 16:04:28","PDF","","","",,,,,0,0.00,0,3,10,"Context: The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia …","https://pureadmin.qub.ac.uk/ws/files/180202781/pre_print.pdf","https://scholar.google.com/scholar?q=related:K6Pae2yRGhMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"CD Guerrero, D Rico-Bautista","Centro de Excelencia y Apropiación en Internet de las Cosas: Una apuesta a la competitividad desde alianzas entre gobierno, academia y sector productivo",2020,"Revista Ibérica de Sistemas e …","researchgate.net","https://www.researchgate.net/profile/Dewar-Rico-Bautista/publication/339615707_Center_for_Excellence_and_Internet_Acquisition_of_Things_A_commitment_to_competitiveness_from_alliances_between_government_academia_and_productive_sector/links/5e9fd4c64585150839f40d1d/Center-for-Excellence-and-Internet-Acquisition-of-Things-A-commitment-to-competitiveness-from-alliances-between-government-academia-and-productive-sector.pdf","https://scholar.google.com/scholar?cites=3552047111346695500&as_sdt=2005&sciodt=0,5&hl=en",20,"2026-05-07 16:04:28","PDF","","","",,,,,4,0.67,2,2,6,"El objetivo del artículo es mostrar la experiencia y pilares del Centro de Excelencia y Apropiación en Internet de las Cosas (CEA-IoT)-Nodo Oriente, su articulación desde la …","https://www.researchgate.net/profile/Dewar-Rico-Bautista/publication/339615707_Center_for_Excellence_and_Internet_Acquisition_of_Things_A_commitment_to_competitiveness_from_alliances_between_government_academia_and_productive_sector/links/5e9fd4c64585150839f40d1d/Center-for-Excellence-and-Internet-Acquisition-of-Things-A-commitment-to-competitiveness-from-alliances-between-government-academia-and-productive-sector.pdf","https://scholar.google.com/scholar?q=related:TK1FOQdoSzEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Deshmukh","ARCHITECTING A ROBUST CYBER THREAT INTELLIGENCE CAPABILITY: A COMPREHENSIVE FRAMEWORK",2025,"International Journal of Cyber Threat Intelligence …","aimjournals.com","https://aimjournals.com/index.php/ijctisn/article/view/216","",21,"2026-05-07 16:04:28","","","","",,,,,0,0.00,0,1,1,"In the contemporary digital landscape, organizations face an escalating tide of sophisticated cyber threats. Cyber Threat Intelligence (CTI) has emerged as a critical discipline to …","https://aimjournals.com/index.php/ijctisn/article/download/216/197","https://scholar.google.com/scholar?q=related:Fa0xVhiGS9sJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"F Lima, A Burrows, L Lemos, P Lucena…","An industry-academia, multidisciplinary and expertise-heterogeneous design approach: A case study on designing for mobility",2021,"… Conference on Design …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-89735-2_23","https://scholar.google.com/scholar?cites=10915863491106731306&as_sdt=2005&sciodt=0,5&hl=en",17,"2026-05-07 16:04:28","","10.1007/978-3-030-89735-2_23","","",,,,,3,0.60,1,5,5,"The purpose of this article is to provide a better understanding of how to effectively develop design projects that simultaneously leverage industry and academic partners, participants …","https://www.academia.edu/download/95728526/IAC_MULTIDISCIPLINAR_HETEROGENEOUS_DIGICOM2022.pdf","https://scholar.google.com/scholar?q=related:KnUSrALwfJcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
56,"R Malhotra, M Massoudi, R Jindal","An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths",2023,"Education and Information …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10639-022-11276-1&casa_token=tRufXtm0XMsAAAAA:aOc1Z5v7l-IG8LjWQf_eSAHi25wej7JB5ujVs02-H8xM2sEQEPo_Gh-V95aFVEqfXR4t2RpwJLdH1r0ubYM","https://scholar.google.com/scholar?cites=2076657133423002808&as_sdt=2005&sciodt=0,5&hl=en",3,"2026-05-07 16:04:28","HTML","10.1007/s10639-022-11276-1","","",,,,,56,18.67,19,3,3,"Industry-academia collaboration (IAC) has long been a source of discussion in various ways. A vital first step toward closing the gap is fostering alumni engagement in industry and …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10639-022-11276-1&casa_token=tRufXtm0XMsAAAAA:aOc1Z5v7l-IG8LjWQf_eSAHi25wej7JB5ujVs02-H8xM2sEQEPo_Gh-V95aFVEqfXR4t2RpwJLdH1r0ubYM","https://scholar.google.com/scholar?q=related:uIT1BanE0RwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Petersen","A Researcher's Experiences in Supporting Industrial Software Process Improvement",2016,"… Software Process Evolution: Traditional, Agile and …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-31545-4_12","",26,"2026-05-07 16:04:28","","10.1007/978-3-319-31545-4_12","","",,,,,0,0.00,0,1,10,"Industry–academia collaboration in software engineering is essential for the relevance of research, as research may make important contributions to the improvement of software …","","https://scholar.google.com/scholar?q=related:g346q8GgvbAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"E Miranda Lopez","A Framework to Establish aThreat Intelligence Program",2021,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1629834","https://scholar.google.com/scholar?cites=17841170738412841719&as_sdt=2005&sciodt=0,5&hl=en",22,"2026-05-07 16:04:28","","","","",,,,,1,0.20,1,1,5,"Threat Intelligence (TI) is a field that has been gaining momentum as an answer to the exponential growth in cyber-attacks and crimes experienced in recent years. The aim of TI is …","https://www.diva-portal.org/smash/get/diva2:1629834/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:9-owkEKSmPcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"S Rico, E Bjarnason, E Engström…","A case study of industry–academia communication in a joint software engineering research project",2021,"Journal of software …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smr.2372","https://scholar.google.com/scholar?cites=7995876975620839464&as_sdt=2005&sciodt=0,5&hl=en",7,"2026-05-07 16:04:28","","10.1002/smr.2372","","",,,,,16,3.20,4,4,5,"Empirical software engineering research relies on good communication with industrial partners. Conducting joint research both requires and contributes to bridging the …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smr.2372","https://scholar.google.com/scholar?q=related:KNiaz74P924J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
