Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JR García-González, AR Messino-Soza…","Knowledge management and dynamic capabilities based on knowledge in companies in the IT sector. An epistemic analysis about it",2021,"2021 16th Iberian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9476300/?casa_token=0CMX9T_sAyoAAAAA:xXdAP1qMxmN7hB1D2P1fyEjftYvEAWPIEnvQHe_etqvWsbb3JnLSgYZzDjwaBca3ajJ2lgrJRQPZ","",15,"2026-05-06 17:08:23","","","","",,,,,0,0.00,0,3,5,"In this article, a conceptual structure is presented from the review of the theoretical and epistemological foundations associated with knowledge management and knowledge …","https://ieeexplore.ieee.org/iel7/9476245/9476219/09476300.pdf?casa_token=JHq5YzlYBl8AAAAA:8sGSLcSzFHyd6H5Vfln5zTvvwO3SHJLQv07jUfB7Q2GguLrGHCp9lVaJ1-CyMljUgwTzcj8n40E1","https://scholar.google.com/scholar?q=related:--4y-WB1BnEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JWCF Junior, W Ferreira, J Saraiva…","KnowEval: A Tool for Supporting Knowledge Transfer Evaluation",2025,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbes/article/view/37080","",9,"2026-05-06 17:08:23","","","","",,,,,0,0.00,0,4,1,"Resumo The evaluation of Knowledge Transfer (KT) processes is essential for promoting organizational learning, enhancing operational efficiency, and fostering innovation …","https://sol.sbc.org.br/index.php/sbes/article/download/37080/36865","https://scholar.google.com/scholar?q=related:J0Js39O2VbEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JH Rabelo","IFactor-Km: um processo para apoiar as iniciativas de gestão do conhecimento em organizações de software considerando fatores de influência",2019,"","tede.ufam.edu.br","https://tede.ufam.edu.br/handle/tede/7521","",19,"2026-05-06 17:08:23","","","","",,,,,0,0.00,0,1,7,"A gestão adequada do conhecimento tornou-se uma necessidade real na indústria de desenvolvimento de software, mas muitas organizações têm dúvidas sobre qual abordagem …","https://tede.ufam.edu.br/bitstream/tede/7521/5/Tese_JacilaneRabelo_PPGI.pdf","https://scholar.google.com/scholar?q=related:gLHkw-r6oa4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JR García-González, AR Messino-Soza…","Gestión del conocimiento y capacidades dinámicas basadas en conocimiento en empresas del sector TI Knowledge management and dynamic capabilities …",,"academia.edu","","https://www.academia.edu/download/99671808/ARTICULO_GESTION_DEL_CONOCIMIENTO_Y_CAPACIDADES_DINAMICAS.pdf","",18,"2026-05-06 17:08:23","PDF","","","",,,,,0,0.00,0,3,,"En este artículo, se presenta una estructura conceptual a partir de la revisión de los fundamentos teóricos y epistemológicos asociados con la gestión del conocimiento y las …","https://www.academia.edu/download/99671808/ARTICULO_GESTION_DEL_CONOCIMIENTO_Y_CAPACIDADES_DINAMICAS.pdf","https://scholar.google.com/scholar?q=related:VUpCiBI6a_4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AJ Rohling, VVG Neto, EY Nakagawa…","Evoluçao Arquitetural em Sistemas de Controle de Satélites",2019,"… Brasileiro de Software …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/7661","",20,"2026-05-06 17:08:23","","","","",,,,,0,0.00,0,4,7,"Resumo Sistemas de Controle de Satélites (SCS) são responsáveis por manter o funcionando adequado dos satélites em órbita. Esses sistemas estão em constante …","https://sol.sbc.org.br/index.php/cbsoft_estendido/article/download/7661/7538","https://scholar.google.com/scholar?q=related:xWlnde-xTVIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Yanpratama, T Raharjo","Analysis The Success of Knowledge Management in Agile Team Study Case: Ecommerce in Indonesia",2023,"The Indonesian Journal of Computer Science","ijcs.net","http://ijcs.net/ijcs/index.php/ijcs/article/view/3515","",10,"2026-05-06 17:08:23","","","","",,,,,0,0.00,0,2,3,"Abstract Information in organizations needs to be managed to gain a competitive advantage in competitions. E-commerce, one of the most prominent industries in Indonesia, has …","http://ijcs.net/ijcs/index.php/ijcs/article/download/3515/302","https://scholar.google.com/scholar?q=related:LGopamYBPwoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Pereira-Vale, T Vera, D Perovich, SF Ochoa…","An Interactive Visual Instrument to Address the Scoping of Bespoke Information Systems",2024,"… Conference on Human …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-60107-1_18","",8,"2026-05-06 17:08:23","","10.1007/978-3-031-60107-1_18","","",,,,,0,0.00,0,5,2,"The literature in requirements engineering recognizes the product scoping activity as an important source of risks and fails in bespoke software projects. In order to help address this …","","https://scholar.google.com/scholar?q=related:iAZaQ8QReQMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"T Vera, D Perovich, SF Ochoa","An instrument to define the product scope at preselling time",2021,"2021 IEEE 24th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9437717/?casa_token=CZRAkmlxuuMAAAAA:xHogV0TSXY0u7Rs-LXblJFLtgYDudLOJeV2ZwK4f1FR_aYigcbAmoXk-b8b_MXxDznPCevsVsq5s","https://scholar.google.com/scholar?cites=11288054009701292861&as_sdt=2005&sciodt=0,5&hl=en",3,"2026-05-06 17:08:23","","","","",,,,,12,2.40,4,3,5,"At project pre-selling time, customers and software providers collaborate to define the product required by the former; and based on it, the latter can generate a project proposal …","https://ieeexplore.ieee.org/iel7/9437608/9437628/09437717.pdf?casa_token=y00f4YTEVz4AAAAA:YAq5gFxPCVKGvE-Y_I62SiIpRb082NA1RtclvxRrTWiqLK1YVAI8Ph1XPXUs3hfS-WQlRaZ-W5zV","https://scholar.google.com/scholar?q=related:PVurrVA5p5wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JW Ferreira, W Ferreira, S Soares","A Tool to Support the Evaluation of Organizational Knowledge Transfer",,"cin.ufpe.br","","https://www.cin.ufpe.br/~tg/2024-1/TGs_CC/tg_jwcfj.pdf","",13,"2026-05-06 17:08:23","PDF","","","",,,,,0,0.00,0,3,,"The evaluation of Knowledge Transfer (KT) is crucial for driving organizational learning, optimizing operational efficiency, and fostering innovation. However, it is observed that the …","https://www.cin.ufpe.br/~tg/2024-1/TGs_CC/tg_jwcfj.pdf","https://scholar.google.com/scholar?q=related:bODMaHVDDPwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"V Santos, JG Salgado, ÉF Souza, KR Felizardo…","A tool for automation of knowledge management diagnostics in software development companies",2019,"Anais estendidos","","","https://scholar.google.com/scholar?cites=2281761337258944634&as_sdt=2005&sciodt=0,5&hl=en",12,"2026-05-06 17:08:23","CITATION","","","",,,,,4,0.57,1,5,7,"","https://sol.sbc.org.br/index.php/cbsoft_estendido/article/download/7662/7539","https://scholar.google.com/scholar?q=related:eiiK0dhxqh8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"M Chugh, N Chugh","A deep drive into software development agile methodologies for software quality assurance",2023,"Agile Software Development: Trends …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119896838.ch12","https://scholar.google.com/scholar?cites=13671073649671997437&as_sdt=2005&sciodt=0,5&hl=en",2,"2026-05-06 17:08:23","","10.1002/9781119896838.ch12","","",,,,,7,2.33,4,2,3,"Agile software development has enhanced software quality assurance from merely considering it as fulfilling the needs of clients, verification, and validation. Agile development …","","https://scholar.google.com/scholar?q=related:_QfnSg1pub0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
