Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"B Motala, S Moyo","Control Systems and Configuration Management in Scope Development: A Systematic Review",2025,"Available at SSRN 5408884","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5408884","",97,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,2,1,"Projects of varying sizes often challenge scope creep, misaligned stakeholder expectations, and lack of traceability which can be effectively managed through the execution of control …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5408884","https://scholar.google.com/scholar?q=related:4aHS0muCP6UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"G Botterweck","Learning Graph Configuration Spaces in Engineering Domains",2025,"","tara.tcd.ie","https://www.tara.tcd.ie/tara8/server/api/core/bitstreams/d943786f-1d34-4d57-a7b7-0771be0b2dbc/content","",98,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,1,"Background: The configuration process for feature-oriented product lines is well-studied for Boolean and numerical feature configurations. However, many engineering domains face …","https://www.tara.tcd.ie/tara8/server/api/core/bitstreams/d943786f-1d34-4d57-a7b7-0771be0b2dbc/content","https://scholar.google.com/scholar?q=related:Ee4rf9ajQHUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"GA Randrianaina","Incremental, reproducible builds of software variants",2025,"","hal.science","https://hal.science/tel-05242776/","",99,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,1,"Building software in the context of highly configurable systems has become an increasingly complex and resource-intensive task, especially as modern development practices rely …","https://hal.science/tel-05242776/document","https://scholar.google.com/scholar?q=related:TRmp8pQI-LgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Schmid","Automatic Performance Modeling and Analysis of Configurable Scientific Software and Workflows",2026,"","library.oapen.org","https://library.oapen.org/handle/20.500.12657/111366","",100,"2026-04-30 16:26:25","BOOK","","","",,,,,0,0.00,0,1,1,"This work reduces the cost of automatic performance modeling and enables comparative analysis of workflow orchestration performance. We use parametric profiles to cut …","https://library.oapen.org/bitstream/handle/20.500.12657/111366/1/9783731514442.pdf","https://scholar.google.com/scholar?q=related:p3yX0OxXuLgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Garber, A Felfernig, VM Le, T Burgstaller…","An extensive comparison of preprocessing methods in the context of configuration space learning.",2024,"…","imt-mines-albi.hal.science","https://imt-mines-albi.hal.science/hal-04770758/file/proceedings_ConfWS_2024.pdf#page=82","",101,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,5,2,"One of the core goals in the research field of configuration space learning is building precise predictive models that allow for reliably estimating the performance of a configuration …","https://imt-mines-albi.hal.science/hal-04770758/file/proceedings_ConfWS_2024.pdf#page=82","https://scholar.google.com/scholar?q=related:6VAhUXfw7jcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Güthing, T Pett, I Schaefer","Out-of-the-Box Prediction of Non-Functional Variant Properties Using Automated Machine Learning",2024,"Proceedings of the 28th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3646548.3676546","",103,"2026-04-30 16:26:25","","10.1145/3646548.3676546","","",,,,,0,0.00,0,3,2,"A configurable system is characterized by the configuration options present or absent in its variants. Selecting and deselecting those configuration options directly influences the …","https://dl.acm.org/doi/pdf/10.1145/3646548.3676546","https://scholar.google.com/scholar?q=related:rwhLSK69hDkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"YM Jourdan, H Spieker, C Maumet, M Acher","In the Search for Truth: Refining and Exploring Variability in Neuroimaging Pipelines",2026,"","inria.hal.science","https://inria.hal.science/hal-05525807/","",104,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,4,1,"Neuroimaging pipelines can be designed as highly configurable software workflows whose variants may produce different analysis results and scientific conclusions. Managing this …","https://inria.hal.science/hal-05525807/file/In_the_Search_for_Truth_Refining_Exploring_Variability_Neuroimaging_Pipelines.pdf","https://scholar.google.com/scholar?q=related:UDLhW6LROjoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Ergün","Time-Inhomogeneous Performance Modeling",2025,"","se.cs.uni-saarland.de","https://www.se.cs.uni-saarland.de/theses/SudeErguenBA.pdf","",106,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,1,"Abstract System performance changes throughout execution, as properties such as memory consumption or latency vary due to changing workloads and internal states. This temporal …","https://www.se.cs.uni-saarland.de/theses/SudeErguenBA.pdf","https://scholar.google.com/scholar?q=related:cNIuSosXvzcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y El Amraoui","Facilitating human inclusion in the data science process: from capturing business requirements to designing an operational machine learning workflow",2024,"","theses.hal.science","https://theses.hal.science/tel-04618657/","",108,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"When data scientists need to create machine learning workflows to solve a problem, they first understand the business needs, analyze the data, and then experiment to find a …","https://theses.hal.science/tel-04618657/file/2024COAZ4017.pdf","https://scholar.google.com/scholar?q=related:dN2jRdhYUrQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Ritz, A Felfernig, VM Le, S Lubos","Solving Multi-Configuration Problems: A Performance Analysis with Choco Solver",2023,"arXiv preprint arXiv:2310.02658","arxiv.org","https://arxiv.org/abs/2310.02658","",110,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,4,3,"In many scenarios, configurators support the configuration of a solution that satisfies the preferences of a single user. The concept of\emph {multi-configuration} is based on the idea …","https://arxiv.org/pdf/2310.02658","https://scholar.google.com/scholar?q=related:MIGJuc2F6MsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JMB Rodrigues, JA Pereira","Effect of Feature Subset Selection on Samplings for Performance Prediction of Configurable Systems",2024,"Simpósio Brasileiro de Sistemas de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/28605","",111,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,2,2,"Organizations require personalized solutions to effectively address users' needs, and stay competitive in the market. In this context, configurable systems offer numerous configuration …","https://sol.sbc.org.br/index.php/sbsi_estendido/article/download/28605/28409/","https://scholar.google.com/scholar?q=related:xBmlMrQ_jaoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Garber, S Lubos, A Felfernig","Towards Compiler Parameter Recommendation Using Code Embeddings",2025,"… of the 27th International Workshop on …","ceur-ws.org","https://ceur-ws.org/Vol-4149/paper6.pdf","",112,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,3,1,"We present a lightweight compiler autotuning approach that combines concepts from configuration space learning with recommender techniques. Our approach uses code …","https://ceur-ws.org/Vol-4149/paper6.pdf","https://scholar.google.com/scholar?q=related:uWsmQ9ovByoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Huyghe","Exploration automatique de l'impact des paramètres de configuration sur les empreintes de navigateur",2025,"","theses.fr","https://theses.fr/api/v1/document/2025ULILB028","",113,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,1,"The modern web has evolved into a complex ecosystem where billions of users interact daily with countless online services, applications, and platforms. Over the past two decades …","https://theses.fr/api/v1/document/2025ULILB028","https://scholar.google.com/scholar?q=related:X0uuz2LxegQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Quinton","Evolving, Adapting and Optimizing Configurable Software Systems",2024,"","theses.hal.science","https://theses.hal.science/tel-04424609/","",114,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"Software systems now hold a central role in our daily lives, and modern societies have undeniably become heavily dependent on them. Such software systems collaborate …","https://theses.hal.science/tel-04424609/file/HDR.pdf","https://scholar.google.com/scholar?q=related:4AWEMI1HhsIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"RM Hezaveh","A Comprehensive Model of Software Configuration",2023,"","search.proquest.com","https://search.proquest.com/openview/6c36753292063ca62c3fbfef41278b36/1?pq-origsite=gscholar&cbl=18750&diss=y","",115,"2026-04-30 16:26:25","BOOK","","","",,,,,0,0.00,0,1,3,"Using feature toggles is a technique that allows developers to either include or exclude a block of code with a variable in a conditional statement. Software companies increasingly …","","https://scholar.google.com/scholar?q=related:lpOr3OoMiD4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Guégain","Configuration-driven Software Optimization",2023,"","theses.hal.science","https://theses.hal.science/tel-04350545/","",116,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,3,"The field of software engineering evolves rapidly, exposing practitioners to an ever-increasing collection of tools, languages, frameworks, and paradigms. Each of these …","https://theses.hal.science/tel-04350545/document","https://scholar.google.com/scholar?q=related:0yMaXu09GhoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"E Guégain","Optimisation de logiciels par leur configuration",2023,"","pepite-depot.univ-lille.fr","https://pepite-depot.univ-lille.fr/LIBRE/EDMADIS/2023/2023ULILB020.pdf","",117,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,3,"Résumé Le domaine du génie logiciel évolue rapidement, exposant les développeurs à une collection d'outils, langages, framework et paradigmes en constante croissance. Ainsi …","https://pepite-depot.univ-lille.fr/LIBRE/EDMADIS/2023/2023ULILB020.pdf","https://scholar.google.com/scholar?q=related:_Pf8sfTGti4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Medeiros Pérez","From Visualization to Decision-Making: Enhacing Software Product Line Evolution with Visual Interventions",2024,"","addi.ehu.es","https://addi.ehu.es/handle/10810/70822","",118,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"This chapter presents the context and motivation for the research work undertaken in this thesis. Section 1. 2 provides the background and situates the research within a broader …","https://addi.ehu.es/bitstream/handle/10810/70822/TESIS_RAUL_MEDEIROS_PEREZ.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:RVeHeBntRvQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"NTHU TRANG","Automated Localization and Repair for Variability Faults in Software Product Lines",,"uet.edu.vn","","https://uet.edu.vn/wp-content/uploads/2024/07/Luan-an-tien-si-cua-NCS-Nguyen-Thu-Trang.pdf","",120,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,,"Abstract Software Product Line (SPL) systems are becoming popular and widely employed to develop large industrial projects. However, their inherent variability characteristics pose …","https://uet.edu.vn/wp-content/uploads/2024/07/Luan-an-tien-si-cua-NCS-Nguyen-Thu-Trang.pdf","https://scholar.google.com/scholar?q=related:VDPwMUS02nIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Stöckle","A Holistic Approach for Security Configuration",2024,"","mediatum.ub.tum.de","https://mediatum.ub.tum.de/1720520","",121,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"Zusammenfassung Problemdomäne Die Standardkonfiguration von Software ist aus verschiedenen Grunden unsicherer als möglich, z. B. weil der Softwarehersteller bei der …","https://mediatum.ub.tum.de/doc/1720520/document.pdf","https://scholar.google.com/scholar?q=related:a7SfESauIWcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"EGA Taherkordi, C Quinton¹","Configuration Optimization with Limited Functional Impact",2023,"Advanced Information Systems …","books.google.com","https://books.google.com/books?hl=en&lr=&id=NRrEEAAAQBAJ&oi=fnd&pg=PA53&ots=7g7TdfKr1j&sig=_4MWXLovB8dSnE9QmG4SGIWN2wE","",122,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,2,3,"Dealing with a large configuration space is a complex task for developers, especially when configurations must comply with both func-tional constraints and non-functional goals. In this …","","https://scholar.google.com/scholar?q=related:Cw5D1u2hSWMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Mukelabai","Facilitating Feature-Oriented Quality Assurance in Low-Maturity Variant-Rich Systems",2022,"","gupea.ub.gu.se","https://gupea.ub.gu.se/items/a8d6e563-dd79-4efa-a511-e2e6103b8c27","",124,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,4,"Context: Many software systems exist in several variants customized for specific stakeholder requirements, such as different market segments or hardware constraints. This …","https://gupea.ub.gu.se/bitstreams/a033316e-6ee8-4569-99d8-ace44c35e6c1/download","https://scholar.google.com/scholar?q=related:UxDJf3mroI4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Arens","Product-Line Sampling of Field Configurations",2023,"","search.proquest.com","https://search.proquest.com/openview/6a0c5b0bc8ecfc51f5e936ec7756280e/1?pq-origsite=gscholar&cbl=2026366&diss=y","",125,"2026-04-30 16:26:25","BOOK","","","",,,,,0,0.00,0,1,3,"Configurable systems are often developed as a product line. Different features might be in-or excluded for the creation of a specific product. Making a selection or deselection for every …","","https://scholar.google.com/scholar?q=related:6cSaijed7YEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Acher","Habilitation à diriger des recherches",,"","","","",126,"2026-04-30 16:26:25","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:c_gOg3aVakwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JM Horcas Aguilera, D Strüber, A Burdusel, J Martínez…","We're Not Gonna Break It! Consistency-Preserving Operators for Efficient Product Line Configuration",2022,"","idus.us.es","https://idus.us.es/bitstreams/4ba2a6c9-9e41-4ba0-81ce-f866e9f5f74b/download","",127,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,5,4,"When configuring a software product line, finding a good trade-off between multiple orthogonal quality concerns is a challenging multi-objective optimisation problem. State-of …","https://idus.us.es/bitstreams/4ba2a6c9-9e41-4ba0-81ce-f866e9f5f74b/download","https://scholar.google.com/scholar?q=related:eWrTnQmhuMsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Maumet","Towards reproducible neuroimaging: Solutions for sharing and re-using brain imaging data",2024,"","inria.hal.science","https://inria.hal.science/tel-04458543/","",128,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"Résumé This document presents an overview of my research activities in neuroimaging reproducibility for the past 10 years (since my PhD defense in May 2013). I have been a …","https://inria.hal.science/tel-04458543/file/Maumet_hdr.pdf","https://scholar.google.com/scholar?q=related:w9xnSd4BRHIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MSS Mühlbauer","Software Performance Modeling for Multi-Factor System Variability",2024,"","ul.qucosa.de","https://ul.qucosa.de/id/qucosa:95159","",129,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,2,"Abstract (DE) Moderne Software-Systeme bieten oft Anpassungsmöglichkeiten, um Funktionalität und Leistung an spezifische Anforderungen anzupassen. Performance …","","https://scholar.google.com/scholar?q=related:ymuaqktEdKAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JM Horcas, AG Márquez, JA Galindo, D Benavides","Monte Carlo Simulations for Variability Analyses in Highly Configurable Systems",2021,"","idus.us.es","https://idus.us.es/bitstreams/a04f0b4a-6c6e-4256-aa08-59dbfe9f920f/download","",130,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,4,5,"Highly configurable systems expose numerous variation points to be configured by the stakeholders. Deciding which variant to select for a given variation point is hard to know a …","https://idus.us.es/bitstreams/a04f0b4a-6c6e-4256-aa08-59dbfe9f920f/download","https://scholar.google.com/scholar?q=related:4a6GNXuJwuQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AG Uchôa","Unveiling Social and Technical Facets of Design Degradation in Modern Code Review",2021,"","scholar.archive.org","https://scholar.archive.org/work/gsp5fa2anrh2fcscjd6maxutui/access/wayback/https://www.maxwell.vrac.puc-rio.br/55274/55274.PDF","",131,"2026-04-30 16:26:25","PDF","","","",,,,,0,0.00,0,1,5,"Abstract Uchôa, Anderson Gonçalves; Garcia, Alessandro (Advisor). Unveiling Social and Technical Facets of Design Degradation in Modern Code Review. Rio de Janeiro, 2021 …","https://scholar.archive.org/work/gsp5fa2anrh2fcscjd6maxutui/access/wayback/https://www.maxwell.vrac.puc-rio.br/55274/55274.PDF","https://scholar.google.com/scholar?q=related:kPQLRZ9d2ncJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Acher","Modelling, Reverse Engineering, and Learning Software Variability",2021,"","inria.hal.science","https://inria.hal.science/tel-03521806/","",132,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,5,"The society expects software to deliver the right functionality, in a short amount of time and with fewer resources, in every possible circumstance whatever are the hardware, the …","https://inria.hal.science/tel-03521806/file/HDRAcherVariability.pdf","https://scholar.google.com/scholar?q=related:kNYr31yU81EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Lesoil","Deep software variability for resilient performance models of configurable systems",2023,"","theses.hal.science","https://theses.hal.science/tel-04190983/","",133,"2026-04-30 16:26:25","","","","",,,,,0,0.00,0,1,3,"Software systems are heavily configurable, in the sense that users can adapt them according to their needs thanks to configurations. But not all configurations are equals, and …","https://theses.hal.science/tel-04190983/file/LESOIL_Luc.pdf","https://scholar.google.com/scholar?q=related:yTvGabVoMmMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MHA IndikaKumara, MM MohanBaruwalChhetri…","FOCloud: Feature Model Guided Performance Prediction and Explanation for Deployment Configurable Cloud Applications",2022,"","computer.org","https://www.computer.org/csdl/journal/sc/2023/01/09681200/1A8c4SiHi2Q","",134,"2026-04-30 16:26:25","CITATION","","","",,,,,0,0.00,0,3,4,"The increasing heterogeneity of the VM offerings on public IaaS clouds gives rise to a very large number of deployment options for constructing distributed, multi-component cloud …","","https://scholar.google.com/scholar?q=related:ByFxuqwwr28J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Oh, O Zilmano","Scalable Performance Models for Highly Configurable Systems",,"","","","",135,"2026-04-30 16:26:25","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:EECHbD0VNUAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
