title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Guiding the selection of research methodology in industry-academia collaboration in software engineering,"Abstract Background: The literature concerning research methodologies and methods has increased in software engineering in the last decade. However, there is limited guidance on selecting an appropriate research methodology for a given research study or project. Objective: Based on a selection of research methodologies suitable for software engineering research in collaboration between industry and academia, we present, discuss and compare the methodologies aiming to provide guidance on which research methodology to choose in a given situation to ensure successful industry–academia collaboration in research. Method: Three research methodologies were chosen for two main reasons. Design Science and Action Research were selected for their usage in software engineering. We also chose a model emanating from software engineering, i.e., the Technology Transfer Model. An overview of each methodology is provided. It is followed by a discussion and an illustration concerning their use in industry–academia collaborative research. The three methodologies are then compared using a set of criteria as a basis for our guidance. Results: The discussion and comparison of the three research methodologies revealed general similarities and distinct differences. All three research methodologies are easily mapped to the general research process describe–solve–practice, while the main driver behind the formulation of the research methodologies is different. Thus, we guide in selecting a research methodology given the primary research objective for a given research study or project in collaboration between industry and academia. Conclusions: We observe that the three research methodologies have different main objectives and differ in some characteristics, although still having a lot in common. We conclude that it is vital to make an informed decision concerning which research methodology to use. The presentation and comparison aim to guide selecting an appropriate research methodology when conducting research in collaboration between industry and academia.","[{'authorId': '1714524', 'name': 'C. Wohlin'}, {'authorId': '1785952', 'name': 'P. Runeson'}]",2021.0,Information and Software Technology,"{'volume': '140', 'pages': '106678', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/04b40448e8250f3c0642b63a66976d9bf85606ca,True,"{'url': 'https://doi.org/10.1016/j.infsof.2021.106678', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.INFSOF.2021.106678?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.INFSOF.2021.106678, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",43,92,,"['JournalArticle', 'Review']","['Computer Science', 'Engineering']","{'DBLP': 'journals/infsof/WohlinR21a', 'MAG': '3179432987', 'DOI': '10.1016/J.INFSOF.2021.106678', 'CorpusId': 237658435}",5,"C. Wohlin, P. Runeson","JournalArticle, Review","DBLP:journals/infsof/WohlinR21a, MAG:3179432987, DOI:10.1016/J.INFSOF.2021.106678, CorpusId:237658435"
Industry-Academia Research Collaborations During and After COVID-19,"There exists a long-standing challenge of building successful research collaborations between industry and academia in software engineering. There are multiple reasons contributing to this issue, including different timelines, impact metrics, expectations, and perceptions of researchers and practitioners, altogether leading to the issue known as the industryacademia collaboration gap. After the onset of the COVID-19 pandemic, most researchers and practitioners were sent to work from home, relying on virtual collaboration with their peers, which might have given rise to an even wider industry-academia collaboration gap. At the 8th International Workshop on Software Engineering Research and Industrial Practice, held virtually at the International Conference on Software Engineering 2021, we investigate the impact that working from home has had on research collaborations between industry and academia. We also take a look at how remote work may change research collaborations in the future. In this report, we present takeaways from keynote talks on this matter, share insights from the panel of six experts on the topic of industry-academia collaborations, and finally summarize findings from related paper presentations.","[{'authorId': '1686499', 'name': 'D. Marijan'}, {'authorId': '40097378', 'name': 'Chetan Bansal'}, {'authorId': '144934479', 'name': 'Tamara Lopez'}]",2021.0,ACM SIGSOFT Softw. Eng. Notes,"{'volume': '46', 'pages': '19 - 22', 'name': 'ACM SIGSOFT Software Engineering Notes'}",https://www.semanticscholar.org/paper/09d884fadb816db292f7fc42376cc639f1c87e20,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3485952.3485957?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3485952.3485957, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,19,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/sigsoft/MarijanBL21', 'DOI': '10.1145/3485952.3485957', 'CorpusId': 240001867}",0,"D. Marijan, Chetan Bansal, Tamara Lopez",JournalArticle,"DBLP:journals/sigsoft/MarijanBL21, DOI:10.1145/3485952.3485957, CorpusId:240001867"
Enabling automated integration of architectural languages: An experience report from the automotive domain,,"[{'authorId': '1971799', 'name': 'Alessio Bucaioni'}, {'authorId': '145482341', 'name': 'M. Becker'}]",2021.0,Journal of Systems and Software,"{'volume': '184', 'pages': '111106', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/736d98b841001a706192587e0d6a295c7b784082,True,"{'url': 'https://doi.org/10.1016/j.jss.2021.111106', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2021.111106?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2021.111106, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,42,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/jss/BucaioniB22', 'DOI': '10.1016/j.jss.2021.111106', 'CorpusId': 239522684}",0,"Alessio Bucaioni, M. Becker",JournalArticle,"DBLP:journals/jss/BucaioniB22, DOI:10.1016/j.jss.2021.111106, CorpusId:239522684"
Using Bayesian Networks to Support Managing Technological Risk on Software Projects,"Risk management is essential in software project management. It includes activities such as identifying, measuring and monitoring risks. The literature presents different approaches to support software risk management. In particular, the researchers popularly used Bayesian Networks because they can be learned from data or elicited from domain experts. Even though the literature presents many Bayesian networks (BN) for software risk management, none focus on technological risk factors. Given this, this paper presents a BN for managing risks of software projects and the results of a static validation performed through a focus group with eight practitioners. As a result, the practitioners agreed that our proposed to manage technological risks of software projects using BN is valuable and easy to use. Given the successful results, we concluded that the proposed solution is promising.","[{'authorId': '88505049', 'name': 'Emanuel Dantas'}, {'authorId': '2348400128', 'name': 'Ademar Sousa Neto'}, {'authorId': '2114312', 'name': 'M. Perkusich'}, {'authorId': '34866008', 'name': 'H. Almeida'}, {'authorId': '1780845', 'name': 'A. Perkusich'}]",2021.0,International Symposium on Information Science and Engineering,{'name': 'Anais do I Workshop Brasileiro de Engenharia de Software Inteligente (ISE 2021)'},https://www.semanticscholar.org/paper/6470e639ea2a05bf171849ebc5c201b3bd257a5b,True,"{'url': 'https://doi.org/10.5753/ise.2021.17277', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5753/ise.2021.17277?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5753/ise.2021.17277, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,37,,,['Computer Science'],"{'MAG': '3203727961', 'DOI': '10.5753/ise.2021.17277', 'CorpusId': 244236554}",0,"Emanuel Dantas, Ademar Sousa Neto, M. Perkusich, H. Almeida, A. Perkusich",,"MAG:3203727961, DOI:10.5753/ise.2021.17277, CorpusId:244236554"
Towards a Methodology for Participant Selection in Software Engineering Experiments: A Vision of the Future,"Background. Software Engineering (SE) researchers extensively perform experiments with human subjects. Well-defined samples are required to ensure external validity. Samples are selected purposely or by convenience, limiting the generalizability of results. Objective. We aim to depict the current status of participants selection in empirical SE, identifying the main threats and how they are mitigated. We draft a robust approach to participants' selection. Method. We reviewed existing participants' selection guidelines in SE, and performed a preliminary literature review to find out how participants' selection is conducted in SE in practice. Results. We outline a new selection methodology, by 1) defining the characteristics of the desired population, 2) locating possible sources of sampling available for researchers, and 3) identifying and reducing the ""distance"" between the selected sample and its corresponding population. Conclusion. We propose a roadmap to develop and empirically validate the selection methodology.","[{'authorId': '2392721565', 'name': 'Valentina Lenarduzzi'}, {'authorId': '1757424', 'name': 'Óscar Dieste Tubío'}, {'authorId': '49973098', 'name': 'D. Fucci'}, {'authorId': '2831847', 'name': 'S. Vegas'}]",2021.0,International Symposium on Empirical Software Engineering and Measurement,{'name': 'Proceedings of the 15th ACM / IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM)'},https://www.semanticscholar.org/paper/541cc37ab8cad8a1f8fa3e9d96077767080692c3,True,"{'url': 'https://arxiv.org/pdf/2108.12411', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2108.12411, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",9,41,,"['JournalArticle', 'Book', 'Review']",['Computer Science'],"{'DBLP': 'conf/esem/LenarduzziDFV21', 'ArXiv': '2108.12411', 'DOI': '10.1145/3475716.3484273', 'CorpusId': 237346802}",1,"Valentina Lenarduzzi, Óscar Dieste Tubío, D. Fucci, S. Vegas","JournalArticle, Book, Review","DBLP:conf/esem/LenarduzziDFV21, ArXiv:2108.12411, DOI:10.1145/3475716.3484273, CorpusId:237346802"
"Web Application: Documentación y Archivo Científico, DYAC","DYAC is a web application that uses some theoretical notions from the linguistics of documentation and the scientific documentation. For the development of the software, we used the Yii2 framework and the database engine with GNU / GP open code license MariaDB. In 2018, the Universidad del Azuay (UDA) signed an agreement for Scientific and Technological Cooperation between seven Universities of Latin American; for that reason, the LIDI team of researchers from the Universidad del Azuay, as a contribution to the aforementioned agreement, proposes the development of the application for DYAC Scientific Documentation and Archives. The objective is design and develop the web application to store, and publish research files. A systematic literature review identified eleven websites, which allowed determining the most relevant and significant attributes to model in the design of the database of the web application. We combined the methodologies GORSHCHEK, SCRUM, and OOHDM. The most results show that DYAC has application administrator, researcher, registered user and visiting; in its structure, the application evidence of two sub-applications: the Backend and the Frontend web application. Finally, there is a strong commitment to socio-diversity, cultural diversity and linguistic diversity. Documentation and scientific archives take on importance.","[{'authorId': '122267404', 'name': 'S. Cedillo'}, {'authorId': '2239560475', 'name': 'Catalina Astudillo-Rodriguez'}, {'authorId': '2229612256', 'name': 'Priscila Verdugo-Cárdenas'}, {'authorId': '2298399665', 'name': 'Jaqueline Verdugo-Cardenas'}]",2021.0,Proceedings of the International Conference on Industrial Engineering and Operations Management,{'name': 'Proceedings of the International Conference on Industrial Engineering and Operations Management'},https://www.semanticscholar.org/paper/3de8d2a424393ac4b56bf64bf6bb4d5ac28cd270,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.46254/eu04.20210452?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.46254/eu04.20210452, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,17,,"['Conference', 'Review']",,"{'DOI': '10.46254/eu04.20210452', 'CorpusId': 269383932}",0,"S. Cedillo, Catalina Astudillo-Rodriguez, Priscila Verdugo-Cárdenas, Jaqueline Verdugo-Cardenas","Conference, Review","DOI:10.46254/eu04.20210452, CorpusId:269383932"
Adapting Behavior Driven Development (BDD) for large-scale software systems,a b s t r a c,"[{'authorId': '50344544', 'name': 'Mohsin Irshad'}, {'authorId': '145517956', 'name': 'Ricardo Britto'}, {'authorId': '1737649', 'name': 'K. Petersen'}]",2021.0,Journal of Systems and Software,"{'volume': '177', 'pages': '110944', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/69c132325b3b5f0c56339d1c138bc6ef97865d05,True,"{'url': 'https://doi.org/10.1016/j.jss.2021.110944', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2021.110944?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2021.110944, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",32,79,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/jss/IrshadBP21', 'DOI': '10.1016/j.jss.2021.110944', 'CorpusId': 233329796}",5,"Mohsin Irshad, Ricardo Britto, K. Petersen",JournalArticle,"DBLP:journals/jss/IrshadBP21, DOI:10.1016/j.jss.2021.110944, CorpusId:233329796"
Model-based Automation of Test Script Generation Across Product Variants: a Railway Perspective,"In this work, we report on our experience in defining and applying a model-based approach for the automatic generation of test scripts for product variants in software product lines. The proposed approach is the result of an effort leveraging the experiences and results from the technology transfer activities with our industrial partner Bombardier Transportation. The proposed approach employs metamodelling and model transformations for representing different testing artefacts and making their generation automatic. We demonstrate the industrial applicability and efficiency of the proposed approach using the Bombardier Transportation Aventra software product line. We observe that the proposed approach mitigates the development effort, time consumption and consistency drawbacks typical of traditional strategies.","[{'authorId': '1971799', 'name': 'Alessio Bucaioni'}, {'authorId': '46234492', 'name': 'F. D. Silvestro'}, {'authorId': '2053821093', 'name': 'I. Singh'}, {'authorId': '3130483', 'name': 'Mehrdad Saadatmand'}, {'authorId': '1785902', 'name': 'H. Muccini'}, {'authorId': '69330088', 'name': 'Thorvaldur Jochumsson'}]",2021.0,International Conference/Workshop on Automation of Software Test,"{'pages': '20-29', 'name': '2021 IEEE/ACM International Conference on Automation of Software Test (AST)'}",https://www.semanticscholar.org/paper/03bab1b01e513809512e16c324fc79215371b1eb,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/AST52587.2021.00011?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/AST52587.2021.00011, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,20,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/ast/BucaioniSSSMJ21', 'DOI': '10.1109/AST52587.2021.00011', 'CorpusId': 235761860}",0,"Alessio Bucaioni, F. D. Silvestro, I. Singh, Mehrdad Saadatmand, H. Muccini, Thorvaldur Jochumsson","JournalArticle, Conference","DBLP:conf/ast/BucaioniSSSMJ21, DOI:10.1109/AST52587.2021.00011, CorpusId:235761860"
The Analysis of Conceptual Theoretical Approaches to the Problem of Technology Transfer in Foreign Universities,"The article overviews the existing models of technology transfer, including those within foreign universities, and highlights the most relevant ones that can be used by Russian universities in the post-COVID-19 conditions. The study should allow the university-based transfer centers to choose the model which is mostly suitable for their situation, and to include elements that will help them to maximize the efficiency of their activities. The existing centers will be able to make changes in their activity in order to update and/or to transform it in accordance with the changed conditions. For the management personnel of the university, the article also provides practical recommendations on managing technology transfer centers. The authors reveal the key functioning elements of various technology transfer models, which can be used by management personnel to design technology transfer centers based on Russian universities. The possible result of the stakeholders’ getting to know this study might be their creating and implementing regulations to govern the technology transfer centers’ activities; forming a personnel reserve; advanced existing personnel training and multi-competence teams’ creating; forming a flexible budgetary policy, as well as a policy of values, for the technology transfer center to function within.","[{'authorId': '120421031', 'name': 'Н. Э. Овчинникова'}, {'authorId': '2129776163', 'name': 'Д. Г. Лазаренко'}]",2021.0,University Management Practice and Analysis,{'name': 'University Management: Practice and Analysis'},https://www.semanticscholar.org/paper/9e22a890165aa34688d940af76dcc86ba6df63fa,True,"{'url': 'https://www.umj.ru/jour/article/download/1326/1090', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.15826/umpa.2021.01.005?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.15826/umpa.2021.01.005, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,68,,['Review'],['Business'],"{'MAG': '3166750338', 'DOI': '10.15826/umpa.2021.01.005', 'CorpusId': 238048667}",0,"Н. Э. Овчинникова, Д. Г. Лазаренко",Review,"MAG:3166750338, DOI:10.15826/umpa.2021.01.005, CorpusId:238048667"
Technology transfer oriented to sustainable development: proposal of a theoretical model based on barriers and opportunities,,"[{'authorId': '2058057774', 'name': 'Alana Corsi'}, {'authorId': '2197891208', 'name': 'Fabiane Florencio de Souza'}, {'authorId': '31815120', 'name': 'R. Pagani'}, {'authorId': '101361469', 'name': 'J. Kovaleski'}]",2021.0,Scientometrics,"{'volume': '126', 'pages': '5081 - 5112', 'name': 'Scientometrics'}",https://www.semanticscholar.org/paper/bcc5a2601443439a59927c9364aa4f3c5ac23d17,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s11192-021-03969-0?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s11192-021-03969-0, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",22,102,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '3151987134', 'DBLP': 'journals/scientometrics/CorsiSPK21', 'DOI': '10.1007/s11192-021-03969-0', 'CorpusId': 233564830}",0,"Alana Corsi, Fabiane Florencio de Souza, R. Pagani, J. Kovaleski","JournalArticle, Review","MAG:3151987134, DBLP:journals/scientometrics/CorsiSPK21, DOI:10.1007/s11192-021-03969-0, CorpusId:233564830"
Model-based testing in practice: An experience report from the web applications domain,"In the context of a large software testing company, we have deployed the model-based testing (MBT) approach to take the company's test automation practices to higher levels of maturity /and capability. We have chosen, from a set of open-source/commercial MBT tools, an open-source tool named GraphWalker, and have pragmatically used MBT for end-to-end test automation of several large web and mobile applications under test. The MBT approach has provided, so far in our project, various tangible and intangible benefits in terms of improved test coverage (number of paths tested), improved test-design practices, and also improved real-fault detection effectiveness. The goal of this experience report (applied research report), done based on""action research"", is to share our experience of applying and evaluating MBT as a software technology (technique and tool) in a real industrial setting. We aim at contributing to the body of empirical evidence in industrial application of MBT by sharing our industry-academia project on applying MBT in practice, the insights that we have gained, and the challenges and questions that we have faced and tackled so far. We discuss an overview of the industrial setting, provide motivation, explain the events leading to the outcomes, discuss the challenges faced, summarize the outcomes, and conclude with lessons learned, take-away messages, and practical advices based on the described experience. By learning from the best practices in this paper, other test engineers could conduct more mature MBT in their test projects.","[{'authorId': '1761511', 'name': 'V. Garousi'}, {'authorId': '1921936633', 'name': 'A. Keles'}, {'authorId': '1921939218', 'name': 'Yunus Balaman'}, {'authorId': '1980657880', 'name': 'Zeynep Özdemir Güler'}, {'authorId': '1803468', 'name': 'Andrea Arcuri'}]",2021.0,Journal of Systems and Software,"{'volume': '180', 'pages': '111032', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/472a0190d2cb4968207e27467ace5dec35fc03cb,True,"{'url': 'https://kristiania.brage.unit.no/kristiania-xmlui/bitstream/11250/2981505/1/1-s2.0-S0164121221001291-main.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2104.02152, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",31,77,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2104-02152', 'ArXiv': '2104.02152', 'DOI': '10.1016/j.jss.2021.111032', 'CorpusId': 233033896}",2,"V. Garousi, A. Keles, Yunus Balaman, Zeynep Özdemir Güler, Andrea Arcuri","JournalArticle, Review","DBLP:journals/corr/abs-2104-02152, ArXiv:2104.02152, DOI:10.1016/j.jss.2021.111032, CorpusId:233033896"
Robust Machine Learning in Critical Care — Software Engineering and Medical Perspectives,"Using machine learning in clinical practice poses hard requirements on explainability, reliability, replicability and robustness of these systems. Therefore, developing reliable software for monitoring critically ill patients requires close collaboration between physicians and software engineers. However, these two different disciplines need to find own research perspectives in order to contribute to both the medical and the software engineering domain. In this paper, we address the problem of how to establish a collaboration where software engineering and medicine meets to design robust machine learning systems to be used in patient care. We describe how we designed software systems for monitoring patients under carotid endarterectomy, in particular focusing on the process of knowledge building in the research team. Our results show what to consider when setting up such a collaboration, how it develops over time and what kind of systems can be constructed based on it. We conclude that the main challenge is to find a good research team, where different competences are committed to a common goal.","[{'authorId': '1787356', 'name': 'M. Staron'}, {'authorId': '2085084878', 'name': ""Helena Odenstedt Herg'es""}, {'authorId': '5326357', 'name': 'S. Naredi'}, {'authorId': '66505414', 'name': 'L. Block'}, {'authorId': '2053819244', 'name': 'Ali El-Merhi'}, {'authorId': '2053819267', 'name': 'Richard Vithal'}, {'authorId': '2065875172', 'name': 'M. Elam'}]",2021.0,Workshop on AI Engineering - Software Engineering for AI,"{'pages': '62-69', 'name': '2021 IEEE/ACM 1st Workshop on AI Engineering - Software Engineering for AI (WAIN)'}",https://www.semanticscholar.org/paper/4edb9a91f3bfab48366c55d65099f2da4f5800af,True,"{'url': 'https://arxiv.org/pdf/2103.08291', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2103.08291, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",3,29,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/icse-wain/StaronHNBEVE21', 'ArXiv': '2103.08291', 'DOI': '10.1109/WAIN52551.2021.00016', 'CorpusId': 232233142}",0,"M. Staron, Helena Odenstedt Herg'es, S. Naredi, L. Block, Ali El-Merhi, Richard Vithal, M. Elam",JournalArticle,"DBLP:conf/icse-wain/StaronHNBEVE21, ArXiv:2103.08291, DOI:10.1109/WAIN52551.2021.00016, CorpusId:232233142"
Transferring a model-based development methodology to the automotive industry,"This paper reports on our experience in transferring an academic model-based methodology for the development of automotive software systems into an industrial integrated development environment. The transferred methodology makes use of two industrial modelling languages and provides for the development and architectural exploration of automotive system and software designs with temporal awareness. We demonstrate the usage of the transferred methodology using the brake-by-wire automotive functionality. Eventually, we describe the challenges we have faced and the lessons we have learned in performing this technology transfer.","[{'authorId': '1971799', 'name': 'Alessio Bucaioni'}, {'authorId': '2113638435', 'name': 'Vlatko Dimic'}, {'authorId': '3080177', 'name': 'Mattias Gålnander'}, {'authorId': '2072833', 'name': 'Henrik Lönn'}, {'authorId': '2984674', 'name': 'John Lundbäck'}]",2021.0,International Conference on Industrial Technology,"{'volume': '1', 'pages': '762-767', 'name': '2021 22nd IEEE International Conference on Industrial Technology (ICIT)'}",https://www.semanticscholar.org/paper/39a7cb23eb7bab05c3c092733bb2393e3d3e5886,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICIT46573.2021.9453680?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICIT46573.2021.9453680, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,23,,"['JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/icit2/BucaioniDGLL21', 'DOI': '10.1109/ICIT46573.2021.9453680', 'CorpusId': 235476061}",0,"Alessio Bucaioni, Vlatko Dimic, Mattias Gålnander, Henrik Lönn, John Lundbäck","JournalArticle, Conference","DBLP:conf/icit2/BucaioniDGLL21, DOI:10.1109/ICIT46573.2021.9453680, CorpusId:235476061"
Using Machine Intelligence to Prioritise Code Review Requests,"Modern Code Review (MCR) is the process of reviewing new code changes that need to be merged with an existing codebase. As a developer, one may receive many code review requests every day, i.e., the review requests need to be prioritised. Manually prioritising review requests is a challenging and time-consuming process. To address the above problem, we conducted an industrial case study at Ericsson aiming at developing a tool called Pineapple, which uses a Bayesian Network to prioritise code review requests. To validate our approach/tool, we deployed it in a live software development project at Ericsson, wherein more than 150 developers develop a telecommunication product. We focused on evaluating the predictive performance, feasibility, and usefulness of our approach. The results indicate that Pineapple has competent predictive performance (RMSE = 0.21 and MAE = 0.15). Furthermore, around 82.6% of Pineapple's users believe the tool can support code review request prioritisation by providing reliable results, and around 56.5% of the users believeit helps reducing code review lead time. As future work, we planto evaluate Pineapple's predictive performance, usefulness, and feasibility through a longitudinal investigation.","[{'authorId': '2048164217', 'name': 'Nishrith Saini'}, {'authorId': '145517956', 'name': 'Ricardo Britto'}]",2021.0,2021 IEEE/ACM 43rd International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),"{'pages': '11-20', 'name': '2021 IEEE/ACM 43rd International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP)'}",https://www.semanticscholar.org/paper/12ad353b1f42740484d1e3bc8aa3e43fcc4687a6,True,"{'url': 'http://arxiv.org/pdf/2102.05916', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2102.05916, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",20,43,,"['JournalArticle', 'Book', 'Conference', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2102-05916', 'ArXiv': '2102.05916', 'DOI': '10.1109/ICSE-SEIP52600.2021.00010', 'CorpusId': 231879904}",4,"Nishrith Saini, Ricardo Britto","JournalArticle, Book, Conference, Review","DBLP:journals/corr/abs-2102-05916, ArXiv:2102.05916, DOI:10.1109/ICSE-SEIP52600.2021.00010, CorpusId:231879904"
TestDCat 3.0: catalog of test debt subtypes and management activities,,"[{'authorId': '25129242', 'name': 'B. S. Aragão'}, {'authorId': '143998595', 'name': 'Rossana Andrade'}, {'authorId': '2747867', 'name': 'I. Santos'}, {'authorId': '1453034007', 'name': 'Rute N. S. Castro'}, {'authorId': '3416369', 'name': 'Valéria Lelli'}, {'authorId': '2334311', 'name': 'Ticianne G. R. Darin'}]",2021.0,Software quality journal,"{'volume': '30', 'pages': '181 - 225', 'name': 'Software Quality Journal'}",https://www.semanticscholar.org/paper/3945efdf9444381070328f0aab2457a8834c9ad2,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s11219-020-09533-y?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s11219-020-09533-y, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",11,28,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '3122662498', 'DBLP': 'journals/sqj/AragaoASCLD22', 'DOI': '10.1007/s11219-020-09533-y', 'CorpusId': 203911970}",0,"B. S. Aragão, Rossana Andrade, I. Santos, Rute N. S. Castro, Valéria Lelli, Ticianne G. R. Darin","JournalArticle, Review","MAG:3122662498, DBLP:journals/sqj/AragaoASCLD22, DOI:10.1007/s11219-020-09533-y, CorpusId:203911970"
