title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Energizing collaborative industry-academia learning: a present case and future visions,"In Industry-Academia Collaborations (IAC) both academic, scientific research results and industrial practitioner findings and experiences are produced. Both types of knowledge should be gathered, codified, and disseminated efficiently and effectively. This paper investigates a recent (2014–2017) large-scale IAC R&D&I program case (Need for Speed, N4S) from a learning perspective. It was one of the programs in the Finnish SHOK (Strategic Centres of Science, Technology, and Innovation) system. The theoretical bases are in innovation management, knowledge management, and higher education (university) pedagogy. In the future, IAC projects should be more and more commonplace since major innovations are hardly ever done in isolation, not even by the largest companies. Both intra-organizational and inter-organizational learning networks are increasingly critical success factors. Collaborative learning capabilities will thus be required more often from all the participating parties. Efficient and effective knowledge creation and sharing are underpinning future core competencies. In this paper, we present and evaluate a collaboratively created and publicly shared digital knowledge repository called “Treasure Chest” produced during our case program. The starting point was a jointly created Strategic Research and Innovation Agenda (SRIA), which defined the main research themes and listed motivating research questions to begin with—i.e., intended learning outcomes (ILO). During the 4-year program, our collaborative industry-academia (I-A) learning process produced a range of theoretical and empirical results, which were iteratively collected and packaged into the Treasure Chest repository. Outstandingly, it contained, in addition to traditional research documents, narratives of the industrial learning experiences and more than 100 actionable knowledge items. In conclusion, our vision of the future is that such transparently shared, ambitious, and versatile outcome goals with a continuous integrative collection of the results are keys to effective networked I-A collaboration and learning. In that way, the N4S largely avoided the general problem of often conflicting motives between industrial firms seeking answers and applied solutions to their immediate practical problems and academic researchers aiming at more generalizable knowledge creation and high-quality scientific publications.","[{'authorId': '1801327', 'name': 'Petri Kettunen'}, {'authorId': '35268416', 'name': 'J. Järvinen'}, {'authorId': '1754218', 'name': 'T. Mikkonen'}, {'authorId': '1780606', 'name': 'T. Männistö'}]",2022.0,European Journal of Futures Research,"{'volume': '10', 'name': 'European Journal of Futures Research'}",https://www.semanticscholar.org/paper/cece0c9540ee4e57f013ec01c32a565bfa923f6d,True,"{'url': 'https://eujournalfuturesresearch.springeropen.com/counter/pdf/10.1186/s40309-022-00196-5', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9035777, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",23,31,,,,"{'PubMedCentral': '9035777', 'DOI': '10.1186/s40309-022-00196-5', 'CorpusId': 248378331}",0,"Petri Kettunen, J. Järvinen, T. Mikkonen, T. Männistö",,"PubMedCentral:9035777, DOI:10.1186/s40309-022-00196-5, CorpusId:248378331"
What do software team managers want from a skills identification?,"Searching for developers with the necessary skills to work effectively on a project is not an easy task for companies. For software team managers, it is important to know their team's experience and what technologies they are using in order to be able to allocate resources optimally. Therefore, in this paper, we decided to study the needs of the managers of a software development company in order to identify their team's skills. We carried out a focus group. We have interviewed 11 managers from a development company (with approximately 75 developers). As result we have mapped 5 issues, 4 possible applications and another 7 needs to create a new methodology for identifying skills. Finally, we conclude that managers are interested in a methodology to identify skills in business flow.","[{'authorId': '51264577', 'name': 'Matheus Flauzino'}, {'authorId': '3473715', 'name': 'M. Souza'}, {'authorId': '1756841', 'name': 'Vinicius H. S. Durelli'}, {'authorId': '2371611', 'name': 'R. Durelli'}]",2021.0,"Workshops on Software Visualization, Evolution and Maintenance",{'pages': '16-20'},https://www.semanticscholar.org/paper/ebe0a66dce8de3f1f5dd524e38e30b047f526be0,True,"{'url': 'https://doi.org/10.5753/vem.2021.17211', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5753/vem.2021.17211?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5753/vem.2021.17211, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,31,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/vem/FlauzinoSDD21', 'MAG': '3202065500', 'DOI': '10.5753/vem.2021.17211', 'CorpusId': 244195768}",0,"Matheus Flauzino, M. Souza, Vinicius H. S. Durelli, R. Durelli",JournalArticle,"DBLP:conf/vem/FlauzinoSDD21, MAG:3202065500, DOI:10.5753/vem.2021.17211, CorpusId:244195768"
From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education,"The teaching-learning process may require specific pedagogical approaches to establish a relationship with industry practices. Recently, some studies investigated the educators’ perspectives and the undergraduate courses curriculum to identify potential weaknesses and solutions for the software testing teaching process. However, it is still unclear how the practitioners evaluate the acquisition of knowledge about software testing in undergraduate courses. This study carried out an expert survey with 68 newly graduated practitioners to determine what the industry expects from them and what they learned in academia. The yielded results indicated that those practitioners learned at a similar rate as others with a long industry experience. Also, they studied less than half of the 35 software testing topics collected in the survey and took industry-backed extracurricular courses to complement their learning. Additionally, our findings point out a set of implications for future research, as the respondents’ learning difficulties (e.g., lack of learning sources) and the gap between academic education and industry expectations (e.g., certifications).","[{'authorId': '52190462', 'name': 'L. Martins'}, {'authorId': '98108633', 'name': 'V. Brito'}, {'authorId': '144052468', 'name': 'Daniel Feitosa'}, {'authorId': '2056618750', 'name': 'Larissa Rocha'}, {'authorId': '38352045', 'name': 'H. Costa'}, {'authorId': '144169871', 'name': 'I. Machado'}]",2021.0,International Conference on Evaluation & Assessment in Software Engineering,{'name': 'Proceedings of the 25th International Conference on Evaluation and Assessment in Software Engineering'},https://www.semanticscholar.org/paper/a577ff6fdd6f2bb3187a1356764d5cf065319862,True,"{'url': 'https://arxiv.org/pdf/2106.06422', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2106.06422, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",6,31,,"['JournalArticle', 'Book', 'Review']",['Computer Science'],"{'ArXiv': '2106.06422', 'DBLP': 'conf/ease/MartinsBF0CM21', 'DOI': '10.1145/3463274.3463338', 'CorpusId': 235417504}",0,"L. Martins, V. Brito, Daniel Feitosa, Larissa Rocha, H. Costa, I. Machado","JournalArticle, Book, Review","ArXiv:2106.06422, DBLP:conf/ease/MartinsBF0CM21, DOI:10.1145/3463274.3463338, CorpusId:235417504"
Fostering Industry-Academia Collaboration in Software Engineering using Action Research: A Case Study,"Background: Studies involving industry-academia collaboration (IAC) have been growing in recent years. On the one hand, scientific research is encouraged to solve real problems and, on the other, the sector in search of promoting innovation in its field. However, IAC support is still a challenging activity for Software Engineering (SE). In recent studies, the Action Research (AR) method has shown promising results in IAC projects. However, more research still needs to be done to verify the effects of applying this method. Goal: In this article, we investigate the perceptions of postgraduate students from an academic master’s and doctoral program in Computer Engineering at a Brazilian University, about the benefits and challenges faced with the application of the AR method as a strategy to promote IAC. Method: The case study was carried out with three teams of students conducting an AR in three software development companies (two private and one public). Results: As for the degree of satisfaction with the course, results revealed that 86% of the students were satisfied with the course. As for the Perception of learning with the use of AR, 100% of the students agreed that the AR method contributed positively to your learning. Conclusion: Finally, we conclude that conducting IAC projects using the AR method was a satisfactory, even though this task has been extremely challenging for all students. We observed that the reasons for this were, first, the fact that students have little experience with research methods directed to Empirical Software Engineering; second, due to the resistance faced in the industry to apply the AR method.","[{'authorId': '2054777414', 'name': 'A. F. Barbosa'}, {'authorId': '152391446', 'name': 'G. Neto'}, {'authorId': '2982329', 'name': 'Maria Lencastre'}, {'authorId': '145365972', 'name': 'Roberta Fagundes'}, {'authorId': '28078445', 'name': 'W. Santos'}]",2020.0,Brazilian Symposium on Software Quality,{'name': 'Proceedings of the XIX Brazilian Symposium on Software Quality'},https://www.semanticscholar.org/paper/b77070105d9610d00131a032bfbdb3eaf3100462,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3439961.3440005?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3439961.3440005, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",11,33,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/sbqs/BarbosaNLFS20', 'DOI': '10.1145/3439961.3440005', 'CorpusId': 232132913}",0,"A. F. Barbosa, G. Neto, Maria Lencastre, Roberta Fagundes, W. Santos","Book, JournalArticle","DBLP:conf/sbqs/BarbosaNLFS20, DOI:10.1145/3439961.3440005, CorpusId:232132913"
University-software industry collaboration: an empirical study based on knowledge management,"ABSTRACT The current environment that characterises the software industry is extremely dynamic and somewhat complex demanding high-performance solutions, rapid development, and cost-efficiency. Given this scenario, industry is forced to search for new partners, with the university-industry collaboration representing a fundamental resource in promoting innovation and technological development. This study aims to obtain and analyse the perceptions and experiences of representatives of this industry and the university, in order to identify a set of factors that could enhance and/or be the source of a sustainable collaboration, based on knowledge management. In nutshell, the results show that motivations are associated with the immediate opportunities or needs of each of those directly involved in the collaboration take priority, without building a sustainable collaboration. This collaboration is generally conducted through informal communication channels, which makes it difficult to capture and disseminate knowledge to other members of each of the related organisations.","[{'authorId': '114164798', 'name': 'Marcello Chedid'}, {'authorId': '143949795', 'name': 'T. Carvalho'}, {'authorId': '83339746', 'name': 'L. Teixeira'}]",2020.0,Knowledge Management Research & Practice,"{'volume': '20', 'pages': '593 - 605', 'name': 'Knowledge Management Research & Practice'}",https://www.semanticscholar.org/paper/64c2d9b0b32856b062effa0780f5cce20b11f9fc,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/14778238.2020.1789002?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/14778238.2020.1789002, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",8,65,,,['Computer Science'],"{'MAG': '3041803636', 'DOI': '10.1080/14778238.2020.1789002', 'CorpusId': 225542244}",1,"Marcello Chedid, T. Carvalho, L. Teixeira",,"MAG:3041803636, DOI:10.1080/14778238.2020.1789002, CorpusId:225542244"
Gap between academia and industry: a case of empirical evaluation of three software testing methods,,"[{'authorId': '3063939', 'name': 'Sheikh Umar Farooq'}]",2019.0,International Journal of System Assurance Engineering and Management,"{'volume': '10', 'pages': '1487 - 1504', 'name': 'International Journal of System Assurance Engineering and Management'}",https://www.semanticscholar.org/paper/a59675571f2f8417315e56f48ae1886dc1c12ad1,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s13198-019-00899-2?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s13198-019-00899-2, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2,73,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/saem/Farooq19', 'MAG': '2982452422', 'DOI': '10.1007/s13198-019-00899-2', 'CorpusId': 208842033}",0,Sheikh Umar Farooq,JournalArticle,"DBLP:journals/saem/Farooq19, MAG:2982452422, DOI:10.1007/s13198-019-00899-2, CorpusId:208842033"
From Ivory Tower to Democratization and Industrialization: A Landscape View of Real-World Adaptation of Artificial Intelligence,,"[{'authorId': '2020842', 'name': 'T. Yamakami'}]",2019.0,International Conference on Network-Based Information Systems,{'pages': '200-211'},https://www.semanticscholar.org/paper/8cb46642fc09a364000515b6b052721356a8ed9b,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-030-29029-0_19?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-030-29029-0_19, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,7,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/nbis/Yamakami19', 'MAG': '2968787989', 'DOI': '10.1007/978-3-030-29029-0_19', 'CorpusId': 201104115}",0,T. Yamakami,JournalArticle,"DBLP:conf/nbis/Yamakami19, MAG:2968787989, DOI:10.1007/978-3-030-29029-0_19, CorpusId:201104115"
Machine Learning Software Engineering in Practice: An Industrial Case Study,"SAP is the market leader in enterprise software offering an end-to-end suite of applications and services to enable their customers worldwide to operate their business. Especially, retail customers of SAP deal with millions of sales transactions for their day-to-day business. Transactions are created during retail sales at the point of sale (POS) terminals and then sent to some central servers for validations and other business operations. A considerable proportion of the retail transactions may have inconsistencies due to many technical and human errors. SAP provides an automated process for error detection but still requires a manual process by dedicated employees using workbench software for correction. However, manual corrections of these errors are time-consuming, labor-intensive, and may lead to further errors due to incorrect modifications. This is not only a performance overhead on the customers' business workflow but it also incurs high operational costs. Thus, automated detection and correction of transaction errors are very important regarding their potential business values and the improvement in the business workflow. In this paper, we present an industrial case study where we apply machine learning (ML) to automatically detect transaction errors and propose corrections. We identify and discuss the challenges that we faced during this collaborative research and development project, from three distinct perspectives: Software Engineering, Machine Learning, and industry-academia collaboration. We report on our experience and insights from the project with guidelines for the identified challenges. We believe that our findings and recommendations can help researchers and practitioners embarking into similar endeavors.","[{'authorId': '144911760', 'name': 'M. S. Rahman'}, {'authorId': '145455137', 'name': 'Emilio Rivera'}, {'authorId': '1703493', 'name': 'F. Khomh'}, {'authorId': '1718050', 'name': 'Yann-Gaël Guéhéneuc'}, {'authorId': '146277222', 'name': 'Bernd Lehnert'}]",2019.0,arXiv.org,"{'volume': 'abs/1906.07154', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/c622c9349c3fa686c4378148042243f87728ce06,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1906.07154, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",46,43,,['JournalArticle'],['Computer Science'],"{'ArXiv': '1906.07154', 'MAG': '2953349376', 'DBLP': 'journals/corr/abs-1906-07154', 'CorpusId': 189927935}",4,"M. S. Rahman, Emilio Rivera, F. Khomh, Yann-Gaël Guéhéneuc, Bernd Lehnert",JournalArticle,"ArXiv:1906.07154, MAG:2953349376, DBLP:journals/corr/abs-1906-07154, CorpusId:189927935"
Collaboration relationship between university and software industry based on knowledge management: an exploratory approach,,"[{'authorId': '114164798', 'name': 'Marcello Chedid'}]",2019.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/4683b180244cbd052537c8b9638c16ccf82ba8c7,False,"{'url': '', 'status': None, 'license': None}",2,354,,,['Computer Science'],"{'DBLP': 'phd/pt/Chedid19', 'MAG': '3003367924', 'CorpusId': 213743624}",0,Marcello Chedid,,"DBLP:phd/pt/Chedid19, MAG:3003367924, CorpusId:213743624"
Generative Modeling Games for Exploratory Industry-Academic Research,"We present an approach to industry-academic research collaboration in which generative modeling is the central mechanism for not only enabling tactical coordination in exploratory research, but also for ensuring strategic alignment of both partners through a cooperative/competitive game approach of model evolution. Thoughts and experiences are offered for its applicability in contexts common relevant to software engineering research.","[{'authorId': '1704401', 'name': 'Andrew Walenstein'}, {'authorId': '2809730', 'name': 'A. Malton'}]",2019.0,Conducting Empirical Studies in Industry,"{'pages': '18-21', 'name': '2019 IEEE/ACM Joint 7th International Workshop on Conducting Empirical Studies in Industry (CESI) and 6th International Workshop on Software Engineering Research and Industrial Practice (SER&IP)'}",https://www.semanticscholar.org/paper/22b632f79298b096bb81104a7ada11dc5ddc2e18,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/CESSER-IP.2019.00011?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/CESSER-IP.2019.00011, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,14,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '2964361605', 'DBLP': 'conf/icse/WalensteinM19', 'DOI': '10.1109/CESSER-IP.2019.00011', 'CorpusId': 198981313}",0,"Andrew Walenstein, A. Malton",JournalArticle,"MAG:2964361605, DBLP:conf/icse/WalensteinM19, DOI:10.1109/CESSER-IP.2019.00011, CorpusId:198981313"
Characterizing industry-academia collaborations in software engineering: evidence from 101 projects,"Research collaboration between industry and academia supports improvement and innovation in industry and helps ensure the industrial relevance of academic research. However, many researchers and practitioners in the community believe that the level of joint industry-academia collaboration (IAC) projects in Software Engineering (SE) research is relatively low, creating a barrier between research and practice. The goal of the empirical study reported in this paper is to explore and characterize the state of IAC with respect to industrial needs, developed solutions, impacts of the projects and also a set of challenges, patterns and anti-patterns identified by a recent Systematic Literature Review (SLR) study. To address the above goal, we conducted an opinion survey among researchers and practitioners with respect to their experience in IAC. Our dataset includes 101 data points from IAC projects conducted in 21 different countries. Our findings include: (1) the most popular topics of the IAC projects, in the dataset, are: software testing, quality, process, and project managements; (2) over 90% of IAC projects result in at least one publication; (3) almost 50% of IACs are initiated by industry, busting the myth that industry tends to avoid IACs; and (4) 61% of the IAC projects report having a positive impact on their industrial context, while 31% report no noticeable impacts or were “not sure”. To improve this situation, we present evidence-based recommendations to increase the success of IAC projects, such as the importance of testing pilot solutions before using them in industry. This study aims to contribute to the body of evidence in the area of IAC, and benefit researchers and practitioners. Using the data and evidence presented in this paper, they can conduct more successful IAC projects in SE by being aware of the challenges and how to overcome them, by applying best practices (patterns), and by preventing anti-patterns.","[{'authorId': '1761511', 'name': 'V. Garousi'}, {'authorId': '1681323', 'name': 'Dietmar Pfahl'}, {'authorId': '144142003', 'name': 'J. Fernandes'}, {'authorId': '1955934', 'name': 'M. Felderer'}, {'authorId': '144811716', 'name': 'M. Mäntylä'}, {'authorId': '144452954', 'name': 'D. Shepherd'}, {'authorId': '1803468', 'name': 'Andrea Arcuri'}, {'authorId': '2104168', 'name': 'Ahmet Coskunçay'}, {'authorId': '1686685', 'name': 'B. Tekinerdogan'}]",2019.0,Empirical Software Engineering,"{'volume': '24', 'pages': '2540 - 2602', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/e5c64f1ed87a4e3e4cf021adb6e1fe8f2b04ebf5,True,"{'url': 'https://link.springer.com/content/pdf/10.1007/s10664-019-09711-y.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-019-09711-y?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-019-09711-y, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",57,116,,"['JournalArticle', 'Review']","['Business', 'Computer Science']","{'MAG': '2941522337', 'DBLP': 'journals/ese/GarousiPFFMSACT19', 'DOI': '10.1007/s10664-019-09711-y', 'CorpusId': 128360747}",7,"V. Garousi, Dietmar Pfahl, J. Fernandes, M. Felderer, M. Mäntylä, D. Shepherd, Andrea Arcuri, Ahmet Coskunçay, B. Tekinerdogan","JournalArticle, Review","MAG:2941522337, DBLP:journals/ese/GarousiPFFMSACT19, DOI:10.1007/s10664-019-09711-y, CorpusId:128360747"
On the search for industry-relevant regression testing research,"Regression testing is a means to assure that a change in the software, or its execution environment, does not introduce new defects. It involves the expensive undertaking of rerunning test cases. Several techniques have been proposed to reduce the number of test cases to execute in regression testing, however, there is no research on how to assess industrial relevance and applicability of such techniques. We conducted a systematic literature review with the following two goals: firstly, to enable researchers to design and present regression testing research with a focus on industrial relevance and applicability and secondly, to facilitate the industrial adoption of such research by addressing the attributes of concern from the practitioners’ perspective. Using a reference-based search approach, we identified 1068 papers on regression testing. We then reduced the scope to only include papers with explicit discussions about relevance and applicability (i.e. mainly studies involving industrial stakeholders). Uniquely in this literature review, practitioners were consulted at several steps to increase the likelihood of achieving our aim of identifying factors important for relevance and applicability. We have summarised the results of these consultations and an analysis of the literature in three taxonomies, which capture aspects of industrial-relevance regarding the regression testing techniques. Based on these taxonomies, we mapped 38 papers reporting the evaluation of 26 regression testing techniques in industrial settings.","[{'authorId': '2364350', 'name': 'N. Ali'}, {'authorId': '1777300', 'name': 'Emelie Engström'}, {'authorId': '1687293', 'name': 'Masoumeh Taromirad'}, {'authorId': '1731474', 'name': 'M. Mousavi'}, {'authorId': '1983548', 'name': 'Nasir Mehmood Minhas'}, {'authorId': '2983904', 'name': 'Dan Helgesson'}, {'authorId': '3438360', 'name': 'Sebastian Kunze'}, {'authorId': '153730914', 'name': 'M. Varshosaz'}]",2019.0,Empirical Software Engineering,"{'volume': '24', 'pages': '2020 - 2055', 'name': 'Empirical Software Engineering'}",https://www.semanticscholar.org/paper/3cf712b0212c21d3fd7cafa94334e2d040762407,True,"{'url': 'https://link.springer.com/content/pdf/10.1007/s10664-018-9670-1.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10664-018-9670-1?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10664-018-9670-1, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",57,92,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/ese/AliETMMHKV19', 'MAG': '2913509499', 'DOI': '10.1007/s10664-018-9670-1', 'CorpusId': 53995952}",7,"N. Ali, Emelie Engström, Masoumeh Taromirad, M. Mousavi, Nasir Mehmood Minhas, Dan Helgesson, Sebastian Kunze, M. Varshosaz","JournalArticle, Review","DBLP:journals/ese/AliETMMHKV19, MAG:2913509499, DOI:10.1007/s10664-018-9670-1, CorpusId:53995952"
"A Pearson Correlation Analysis of the SoftwareEngineering Practice in Micro and Small-SizedSoftware Industry of Sinaloa, Mexico","Is well-known that software development process fordesktop, web or mobile applications in industry needs the adoptionof best practices of Software Engineering. Nevertheless, notmuch contemporary information with regard to current practicesin micro and small-sized software industry exists especially inSinaloa, Mexico. This work presents an exploratory study whichprovides insight into industrial practices in the software industryof Sinaloa. A combination of both qualitative and quantitativedata is collected, using semi-structured interviews and a detailedquestionnaire from sixteen software factories. A Pearson correlationanalysis was performed independently between the variablesCompany location, Scope of coverage, Number of workers, Timeto live in the market, Projects completed, Time dedicated toactivities related to the project, Outdated projects completed inorder to determine the degree of relationship between each ofthe variables mentioned, with all. A correlation analysis and ananalysis of variance were performed. The quantitative resultswill serve to obtain opportunities for further interpretation andcomparison.","[{'authorId': '1401649548', 'name': 'J. Aguilar-Calderón'}, {'authorId': '1403802212', 'name': 'A. Zaldívar-Colado'}, {'authorId': '1404583468', 'name': 'Carolina Tripp-Barba'}, {'authorId': '1404583448', 'name': 'Roberto Espinoza-Oliva'}, {'authorId': '1403808300', 'name': 'C. Zurita-Cruz'}]",2019.0,IEEE Latin America Transactions,"{'volume': '17', 'pages': '210-218', 'name': 'IEEE Latin America Transactions'}",https://www.semanticscholar.org/paper/6c4a7d780588c20d95a09b5becfb3b45fd149eb3,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/TLA.2019.8863166?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TLA.2019.8863166, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,28,,,['Computer Science'],"{'MAG': '2979609473', 'DOI': '10.1109/TLA.2019.8863166', 'CorpusId': 204229553}",1,"J. Aguilar-Calderón, A. Zaldívar-Colado, Carolina Tripp-Barba, Roberto Espinoza-Oliva, C. Zurita-Cruz",,"MAG:2979609473, DOI:10.1109/TLA.2019.8863166, CorpusId:204229553"
"Scaling agile in large organizations: Practices, challenges, and success factors",,"[{'authorId': '51995527', 'name': 'Martin Kalenda'}, {'authorId': '52017683', 'name': 'Petr Hyna'}, {'authorId': '36811031', 'name': 'B. Rossi'}]",2018.0,J. Softw. Evol. Process.,"{'volume': '30', 'name': 'Journal of Software: Evolution and Process'}",https://www.semanticscholar.org/paper/dca35a6c09c8f787aa457d15d7910f12fe6d92a1,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1002/smr.1954?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/smr.1954, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",184,106,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/smr/KalendaHR18', 'MAG': '2803356988', 'DOI': '10.1002/smr.1954', 'CorpusId': 53717635}",19,"Martin Kalenda, Petr Hyna, B. Rossi","JournalArticle, Review","DBLP:journals/smr/KalendaHR18, MAG:2803356988, DOI:10.1002/smr.1954, CorpusId:53717635"
Codex: A metamodel ontology to guide the execution of coding experiments,"Abstract Background: Experiments have been conducted in many domains of software engineering (SE). Objective: This paper presents a metamodel, the Codex metamodel, containing standard concepts found in any coding experiment. We classify coding experiments as any SE experiment where participants have to carry out coding activities (construct, test, debug, and forth). Method: The paper presents results of an exploratory study that proposes a metamodel for the domain of coding experiments. Besides, we present how our metamodel specifies a real coding experiment. Results: Our metamodel for coding experiments was modeled with few elements, and it can precisely describe all coding activities. Conclusions: Our metamodel facilitates the development of a tool to support executing a coding experiment.","[{'authorId': '34818471', 'name': 'Waldemar Ferreira'}, {'authorId': '1894096', 'name': 'M. T. Baldassarre'}, {'authorId': '145256450', 'name': 'S. Soares'}]",2018.0,Comput. Stand. Interfaces,"{'volume': '59', 'pages': '35-44', 'name': 'Comput. Stand. Interfaces'}",https://www.semanticscholar.org/paper/9eb295397423e7eafa44f06dcba20e36cc367726,True,"{'url': 'https://ricerca.uniba.it/bitstream/11586/232554/5/CSI-CODEX-PostPrint-Autore.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.csi.2018.02.003?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.csi.2018.02.003, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,54,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/csi/FerreiraBS18', 'MAG': '2793410941', 'DOI': '10.1016/j.csi.2018.02.003', 'CorpusId': 46921748}",0,"Waldemar Ferreira, M. T. Baldassarre, S. Soares",JournalArticle,"DBLP:journals/csi/FerreiraBS18, MAG:2793410941, DOI:10.1016/j.csi.2018.02.003, CorpusId:46921748"
