Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"M Kühne, N Blinn, C Rosenkranz, M Nuettgens","Web 2.0 in healthcare: the rise of a fashion wave? Examining the discourse in the literature",2011,"","aisel.aisnet.org","https://aisel.aisnet.org/amcis2011_submissions/12/","https://scholar.google.com/scholar?cites=6329695612277204736&as_sdt=2005&sciodt=0,5&hl=en",418,"2026-05-05 09:36:02","","","","",,,,,2,0.13,1,4,15,"Electronic Health (eHealth) increasingly refers to possibilities that arise from the so-called innovation “Web 2.0”. Accordingto management fashion theory, many innovations can be …","","https://scholar.google.com/scholar?q=related:AKchip-Y11cJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"I Belianka, A Belyakov","Visualization of Log Files of Embedded Broadband Modules",2012,"","gupea.ub.gu.se","https://gupea.ub.gu.se/items/be283298-b76d-40c4-99a0-df33917a0e20","",531,"2026-05-05 09:36:02","","","","",,,,,0,0.00,0,2,14,"BACKGROUND: Exponential increase in the amount of software in consumer telecom products has resulted in growing needs for resolving maintenance issues together with …","https://gupea.ub.gu.se/bitstreams/0f4e380d-cea8-4aa4-a9d1-64fee583f24a/download","https://scholar.google.com/scholar?q=related:Pl0TOY58c9UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
22,"J Kuschel","Vehicle services",2009,"","gupea.ub.gu.se","https://gupea.ub.gu.se/items/cedb8d40-695e-400e-946c-6328d957248c","https://scholar.google.com/scholar?cites=21985448749458597&as_sdt=2005&sciodt=0,5&hl=en",213,"2026-05-05 09:36:02","BOOK","","","",,,,,22,1.29,22,1,17,"This thesis contributes to our understanding of the development and diffusion of vehicle services, and to how information technology interacts with forms of organization and …","https://gupea.ub.gu.se/bitstreams/b5c02282-16b9-458e-99a0-e5bceec59aa6/download","https://scholar.google.com/scholar?q=related:pWTwLqYbTgAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"JG Wijnstra","Variation mechanisms and multi-view architecting in platform-based product family development",2004,"","research.rug.nl","https://research.rug.nl/en/publications/variation-mechanisms-and-multi-view-architecting-in-platform-base/","https://scholar.google.com/scholar?cites=11409664061842702930&as_sdt=2005&sciodt=0,5&hl=en",381,"2026-05-05 09:36:02","","","","",,,,,4,0.18,4,1,22,"Over the past decades, the size and complexity of software within products has grown rapidly. Furthermore, the variation in products has increased. One way to cope with these …","https://research.rug.nl/files/9821676/pt_3_c8.pdf","https://scholar.google.com/scholar?q=related:UsKsZANFV54J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
14,"A Akram, M Akesson","Value network transformation by digital service innovation in the vehicle industry",2011,"","aisel.aisnet.org","https://aisel.aisnet.org/pacis2011/12/","https://scholar.google.com/scholar?cites=4205438019547343993&as_sdt=2005&sciodt=0,5&hl=en",195,"2026-05-05 09:36:02","","","","",,,,,14,0.93,7,2,15,"This paper reports from preparations in an ongoing research study concerning how digital service innovation transforms value networks in the vehicle industry. The research study …","https://www.diva-portal.org/smash/get/diva2:893746/FULLTEXT02","https://scholar.google.com/scholar?q=related:eawK8Ji3XDoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Akram","Value Network Transformation",,"gupea.ub.gu.se","","https://gupea.ub.gu.se/server/api/core/bitstreams/506dfb3a-e20e-4697-8a30-242a6d9b40b5/content","",500,"2026-05-05 09:36:02","PDF","","","",,,,,0,0.00,0,1,,"Advancement in digital technology is rapidly changing the contemporary landscape of business and associated networks for manufacturing firms. Many traditional physical …","https://gupea.ub.gu.se/server/api/core/bitstreams/506dfb3a-e20e-4697-8a30-242a6d9b40b5/content","https://scholar.google.com/scholar?q=related:Iu2KLZsEFgsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MH Jensen","Value Creation from Big Data Analytics",,"vbn.aau.dk","","https://vbn.aau.dk/ws/files/549576938/PHD_MHJ.pdf","",441,"2026-05-05 09:36:02","PDF","","","",,,,,0,0.00,0,1,,"An effective data-driven organization must organize itself flexibly to maximize crossfunctional cooperation. With big data, expertise is not where it used to be, as …","https://vbn.aau.dk/ws/files/549576938/PHD_MHJ.pdf","https://scholar.google.com/scholar?q=related:RwjTdZyBtQQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"L Vogelsang, F Kensing","Utilizing systems development methods–a conceptual framework",2006,"","aisel.aisnet.org","https://aisel.aisnet.org/ecis2006/5/","https://scholar.google.com/scholar?cites=3744985031948847997&as_sdt=2005&sciodt=0,5&hl=en",371,"2026-05-05 09:36:02","","","","",,,,,5,0.25,3,2,20,"There are not many frameworks of method utilization or use in organization based on empirical studies nor is there a common understanding of these issues. This paper …","https://www.researchgate.net/profile/Finn-Kensing-2/publication/221408909_Utilizing_systems_development_methods_-_a_conceptual_framework/links/00b7d52a0b6d35492e000000/Utilizing-systems-development-methods-a-conceptual-framework.pdf","https://scholar.google.com/scholar?q=related:fUt3dgvc-DMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
14,"L Hammre, R Vidgen","Using social networks and communities of practice to support information systems implementation",2008,"","aisel.aisnet.org","https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1264&context=ecis2008","https://scholar.google.com/scholar?cites=652049719287058388&as_sdt=2005&sciodt=0,5&hl=en",256,"2026-05-05 09:36:02","","","","",,,,,14,0.78,7,2,18,"Abstract Information System (IS) implementations are a risky business with studies showing only a 16%-29% success rate. This research explores the use of social network analysis …","https://scholar.archive.org/work/wd6bsb5aybh2tdvvteq5vogzde/access/wayback/https://aisel.aisnet.org/cgi/viewcontent.cgi?referer=&httpsredir=1&article=1264&context=ecis2008","https://scholar.google.com/scholar?q=related:1I__1cOLDAkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"P Dupin","Using pull and flow systems to improve production stability in real estate development projects",2021,"","search.proquest.com","https://search.proquest.com/openview/0eba9b68c7982491948d527918d51b23/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=12497777398773847884&as_sdt=2005&sciodt=0,5&hl=en",286,"2026-05-05 09:36:02","BOOK","","","",,,,,3,0.60,3,1,5,"Objectives: The objective of this thesis is to understand the effects of the application of flow-based management systems on medium-size sites (€ 2-50 million work turnover) made by …","https://irep.ntu.ac.uk/id/eprint/43929/1/Patrick%20DUPIN%20PhD%20thesis.pdf","https://scholar.google.com/scholar?q=related:TBfS_1MGca0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
97,"O Ngwenyama, PA Nielsen","Using organizational influence processes to overcome IS implementation barriers: lessons from a longitudinal case study of SPI implementation",2014,"European Journal of Information …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.56","https://scholar.google.com/scholar?cites=16912249771796024332&as_sdt=2005&sciodt=0,5&hl=en",57,"2026-05-05 09:36:02","","10.1057/ejis.2012.56","","",,,,,97,8.08,49,2,12,"A fundamental tenet of the information systems (IS) discipline holds that:(a) a lack of formal power and influence over the organization targeted for change,(b) weak support from top …","https://www.researchgate.net/profile/Ojelanki-Ngwenyama/publication/236876491_Using_Organizational_Influence_Processes_to_Overcome_is_Implementation_Barriers_Lessons_from_a_longitudinal_case_study_of_SPI_implementation/links/0deec519cf37237ae1000000/Using-Organizational-Influence-Processes-to-Overcome-is-Implementation-Barriers-Lessons-from-a-longitudinal-case-study-of-SPI-implementation.pdf","https://scholar.google.com/scholar?q=related:DEyVAJBhtOoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Mathiassen","USING ACTION RESEARCH",2001,"Realigning Research and Practice in Information …","Springer","","",616,"2026-05-05 09:36:02","CITATION","","","",,,,,0,0.00,0,1,25,"","","https://scholar.google.com/scholar?q=related:qu5bz5rAVUMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"T Kaapu, T Tiainen","User experience: consumer understandings of virtual product prototypes",2010,"Scandinavian Conference on Information Systems","Springer","https://link.springer.com/chapter/10.1007/978-3-642-14874-3_2","https://scholar.google.com/scholar?cites=9378097094155034655&as_sdt=2005&sciodt=0,5&hl=en",190,"2026-05-05 09:36:02","","10.1007/978-3-642-14874-3_2","","",,,,,16,1.00,8,2,16,"In this paper, we focus on users' evaluations of virtual product prototypes designed by furniture companies. Our study is the first step towards design research in the context of …","","https://scholar.google.com/scholar?q=related:H-A7rp6xJYIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
57,"PA Nielsen, JS Persson","Useful business cases: value creation in IS projects",2017,"European Journal of Information Systems","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1057/s41303-016-0026-x","https://scholar.google.com/scholar?cites=8400475709928123744&as_sdt=2005&sciodt=0,5&hl=en",66,"2026-05-05 09:36:02","","10.1057/s41303-016-0026-x","","",,,,,57,6.33,29,2,9,"Business cases have become popular as part of managing value creation in IS projects. Nevertheless, business cases are often poorly linked to value creation activities and …","https://vbn.aau.dk/ws/files/240770222/Preprint_IS_BC_EJIS_R2_2016.pdf","https://scholar.google.com/scholar?q=related:YC2QiiZ8lHQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"A Börjesson, L Holmberg, H Holmström…","Use of Appreciative Inquiry in Successful Process Improvement: An Action Research Study",2007,"IFIP International Working …","Springer","https://link.springer.com/chapter/10.1007/978-0-387-72804-9_13","https://scholar.google.com/scholar?cites=7044188484237718017&as_sdt=2005&sciodt=0,5&hl=en",343,"2026-05-05 09:36:02","","10.1007/978-0-387-72804-9_13","","",,,,,5,0.26,1,4,19,"Traditionally, software processes improvement (SPI) has been approached. from a problem-oriented perspective, focusing on diagnosing and solving problems using methods such as …","","https://scholar.google.com/scholar?q=related:AfLizRr8wWEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"A Borjesson, L Holmberg, H Holmstrom…","Use of Appreciative Inquiry in Successful Process Improvement: An Action Research Study",2007,"INTERNATIONAL …","Springer","https://link.springer.com/content/pdf/10.1007/978-0-387-72804-9_13?pdf=chapter%20toc","https://scholar.google.com/scholar?cites=11707594391888614199&as_sdt=2005&sciodt=0,5&hl=en",460,"2026-05-05 09:36:02","","10.1007/978-0-387-72804-9_13","","",,,,,1,0.05,0,4,19,"Traditionally, software processes improvement (SPI) has been approached from a problem-oriented perspective, focusing on diagnosing and solving problems using methods such as …","https://www.academia.edu/download/74930351/978-0-387-72804-9_13.pdf","https://scholar.google.com/scholar?q=related:N1Pg5hG7eaIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"H Lefebvre, C Legner","Unpacking data democratization-how communities of practice help organizations develop and scale their data practices",2026,"European Journal of Information Systems","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/0960085X.2025.2607450","https://scholar.google.com/scholar?cites=2065538180749593995&as_sdt=2005&sciodt=0,5&hl=en",81,"2026-05-05 09:36:02","","10.1080/0960085X.2025.2607450","","",,,,,1,1.00,1,2,1,"Data democratization, the empowerment of a wide range of employees to engage with data, has become a strategic priority for organizations aiming to create value from data. Existing …","https://www.tandfonline.com/doi/pdf/10.1080/0960085X.2025.2607450","https://scholar.google.com/scholar?q=related:iw2WHQhEqhwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"M Gauvin, MC Roy, Y Ferland, R Lecocq…","Understanding the state of knowledge management with ontologies: The case of the Canadian military",2005,"Journal of …","hosting.pilsfree.net","http://hosting.pilsfree.net/tonny/zcu/FAV/KIV/KIV.ZIM/vlastni%20clanky/Journal%20of%20Knowledge%20Management%20Practice.pdf","https://scholar.google.com/scholar?cites=4519734004703916806&as_sdt=2005&sciodt=0,5&hl=en",325,"2026-05-05 09:36:02","PDF","","","",,,,,7,0.33,1,5,21,"Within the context of the present Revolution in Military Affairs (RMA), the military profession at all levels of Command is subject to some drastic transformations related to new …","http://hosting.pilsfree.net/tonny/zcu/FAV/KIV/KIV.ZIM/vlastni%20clanky/Journal%20of%20Knowledge%20Management%20Practice.pdf","https://scholar.google.com/scholar?q=related:BnOhdSFSuT4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"AJR Neto","Um Modelo de Contexto das Práticas e Redes de Conhecimento nas Provas de Conceito",2023,"","search.proquest.com","https://search.proquest.com/openview/aa89575e9bca85131bf56a4e084bc134/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=1613559573088626067&as_sdt=2005&sciodt=0,5&hl=en",492,"2026-05-05 09:36:02","","","","",,,,,1,0.33,1,1,3,"Abstract A Prova de Conceito (PoC) é uma atividade de exploração e experimentação realizada por seus praticantes e utilizada por diversas organizações com o objetivo de …","","https://scholar.google.com/scholar?q=related:k-Xg-eGDZBYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Andersson, R Lindgren, O Henfridsson","Ubiquitous Transport Systems: Assessing the Mobile-Stationary Divide",,"academia.edu","","https://www.academia.edu/download/88183591/OASIS04_AnderssonLindgrenHenfridsson.pdf","",557,"2026-05-05 09:36:02","PDF","","","",,,,,0,0.00,0,3,,"Facilitated by rapid developments in mobile and wireless communication technologies and continuing miniaturization of computing devices, the emergence of ubiquitous computing …","https://www.academia.edu/download/88183591/OASIS04_AnderssonLindgrenHenfridsson.pdf","https://scholar.google.com/scholar?q=related:gy_PCb4z1I4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JJ Qiu","Trust In Social Software-A survey of trust on Commute Greener!, at Volvo IT",2010,"","gupea.ub.gu.se","https://gupea.ub.gu.se/items/37323fdb-87bc-4285-9a3a-eb8c49d0319d","",536,"2026-05-05 09:36:02","","","","",,,,,0,0.00,0,1,16,"Trust is a fundamental aspect in social software. Studying trust is helping to determine trustworthiness in online system in various context, eg online transactions, information …","https://gupea.ub.gu.se/bitstreams/4af21644-59bd-4851-8ab0-1704df09983e/download","https://scholar.google.com/scholar?q=related:Aavrtmq6RbMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"MJ Iqbal","Transforming Malaysian economy from production base to knowledge base using quadruple helix research collaborations",2013,"","Universiti Teknologi Malaysia Johor …","","https://scholar.google.com/scholar?cites=4458703913521386739&as_sdt=2005&sciodt=0,5&hl=en",275,"2026-05-05 09:36:02","CITATION","","","",,,,,6,0.46,6,1,13,"","","https://scholar.google.com/scholar?q=related:8xQWDJZ_4D0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
45,"L Kristian Hansen, P Kræmmergaard","Transforming local government by project portfolio management: Identifying and overcoming control problems",2013,"… Government: People, Process …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/17506161311308160/full/pdf","https://scholar.google.com/scholar?cites=5440660960480479596&as_sdt=2005&sciodt=0,5&hl=en",102,"2026-05-05 09:36:02","","10.1108/17506161311308160","","",,,,,45,3.46,23,2,13,"Purpose–As public organizations strive for higher e‐government maturity, information technology (IT) Project Portfolio Management (IT PPM) has become a high priority issue …","https://www.emerald.com/tg/article-pdf/7/1/50/2360376/17506161311308160.pdf","https://scholar.google.com/scholar?q=related:bEnGVFEcgUsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"I Andersson, L Mathiassen, K Nilsson","Transforming a Method Department: From Technology Supplier to Service Provider",2002,"New Perspectives on Information …","Springer","https://link.springer.com/chapter/10.1007/978-1-4615-0595-2_41","",542,"2026-05-05 09:36:02","","10.1007/978-1-4615-0595-2_41","","",,,,,0,0.00,0,3,24,"Large software organizations establish method departments to manage methods and tools aimed at supporting their software development activities. This division between software …","","https://scholar.google.com/scholar?q=related:zCcNMII-wOYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"N Iivari, L Kuure","Towards transdisciplinary design research as a delicate dance",2024,"European Journal of Information Systems","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/0960085X.2024.2314654","https://scholar.google.com/scholar?cites=5964667808902427946&as_sdt=2005&sciodt=0,5&hl=en",85,"2026-05-05 09:36:02","","10.1080/0960085X.2024.2314654","","",,,,,4,2.00,2,2,2,"This study explores how design research encompassing multiple disciplines is accomplished. Such work is highly challenging. Even if information systems (IS) research …","https://oulurepo.oulu.fi/bitstream/handle/10024/49243/nbnfioulu-202405083202.pdf?sequence=-1","https://scholar.google.com/scholar?q=related:KjXWIMXBxlIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"MN Akkøk","Towards the Principles of Designing Diagrammatic Modeling Languages: Some Visual, Cognitive and Foundational Aspects",2004,"Institute of Informatics, Mathematics and Natural …","researchgate.net","https://www.researchgate.net/profile/Mehmet-Naci-Akkok/publication/239552083_Towards_the_Principles_of_Designing_Diagrammatic_Modeling_Languages_Some_Visual_Cognitive_and_Foundational_Aspects/links/0deec5305ab31b77cb000000/Towards-the-Principles-of-Designing-Diagrammatic-Modeling-Languages-Some-Visual-Cognitive-and-Foundational-Aspects.pdf","https://scholar.google.com/scholar?cites=12556480114164838643&as_sdt=2005&sciodt=0,5&hl=en",302,"2026-05-05 09:36:02","PDF","","","",,,,,12,0.55,12,1,22,"Diagrammatic Modeling Languages (DMLs) are used extensively in software engineering. Well-known examples are DMLs like the Entity-Relationship Diagram (ERD) and its various …","https://www.researchgate.net/profile/Mehmet-Naci-Akkok/publication/239552083_Towards_the_Principles_of_Designing_Diagrammatic_Modeling_Languages_Some_Visual_Cognitive_and_Foundational_Aspects/links/0deec5305ab31b77cb000000/Towards-the-Principles-of-Designing-Diagrammatic-Modeling-Languages-Some-Visual-Cognitive-and-Foundational-Aspects.pdf","https://scholar.google.com/scholar?q=related:8zANAiOUQa4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Keith","Towards the coordination of service-oriented software development",2009,"","search.proquest.com","https://search.proquest.com/openview/aec4c5f1b1c71ce2b9f11aae2a42d75e/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=598215397444340744&as_sdt=2005&sciodt=0,5&hl=en",453,"2026-05-05 09:36:02","BOOK","","","",,,,,1,0.06,1,1,17,"As research and practice on Service-Oriented Architectures (SOA) has progressed, the service-oriented paradigm is being extended beyond technical information systems (IS) …","","https://scholar.google.com/scholar?q=related:CMzWB7xJTQgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"C Stolze, M Boehm, N Zarvić, O Thomas","Towards sustainable IT by teaching governance practices for inter-organizational dependencies",2011,"… the Transfer and Diffusion of IT","Springer","https://link.springer.com/chapter/10.1007/978-3-642-24148-2_5","https://scholar.google.com/scholar?cites=4740134128676244380&as_sdt=2005&sciodt=0,5&hl=en",235,"2026-05-05 09:36:02","","10.1007/978-3-642-24148-2_5","","",,,,,17,1.13,4,4,15,"The issue of sustainability has been among the top concerns of IT practitioners for some time now. Although sustainability of and through IT can only be reached if all stakeholders work …","https://inria.hal.science/hal-01571719/file/978-3-642-24148-2_5_Chapter.pdf","https://scholar.google.com/scholar?q=related:nAt0L-BWyEEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
