DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),"Curious, Critical Thinker, Empathetic, and Ethically Responsible:
  Essential Soft Skills for Data Scientists in Software Engineering","Mihai Leca, Ronnie de Souza Santos",arXiv (Cornell University),2025,"Background. As artificial intelligence and AI-powered systems continue to grow, the role of data scientists has become essential in software development environments. Data scientists face challenges related to managing large volumes of data and addressing the societal impacts of AI algorithms, which require a broad range of soft skills. Goal. This study aims to identify the key soft skills that data scientists need when working on AI-powered projects, with a particular focus on addressing biases that affect society. Method. We conducted a thematic analysis of 87 job postings on LinkedIn and 11 interviews with industry practitioners. The job postings came from companies in 12 countries and covered various experience levels. The interviews featured professionals from diverse backgrounds, including different genders, ethnicities, and sexual orientations, who worked with clients from South America, North America, and Europe. Results. While data scientists share many skills with other software practitioners -- such as those related to coordination, engineering, and management -- there is a growing emphasis on innovation and social responsibility. These include soft skills like curiosity, critical thinking, empathy, and ethical awareness, which are essential for addressing the ethical and societal implications of AI. Conclusion. Our findings indicate that data scientists working on AI-powered projects require not only technical expertise but also a solid foundation in soft skills that enable them to build AI systems responsibly, with fairness and inclusivity. These insights have important implications for recruitment and training within software companies and for ensuring the long-term success of AI-powered systems and their broader societal impact.",283145616,3,79,(missing PubMedId)
10.1145/3701625.3701690,Industry Academia and Government Collaboration to Reduce Gaps in Software Engineering: Applications for Students and Professionals in Career Transition,"Denis de Gois Marques, Richard Rocha, Bruna Keila Macieira Santos, F Pacheco, Cleyton Mário de Oliveira Rodrigues, Wylliams Barbosa Santos",Brazilian Symposium on Software Quality,2024,"The development of skills in Software Engineering disciplines often faces challenges when applied to real projects in the software industry. An effective practice to overcome these difficulties is collaboration between industry and academia. This collaboration aims to strengthen the exchange of knowledge between the two contexts, promoting the advancement of industry through Research and Development (R&D), and in academia, applying knowledge in real contexts and even funding research. This study explores application development and the perceptions of undergraduate, master’s and doctoral students in Computer Engineering, as well as professionals in career transition (with Now and Low Code profiles), about projects with real clients and collaboration policies between industry and academia.",5acb3d3b-416a-4970-b659-ed494fb615bc,1,27,(missing PubMedId)
10.1109/UBMK63289.2024.10773510,Software Industry Perception of Academic Collaboration,Deniz Akdur,2024 9th International Conference on Computer Science and Engineering (UBMK),2024,"Software Engineering is shaped and used by both the industry and academia, whose goals and contributions are different. Since there are some mismatches in perceptions of software practitioners about academics and academic activities, the level of Industry-Academia Collaboration (IAC) is low. To investigate different opinions to increase such IACs, we conducted an online survey. The survey was responded by 628 software practitioners, whose undergraduate degree was completed in Türkiye, working in 13 countries. In this study, we explored how the perceptions about academia are varying with different cross-factors. The results showed that the perceptions are directly related to the profiles of the practitioners and previous experience on IACs. We believe that this study sheds light on improving mutual understanding of each side to bridge the gap between industry and academia.",91069264-b181-4eb9-ae1b-12b494d7e496,1,17,(missing PubMedId)
10.5753/SBQS_ESTENDIDO.2024.244814,"Colaborações entre a Indústria, Academia e Governo: Uma Plataforma Inteligente","Denis de Gois Marques, Wylliams Barbosa Santos, Cleyton Mário de Oliveira Rodrigues",(missing journal),2024,"Um dos fatores impactantes nas inserções de novas tecnologias na indústria e governo são as realizações de práticas Colaborativas entre Indústria e Academia (IAC), onde através das Pesquisas-Desenvolvimento (P&amp;D) é possível realizar transformações digitais e o desenvolvimento de novas tecnologias aplicadas. Esse trabalho propõe o desenvolvimento de uma Revisão Sistemática da Literatura (RSL) e o desenvolvimento de uma plataforma inteligente que utiliza práticas de Processamento de Linguagem Natural (PLN) e Large Language Models (LLM) para potencializar essas colaborações. Atualmente, desenvolvemos uma RSL extensa, foi desenvolvido uma primeira versão de um MVP do projeto e organizamos as novas etapas para melhorias no MVP, do sistema e da tese. Os Resultado Futuros vão permitir o compartilhamento, interconexão com as instituições e pesquisadores e auxiliar nas melhores tomadas de decisões dos participantes. LINK DO VÍDEO: https://youtu.be/Gt80d00oTEg",cc447740-047f-4380-80c9-d81380c60c34,0,15,(missing PubMedId)
(missing DOI),Automated Software Engineering Knowledge Transfer: A Case Study on Small and Medium-sized Software Enterprises in Thailand,"Chaiyong Ragkhitwetsagul, J. Krinke, Morakot Choetkiertikul, T. Sunetnanta, Federica Sarro",Journal of Systems and Software,2026,(missing abstract),300424053,0,63,(missing PubMedId)
10.47172/2965-730X.SDGSREVIEW.V4.N04.PE03616,Bridging the Gap Between Industry Needs and Student Skills for Quality Education Through Sdgs: An Industry-Academia Collaboration in Curriculum Development,"R. Akash, V. Suganya",Journal of Lifestyle and SDGs Review,2024,"Objective: This study aims to explore the intricate relationship between student skills and industry demands, proposing a robust Industry-Academia Collaboration (IAC) framework to enhance curriculum alignment with dynamic industry requirements, thereby contributing to quality education and sustainable development goals (SDGs). Theoretical Framework: Grounded in Action Research, this study adopts a post-positivist approach to examine and address real-world educational challenges. By embedding critical thinking and participatory research, the framework aims to foster a symbiotic relationship between academia and industry. Method: Utilizing insights from two action research studies conducted in collaboration with universities, this method emphasizes iterative development and participatory research. The approach is centered on continuous engagement with industry partners, allowing for ongoing refinements and adaptations in educational strategies and interventions. Results and Discussion: Findings reveal that sustained Industry-Academia Collaboration facilitates multiple iterations of curriculum refinement, leading to enhanced alignment with industry needs and improved educational outcomes. The collaborative process not only bridges the skill gap but also fosters a deeper understanding of the practical application of academic knowledge in real-world settings. Research Implications: The study highlights the critical role of iterative collaboration in curriculum development, suggesting that such approaches are essential for achieving SDG 4, which focuses on quality education. Originality/Value: This research contributes to the literature by demonstrating how action research can effectively enhance Industry-Academia Collaboration, thereby supporting the integration of SDGs into curriculum development.",f7de3151-c60b-4d9d-b4b4-1c05abd63779,12,90,(missing PubMedId)
(missing DOI),Context factors perceived important when looking for similar experiences in decision-making for software components: An interview study,"Efi Papatheocharous, C. Wohlin, Deepika Badampudi, Jan Carlson, Krzysztof Wnuk",J. Softw. Evol. Process.,2024,"During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to market, ease of maintenance, and further evolution. Thus, such decisions should ideally be supported by evidence, i.e., using previous experiences and information from different sources, even own previous experiences. A hindering factor to such reuse of previous experiences is that these decisions are highly context‐dependent and it is difficult to identify when previous experiences come from sufficiently similar contexts to be useful in a current setting. Conversely, when documenting a decision (as a decision experience), it is difficult to know which context factors will be most beneficial when reusing the experience in the future. An interview study is performed to identify a list of context factors that are perceived to be most important by practitioners when using experiences to support decision‐making for component sourcing, using a specific scenario with alternative sources of experiences. We observed that the further away (from a company or an interviewee) the experience evidence is, as is the case for online experiences, the more context factors are perceived as important by practitioners to make use of the experience. Furthermore, we discuss and identify further research to make this type of decision‐making more evidence‐based.",280976413,0,45,(missing PubMedId)
(missing DOI),Certus: an organizational effort towards research-based innovation in software verification and validation,"S. Sen, D. Marijan, A. Gotlieb",International Journal of System Assurance Engineering and Management,2015,(missing abstract),279496727,8,24,(missing PubMedId)
10.1016/J.INFSOF.2020.106473,Industry-Academia research collaboration in software engineering: The Certus model,"Dusica Marijan, Arnaud Gotlieb",Information and Software Technology,2020,(missing abstract),71839078-af4b-46aa-9b83-3d96dc1df853,50,67,(missing PubMedId)
10.1145/3494519,Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns,"Dusica Marijan, Sagar Sen",ACM Transactions on Software Engineering and Methodology,2022,"Increasing the impact of software engineering research in the software industry and the society at large has long been a concern of high priority for the software engineering community. The problem of two cultures, research conducted in a vacuum (disconnected from the real world), or misaligned time horizons are just some of the many complex challenges standing in the way of successful industry–academia collaborations. This article reports on the experience of research collaboration and knowledge co-creation between industry and academia in software engineering as a way to bridge the research–practice collaboration gap. Our experience spans 14 years of collaboration between researchers in software engineering and the European and Norwegian software and IT industry. Using the participant observation and interview methods, we have collected and afterwards analyzed an extensive record of qualitative data. Drawing upon the findings made and the experience gained, we provide a set of 14 patterns and 14 anti-patterns for industry–academia collaborations, aimed to support other researchers and practitioners in establishing and running research collaboration projects in software engineering.",5f58450b-06a5-4256-864b-2dd999e5807c,35,70,(missing PubMedId)
(missing DOI),Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review,"V. Garousi, K. Petersen, Barış Özkan",Information and Software Technology,2016,(missing abstract),276788080,253,90,(missing PubMedId)
10.1007/S10664-020-09803-0,Practical relevance of software engineering research: synthesizing the community’s voice,"Vahid Garousi, Markus Borg, Markku Oivo",Empirical Software Engineering,2018,"Software engineering (SE) research should be relevant to industrial practice. There have been regular discussions in the SE community on this issue since the 1980’s, led by pioneers such as Robert Glass. As we recently passed the milestone of “50 years of software engineering”, some recent positive efforts have been made in this direction, e.g., establishing “industrial” tracks in several SE conferences. However, many researchers and practitioners believe that we, as a community, are still struggling with research relevance and utility. The goal of this paper is to synthesize the evidence and experience-based opinions shared on this topic so far in the SE community, and to encourage the community to further reflect and act on the research relevance. For this purpose, we have conducted a Multi-vocal Literature Review (MLR) of 54 systematically-selected sources (papers and non peer-reviewed articles). Instead of relying on and considering the individual opinions on research relevance, mentioned in each of the sources, the MLR aims to synthesize and provide the “holistic” view on the topic. The highlights of our MLR findings are as follows. The top three root causes of low relevance, discussed in the community, are: (1) Researchers having simplistic views (or wrong assumptions) about SE in practice; (2) Lack of connection with industry; and (3) Wrong identification of research problems. The top three suggestions for improving research relevance are: (1) Using appropriate research approaches such as action-research; (2) Choosing relevant (practical) research problems; and (3) Collaborating with industry. By synthesizing all the discussions on this important topic so far, this paper aims to encourage further discussions and actions in the community to increase our collective efforts to improve the research relevance. Furthermore, we raise the need for empirically-grounded and rigorous studies on the relevance problem in SE research, as carried out in other fields such as management science.",af80cae9-cc49-4c8e-bde3-c87d68c6559f,61,183,(missing PubMedId)
10.1016/J.INFSOF.2021.106678,Guiding the selection of research methodology in industry-academia collaboration in software engineering,"Claes Wohlin, Per Runeson",Information and Software Technology,2021,(missing abstract),ee4edf4c-76bf-48ce-8546-80ebfce31d38,40,107,(missing PubMedId)
(missing DOI),Industry Adoption of UVL: What We Will Need,Rick Rabiser,Software Product Lines Conference,2024,"Since 2018, in the Software Product Line community, the MODEVAR initiative is working on coming up with a simple, standard variability modeling language and has proposed the Universal Variability Language (UVL). UVL has already been integrated in multiple tools such as FeatureIDE and FLAMA and it has also already been adopted by other academics outside the MODEVAR initiative. This short position paper outlines the challenges for industry adoption of UVL the community needs to work on.",275747851,4,37,(missing PubMedId)
10.1109/MIPRO60963.2024.10569687,Narrowing Industry-Academia Gap with a Virtual Laboratory,"Sami Jantunen, Timo Hynninen","International Convention on Information and Communication Technology, Electronics and Microelectronics",2024,"Both the software industry and academia concur that teaching software engineering necessitates students to gain practical experience that aligns with the work in the software industry. Despite this consensus, establishing close collaborative ties between the software industry and academia has proven to be a gradual and challenging process. One method of immersing students in genuine software development contexts could involve assigning quality assurance tasks from companies and having students utilize a virtual laboratory for these assignments. This paper delineates the concept of utilizing a virtual laboratory to bridge the industry-academia gap in teaching software quality assurance activities and seeks to understand better how a virtual laboratory could be effectively used for such a purpose. In addition, the paper seeks to understand the main challenges faced by stakeholders when bridging the industry-academia gap. The paper provides real-life examples of employing a virtual laboratory for software quality assurance assignments and discusses the experiences derived from these cases. Gathered experiences suggest that the virtual laboratory is highly usable to support industry-academy collaboration for software quality assurance activities, but aligning the needs from industry and academia remains to be the essential challenge to be solved.",e92a5c0d-c17e-48b1-b60d-59a15e345fe2,2,36,(missing PubMedId)
(missing DOI),Sustainable Growth Strategies for Bangladesh’s Leather Industry: Policy Recommendations and Future Perspectives,"Farjana Yeasmin Chowdhury, Md. Rasel Hawlader",International journal of business management,2024,"This study offers an in-depth analysis of the challenges and opportunities confronting the leather industry in Bangladesh, a sector poised for significant growth. Through extensive literature review and qualitative research, the paper identifies key areas such as policy framework strengthening, enhancing financial accessibility for SMEs, promoting technological innovation, and ensuring environmental compliance as instrumental for the industry’s sustainable development. Furthermore, the study underscores the need for human capital development, infrastructure enhancement, and strengthened industry associations to bolster the sector’s competitiveness on the global stage. Recognizing the industry’s potential contribution to Bangladesh’s economic development, this research proposes comprehensive policy recommendations to aid stakeholders in realizing this potential. Limitations of the study and avenues for future research are also discussed, inviting further academic and practical engagement in this vital sector.",270204196,3,34,(missing PubMedId)
(missing DOI),FOCUS : The Many Faces oF soFTware analyTics,"Dongmei Zhang, Shi Han, Yingnong Dang, Jian-Guang Lou, Haidong Zhang",(missing journal),2012,"The sofTware developmenT process produces various types of data such as source code, bug reports, checkin histories, and test cases. Over the past few decades, researchers have used analytics techniques on such data to better understand software quality (for some examples, see the sidebar). Also during that period, Internet access has become widely available, and software services now play an indispensable role in everyday life. Much richer types of data at much larger scales now help practitioners better understand how software and services perform in real-world settings and how end users employ them.1 To address the increasing importance and abundance of data in the software domain, we formed Microsoft Research Asia’s Software Analytics Group (http://research.microsoft. com/groups/sa) in 2009. We proposed the concept of software analytics to expand the scope of analyzing software artifacts. Software analytics aims to obtain insightful and actionable information from software artifacts that help practitioners accomplish tasks related to software development, systems, and users. Although much research has covered software analytics, little work has covered its impact on software development practice.2,3 Software analytics can affect software development practice in different ways.4–6 For example, • software practitioners could conduct software analytics by themselves, • researchers from academia or industry could collaborate with software practitioners from software companies or open source communities and transfer their analytics technologies to real-world use, or • practitioners could organically adopt analytics technologies developed by researchers.",269851328,0,16,(missing PubMedId)
(missing DOI),Designing NLP-based solutions for requirements variability management: experiences from a design science study at Visma,"Parisa Elahidoost, M. Unterkalmsteiner, Davide Fucci, Peter Liljenberg, Jannik Fischbach",arXiv.org,2024,"Context and motivation: In this industry-academia collaborative project, a team of researchers, supported by a software architect, business analyst, and test engineer explored the challenges of requirement variability in a large business software development company. Question/problem: Following the design science paradigm, we studied the problem of requirements analysis and tracing in the context of contractual documents, with a specific focus on managing requirements variability. This paper reports on the lessons learned from that experience, highlighting the strategies and insights gained in the realm of requirements variability management. Principal ideas/results: This experience report outlines the insights gained from applying design science in requirements engineering research in industry. We show and evaluate various strategies to tackle the issue of requirement variability. Contribution: We report on the iterations and how the solution development evolved in parallel with problem understanding. From this process, we derive five key lessons learned to highlight the effectiveness of design science in exploring solutions for requirement variability in contract-based environments.",269517169,4,22,(missing PubMedId)
