DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),Iterative Development of a Semi-Structured Interview Guide to Explore Clinicians’ Experiences with Connected Mental Health,"Shweta Premanandan, Sofia Ouhbi, Magdalena Stadin, C. Blease, Å. Cajander, M. Hägglund",2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,"Understanding how connected mental health (CMH) tools affect the work environment of mental health clinicians requires carefully designed qualitative inquiry. This paper presents an experience report detailing the iterative development of a semi-structured interview guide used to explore clinicians’ experiences with CMH. The process involved internal workshops, feedback from experts, and pilot testing. Each stage contributed to refining the guide’s clarity, contextual relevance, and alignment with the study’s objectives. The final guide comprised 9 screening questions, 12 background questions, and 10 main interview questions, which were reduced and refined from an initial set of 21 interview questions across three thematic areas; pilot feedback led to revisions in the form of more concrete prompts and clarified language. While semi-structured interviews are widely used in health technology research, the development process is often underreported. By presenting our iterative design process, we highlight how interview guide development can be conceived, validated, and refined to enhance methodological rigor. This paper offers practical insights for researchers conducting qualitative studies in healthcare and technology settings, particularly those working on eliciting perceptions and experiences with CMH.",291838704,0,21,(missing PubMedId)
(missing DOI),An Advanced Process Control Application Framework: Development and Test-Bench Validation,"V. Vansovits, E. Petlenkov, A. Tepljakov, K. Vassiljeva",2025 IEEE 19th International Conference on Control & Automation (ICCA),2025,"In this paper, we present a software framework implementing Model Predictive Control (MPC), a widely adopted method in industrial automation. Designed for versatility, it operates with a range of target platforms-such as programmable logic controllers and distributed control systems. Notably, beyond its core MPC functionality, the framework supports multiple real-time simulation models, positioning it not merely as a conventional controller but also as a foundational digital twin for industrial processes. This capability facilitates a seamless transition from academic research to real-world application-an area that often proves challenging due to the gap between laboratory settings and practical industry requirements. The experimental validation on a laboratory test bench demonstrates the effectiveness of the proposed solution, underscoring its role as a bridge between academic developments and industrial implementation.",291133357,0,37,(missing PubMedId)
(missing DOI),Define-ML: An Approach to Ideate Machine Learning-Enabled Systems,"Silvio Viana Alonso, Antônio Pedro Santos Alves, Lucas Romão, Hélio Lopes, Marcos Kalinowski",Lecture notes in computer science,2025,(missing abstract),290690341,0,13,(missing PubMedId)
(missing DOI),"Enhancing security, privacy, and usability in social robots: A software development framework","Samson O. Oruma, Mary Sánchez‐Gordón, Vasileios Gkioulos",Computer Standards & Interfaces,2025,(missing abstract),289903117,2,171,(missing PubMedId)
(missing DOI),Define-ML: An Approach to Ideate Machine Learning-Enabled Systems,"Silvio Alonso, Antonio Pedro Santos Alves, Lucas Romao, Hélio Lopes, Marcos Kalinowski",arXiv.org,2025,"[Context] The increasing adoption of machine learning (ML) in software systems demands specialized ideation approaches that address ML-specific challenges, including data dependencies, technical feasibility, and alignment between business objectives and probabilistic system behavior. Traditional ideation methods like Lean Inception lack structured support for these ML considerations, which can result in misaligned product visions and unrealistic expectations. [Goal] This paper presents Define-ML, a framework that extends Lean Inception with tailored activities - Data Source Mapping, Feature-to-Data Source Mapping, and ML Mapping - to systematically integrate data and technical constraints into early-stage ML product ideation. [Method] We developed and validated Define-ML following the Technology Transfer Model, conducting both static validation (with a toy problem) and dynamic validation (in a real-world industrial case study). The analysis combined quantitative surveys with qualitative feedback, assessing utility, ease of use, and intent of adoption. [Results] Participants found Define-ML effective for clarifying data concerns, aligning ML capabilities with business goals, and fostering cross-functional collaboration. The approach's structured activities reduced ideation ambiguity, though some noted a learning curve for ML-specific components, which can be mitigated by expert facilitation. All participants expressed the intention to adopt Define-ML. [Conclusion] Define-ML provides an openly available, validated approach for ML product ideation, building on Lean Inception's agility while aligning features with available data and increasing awareness of technical feasibility.",289367934,1,27,(missing PubMedId)
(missing DOI),A systematic mapping study of information retrieval-based requirements traceability methods,"Hongyan Wan, Xinyu He, Yang Deng, Bangchao Wang",Information Processing & Management,2025,(missing abstract),288879861,3,102,(missing PubMedId)
(missing DOI),QUPER-MAn: Benchmark-Guided Target Setting for Maintainability Requirements,"Markus Borg, Martin Larsson, Philip Breid, Nadim Hagatulah",Proceedings of the 1st International Workshop on Responsible Software Engineering,2025,"Maintainable source code is essential for sustainable development. Yet, many studies show that maintainability often receives less attention than it deserves. We argue that requirements engineering can help close this gap by fostering discussions and setting appropriate targets in a responsible manner. In this preliminary work, we explore industry practices related to requirements engineering for maintainability. Our findings confirm previous studies: maintainability remains a second-class quality concern. Explicit requirements often make sweeping references to coding conventions. Tools providing maintainability proxies are common but typically only used in implicit requirements related to engineering practices. To address this, we propose QUPER-MAn, a maintainability adaption of the QUPER model, originally developed for performance requirements. Developed using a design science approach, QUPER-MAn integrates maintainability benchmarks and supports target setting. We posit that it can shift maintainability from an overlooked development consequence to an actively managed goal driven by informed and responsible engineering decisions.",288401421,0,35,(missing PubMedId)
(missing DOI),Bridging the Quantum Divide: Aligning Academic and Industry Goals in Software Engineering,"Jake Zappin, Trevor Stalnaker, Oscar Chaparro, Denys Poshyvanyk",Workshop on Quantum Software Engineering,2025,"This position paper examines the substantial divide between academia and industry within quantum software engineering. For example, while academic research related to debugging and testing predominantly focuses on a limited subset of primarily quantum-specific issues, industry practitioners face a broader range of practical concerns, including software integration, compatibility, and real-world implementation hurdles. This disconnect mainly arises due to academia's limited access to industry practices and the often confidential, competitive nature of quantum development in commercial settings. As a result, academic advancements often fail to translate into actionable tools and methodologies that meet industry needs. By analyzing discussions within quantum developer forums, we identify key gaps in focus and resource availability that hinder progress on both sides. We propose collaborative efforts aimed at developing practical tools, methodologies, and best practices to bridge this divide, enabling academia to address the application-driven needs of industry and fostering a more aligned, sustainable ecosystem for quantum software development.",288243399,6,41,(missing PubMedId)
10.48550/ARXIV.2506.12669,Towards Lean Research Inception: Assessing Practical Relevance of Formulated Research Problems,"Anrafel F. Pereira, Marcos Kalinowski, María Teresa Baldassarre, Jurgen Borstler, Nauman bin Ali, Daniel Mendez",arXiv.org,2025,"[Context] The lack of practical relevance in many Software Engineering (SE) research contributions is often rooted in oversimplified views of industrial practice, weak industry connections, and poorly defined research problems. Clear criteria for evaluating SE research problems can help align their value, feasibility, and applicability with industrial needs. [Goal] In this paper, we introduce the Lean Research Inception (LRI) framework, designed to support the formulation and assessment of practically relevant research problems in SE. We describe its initial evaluation strategy conducted in a workshop with a network of SE researchers experienced in industry-academia collaboration and report the evaluation of its three assessment criteria (valuable, feasible, and applicable) regarding their importance in assessing practical relevance. [Method] We applied LRI retroactively to a published research paper, engaging workshop participants in discussing and assessing the research problem by applying the proposed criteria using a semantic differential scale. Participants provided feedback on the criteria's importance and completeness, drawn from their own experiences in industry-academia collaboration. [Results] The findings reveal an overall agreement on the importance of the three criteria - valuable (83.3%), feasible (76.2%), and applicable (73.8%) - for aligning research problems with industrial needs. Qualitative feedback suggested adjustments in terminology with a clearer distinction between feasible and applicable, and refinements for valuable by more clearly considering business value, ROI, and originality. [Conclusion] While LRI constitutes ongoing research and requires further evaluation, our results strengthen our confidence that the three criteria applied using the semantic differential scale can already help the community assess the practical relevance of SE research problems.",101f1cd8-6ab0-4104-bcee-39c02456b029,3,33,(missing PubMedId)
10.1109/SCSE65633.2025.11031015,Co-Creating Industry-Ready Software Engineering Graduates: Bridging the Academia-Industry Gap through Agile and Prosumer-Based Learning,"Chalani Wimalasooriya, Dilani Wickramaarachchi",International Conference on Soft Computing and Software Engineering,2025,"The persistent skill gap between academia and the software industry has highlighted the need for innovative approaches to ensure academic curricula meet the demands of both the software and educational sectors. This study investigates the potential of prosumer dynamics, agile practices, and natural learning theories in bridging this gap. Using a qualitative methodology, data were collected through semi-structured interviews with academic professionals and industry experts, followed by thematic analysis. The study proposes actionable guidelines emphasizing hands-on learning, industry collaboration, and experiential education. Validation through a pilot study demonstrated significant improvements in student performance using these strategies. This research offers practical solutions for fostering co-creation between academia and industry, contributing to the development of industry-ready graduates and enhancing educational relevance.",0e087fc7-c151-474c-871a-3f057dc393dc,0,21,(missing PubMedId)
(missing DOI),"Web Application: Documentación y Archivo Científico, DYAC","S. Cedillo, Catalina Astudillo-Rodriguez, Priscila Verdugo-Cárdenas, Jaqueline Verdugo-Cardenas",Proceedings of the International Conference on Industrial Engineering and Operations Management,2021,"DYAC is a web application that uses some theoretical notions from the linguistics of documentation and the scientific documentation. For the development of the software, we used the Yii2 framework and the database engine with GNU / GP open code license MariaDB. In 2018, the Universidad del Azuay (UDA) signed an agreement for Scientific and Technological Cooperation between seven Universities of Latin American; for that reason, the LIDI team of researchers from the Universidad del Azuay, as a contribution to the aforementioned agreement, proposes the development of the application for DYAC Scientific Documentation and Archives. The objective is design and develop the web application to store, and publish research files. A systematic literature review identified eleven websites, which allowed determining the most relevant and significant attributes to model in the design of the database of the web application. We combined the methodologies GORSHCHEK, SCRUM, and OOHDM. The most results show that DYAC has application administrator, researcher, registered user and visiting; in its structure, the application evidence of two sub-applications: the Backend and the Frontend web application. Finally, there is a strong commitment to socio-diversity, cultural diversity and linguistic diversity. Documentation and scientific archives take on importance.",287806409,1,9,(missing PubMedId)
(missing DOI),AI-Powered Semantic Search for Historical Documentation: A Collaborative Research with Hitachi Energy,"Ingrid Hansson, Eva Wiklund, Alessio Bucaioni, Luciana Provenzano",Advances in intelligent systems and computing,2024,(missing abstract),287423999,0,12,(missing PubMedId)
(missing DOI),Context factors perceived important when looking for similar experiences in decision‐making for software components: An interview study,"Efi Papatheocharous, C. Wohlin, Deepika Badampudi, Jan Carlson, Krzysztof Wnuk",J. Softw. Evol. Process.,2024,"During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to market, ease of maintenance, and further evolution. Thus, such decisions should ideally be supported by evidence, i.e., using previous experiences and information from different sources, even own previous experiences. A hindering factor to such reuse of previous experiences is that these decisions are highly context‐dependent and it is difficult to identify when previous experiences come from sufficiently similar contexts to be useful in a current setting. Conversely, when documenting a decision (as a decision experience), it is difficult to know which context factors will be most beneficial when reusing the experience in the future. An interview study is performed to identify a list of context factors that are perceived to be most important by practitioners when using experiences to support decision‐making for component sourcing, using a specific scenario with alternative sources of experiences. We observed that the further away (from a company or an interviewee) the experience evidence is, as is the case for online experiences, the more context factors are perceived as important by practitioners to make use of the experience. Furthermore, we discuss and identify further research to make this type of decision‐making more evidence‐based.",286947025,0,45,(missing PubMedId)
(missing DOI),Experiences Applying Lean R&amp;D in Industry-Academia Collaboration Projects,"Marcos Kalinowski, Lucas Romão, Ariane Moraes Bueno Rodrigues, Cristiane Barbosa, Hugo Villamizar, Simone Diniz Junqueira Barbosa, Hélio Lopes",Lecture notes in business information processing,2024,(missing abstract),286425577,1,6,(missing PubMedId)
(missing DOI),"NLP4RE Tools: Classification, Overview and Management","Julian Frattini, Michael Unterkalmsteiner, Davide Fucci, Daniel Méndez",(missing journal),2024,(missing abstract),285726824,2,48,(missing PubMedId)
(missing DOI),Bridging the Quantum Divide: Aligning Academic and Industry Goals in Software Engineering,"Jake Zappin, Trevor Stalnaker, Oscar Chaparro, Denys Poshyvanyk",arXiv.org,2025,"This position paper examines the substantial divide between academia and industry within quantum software engineering. For example, while academic research related to debugging and testing predominantly focuses on a limited subset of primarily quantum-specific issues, industry practitioners face a broader range of practical concerns, including software integration, compatibility, and real-world implementation hurdles. This disconnect mainly arises due to academia's limited access to industry practices and the often confidential, competitive nature of quantum development in commercial settings. As a result, academic advancements often fail to translate into actionable tools and methodologies that meet industry needs. By analyzing discussions within quantum developer forums, we identify key gaps in focus and resource availability that hinder progress on both sides. We propose collaborative efforts aimed at developing practical tools, methodologies, and best practices to bridge this divide, enabling academia to address the application-driven needs of industry and fostering a more aligned, sustainable ecosystem for quantum software development.",284530767,6,41,(missing PubMedId)
(missing DOI),The evolution of university technology transfer research: a text mining approach,"James A. Cunningham, Matthias Menter, Felix Starke",The Journal of Technology Transfer,2025,"Over the last few decades, a substantive body of research has been created that focuses on university technology transfer (UTT), resulting in a rich and complex literature. The purpose of this paper, using a text mining approach, is to identify underlying key topics that have shaped this field of research and to determine key emerging themes. Using computational linguistic techniques, we systematically examine 1,944 papers published between 1981 and 2022. Based on the identification of 20 distinct topics, we analyze the popularity of these topics over time. Our findings reveal that UTT capacities are widely discussed, especially themes related to processes, enablers, and the third mission. Moreover, topics such as spin-offs and metrics are gaining ground in the UTT literature. However, topics related to the UTT context, including the role of institutions and transfer units, are losing research momentum, as do themes around legislation and commercialization. Our paper defines thematic clusters, posits a framework to consolidate UTT research, and suggests promising future avenues of research.",284456154,4,177,(missing PubMedId)
(missing DOI),"Bridging the Quantum Divide: Aligning Academic and Industry Goals in
  Software Engineering","Jake Zappin, Trevor Stalnaker, Oscar Chaparro, Denys Poshyvanyk",arXiv (Cornell University),2025,"This position paper examines the substantial divide between academia and industry within quantum software engineering. For example, while academic research related to debugging and testing predominantly focuses on a limited subset of primarily quantum-specific issues, industry practitioners face a broader range of practical concerns, including software integration, compatibility, and real-world implementation hurdles. This disconnect mainly arises due to academia's limited access to industry practices and the often confidential, competitive nature of quantum development in commercial settings. As a result, academic advancements often fail to translate into actionable tools and methodologies that meet industry needs. By analyzing discussions within quantum developer forums, we identify key gaps in focus and resource availability that hinder progress on both sides. We propose collaborative efforts aimed at developing practical tools, methodologies, and best practices to bridge this divide, enabling academia to address the application-driven needs of industry and fostering a more aligned, sustainable ecosystem for quantum software development.",284251897,6,41,(missing PubMedId)
(missing DOI),"Making Software Development More Diverse and Inclusive: Key Themes, Challenges, and Future Directions","Sonja M. Hyrynsalmi, Sebastian Baltes, Chris Brown, Rafael Prikladnicki, Gema Rodriguez-Perez, Alexander Serebrenik, Jocelyn Simmonds, Bianca Trinkenreich, Yi Wang, Grischa Liebel",ACM Transactions on Software Engineering and Methodology,2025,"
 Introduction
 : Digital products increasingly reshape industries, influencing human behavior and decision-making. However, the software development teams developing these systems often lack diversity, which may lead to designs that overlook the needs, equal treatment or safety of diverse user groups. These risks highlight the need for fostering diversity and inclusion in software development to create safer, more equitable technology.
 
 
 Method
 : This research is based on insights from an academic meeting in June 2023 involving 23 software engineering researchers and practitioners. We used the collaborative discussion method 1-2-4-ALL as a systematic research approach and identified six themes around the theme “challenges and opportunities to improve Software Developer Diversity and Inclusion (SDDI)”. We identified benefits, harms, and future research directions for the four main themes. Then, we discuss the remaining two themes, Artificial Intelligence & SDDI and AI & Computer Science education, which have a cross-cutting effect on the other themes.
 
 
 Results
 : This research explores the key challenges and research opportunities for promoting SDDI, providing a roadmap to guide both researchers and practitioners. We underline that research around SDDI requires a constant focus on maximizing benefits while minimizing harms, especially to vulnerable groups. As a research community, we must strike this balance in a responsible way.
",284023012,13,80,(missing PubMedId)
(missing DOI),Identifying Concerns When Specifying Machine Learning-Enabled Systems: A Perspective-Based Approach,"Hugo Villamizar, Marcos Kalinowski",Journal of Systems and Software,2024,"Engineering successful machine learning (ML)-enabled systems poses various challenges from both a theoretical and a practical side. Among those challenges are how to effectively address unrealistic expectations of ML capabilities from customers, managers and even other team members, and how to connect business value to engineering and data science activities composed by interdisciplinary teams. In this thesis, we studied the state of the practice and literature of requirements engineering (RE) for ML to propose PerSpecML, a perspective-based approach for specifying ML-enabled systems that helps practitioners identify which attributes, including ML and non-ML components, are important to contribute to the overall system’s quality. The approach involves analyzing 60 concerns related to 28 tasks that practitioners typically face in ML projects, grouping them into five perspectives: system objectives, user experience, infrastructure, model, and data. The conception of PerSpecML involved a series of validations conducted in different contexts: (i) in academia, (ii) with industry representatives, and (iii) in two real industrial case studies. As a result of the diverse validations and continuous improvements, PerSpecML showed a positive impact to the specification of ML-enabled systems, particularly helping to specify key quality components that would have been otherwise missed without using PerSpecML.",282789220,34,80,(missing PubMedId)
(missing DOI),Experiences in Using the V-Model as a Framework for Applied Doctoral Research,"Rodrigo Falcão, Andreas Jedlitschka, Frank Elberzhager, Dieter Rombach",(missing journal),2023,(missing abstract),282583215,0,16,(missing PubMedId)
(missing DOI),Goal-Oriented Modeling of Safety-Critical Systems,"Moniky Ribeiro, Jaelson Castro, Maria Lencastre",(missing journal),2023,(missing abstract),281794067,0,21,(missing PubMedId)
(missing DOI),Context factors perceived important when looking for similar experiences in decision-making for software components: An interview study,"Efi Papatheocharous, C. Wohlin, Deepika Badampudi, Jan Carlson, Krzysztof Wnuk",J. Softw. Evol. Process.,2024,"During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to market, ease of maintenance, and further evolution. Thus, such decisions should ideally be supported by evidence, i.e., using previous experiences and information from different sources, even own previous experiences. A hindering factor to such reuse of previous experiences is that these decisions are highly context‐dependent and it is difficult to identify when previous experiences come from sufficiently similar contexts to be useful in a current setting. Conversely, when documenting a decision (as a decision experience), it is difficult to know which context factors will be most beneficial when reusing the experience in the future. An interview study is performed to identify a list of context factors that are perceived to be most important by practitioners when using experiences to support decision‐making for component sourcing, using a specific scenario with alternative sources of experiences. We observed that the further away (from a company or an interviewee) the experience evidence is, as is the case for online experiences, the more context factors are perceived as important by practitioners to make use of the experience. Furthermore, we discuss and identify further research to make this type of decision‐making more evidence‐based.",280976413,0,45,(missing PubMedId)
(missing DOI),On Evidence-Based Risk Management in Requirements Engineering,"Daniel Méndez Fernández, Michaela Tiessler, Marcos Kalinowski, M. Felderer, M. Kuhrmann",International Conference on Software Quality. Process Automation in Software Development,2017,(missing abstract),280649903,13,30,(missing PubMedId)
(missing DOI),A Conceptual UX-Aware Model of Requirements,"Pariya Kashfi, R. Feldt, A. Nilsson, Richard Berntsson-Svensson",HCSE/HESSD,2014,(missing abstract),280478068,5,45,(missing PubMedId)
